Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-06-30
Depreciation & Amortization,2150000.0,872000.0,119000.0,2178000.0,2036000.0,2074000.0,2539000.0
Stock-based compensation,4949000.0,1376000.0,773000.0,874000.0,690000.0,643000.0,6000.0
Operating Cash Flow,-3051000.0,-703000.0,-1303000.0,-2115000.0,-1755000.0,-3760000.0,-2895000.0
Capital Expenditure,-2000.0,-2000.0,-8000.0,-9000.0,-49000.0,-131000.0,-101000.0
Acquisitions and disposals,-168000.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1150000.0,-263000.0,-475000.0,-1072000.0,-1167000.0,-1365000.0,-3622000.0
Issuance (repayment) of debt,-29000.0,32000.0,-11000.0,-988000.0,3101000.0,500000.0,767000.0
Issuance (buybacks) of shares,3545000.0,1445000.0,400000.0,2875000.0,0.0,5996000.0,5750000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,3817000.0,1477000.0,334000.0,1787000.0,4083000.0,6496000.0,6517000.0
Effect of forex changes on cash,-26000.0,-8000.0,-68000.0,0.0,-59000.0,0.0,0.0
Net cash flow / Change in cash,-384000.0,511000.0,-1444000.0,-1400000.0,1161000.0,1371000.0,0.0
Free Cash Flow,-3053000.0,-705000.0,-1311000.0,-2124000.0,-1804000.0,-3891000.0,-2996000.0
Net Cash/Marketcap,-0.0949,-0.0193,-1.8381,-0.1283,0.036,0.0765,0.0765
