date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY
,revenue,6069900000.0,4991100000.0,4131200000.0,3551100000.0,3084000000.0,2604047000.0,2233733000.0,1551346000.0,1134114000.0,783431000.0,540957000.0,386800000.0,259099000.0,72041000.0,1558000.0,700000.0,1064000.0,4609000.0,877000.0,6536000.0,11805000.0,21441000.0,18800000.0,5000000.0,3800000.0,2600000.0
,costOfRevenue,553500000.0,394500000.0,374300000.0,454200000.0,258000000.0,233089000.0,173862000.0,177556000.0,72837000.0,93140000.0,64437000.0,45059000.0,28366000.0,6696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,5516400000.0,4596600000.0,3756900000.0,3096900000.0,2826000000.0,2370958000.0,2059871000.0,1373790000.0,1061277000.0,690291000.0,476520000.0,341741000.0,230733000.0,65345000.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.908812336282311,0.92095930756747,0.909396785437645,0.872095970262735,0.916342412451362,0.910489710823192,0.922165272214719,0.885547131329826,0.935776297620874,0.881112695310755,0.880883323443453,0.883508273009307,0.890520611812473,0.907052928193667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1002900000.0,886000000.0,730400000.0,878400000.0,757000000.0,709472000.0,513782000.0,317093000.0,222732000.0,137421000.0,98394000.0,81915000.0,62581000.0,68961000.0,83225000.0,48200000.0,91388000.0,59840000.0,71042000.0,60005000.0,38871000.0,40187000.0,23700000.0,12300000.0,9100000.0,6600000.0
,GeneralAndAdministrativeExpenses,1399900000.0,1261100000.0,1111800000.0,1094400000.0,954000000.0,862595000.0,630209000.0,489720000.0,384678000.0,308176000.0,227488000.0,172767000.0,133543000.0,96142000.0,54879000.0,12800000.0,18951000.0,14459000.0,10621000.0,7993000.0,7135000.0,4175000.0,3000000.0,2700000.0,2800000.0,1800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-3300000.0,35900000.0,5500000.0,300000.0,0.0,0.0,3401000.0,-1741000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
