date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,9286000000.0,10433000000.0,13403000000.0,11652000000.0,9318000000.0,11199000000.0,13147000000.0,12573000000.0
,costOfRevenue,7969000000.0,8537000000.0,10081000000.0,9072000000.0,7898000000.0,9039000000.0,10548000000.0,11040000000.0
,grossProfit,1317000000.0,1896000000.0,3322000000.0,2580000000.0,1420000000.0,2160000000.0,2599000000.0,1533000000.0
,grossProfitRatio,0.141826405341374,0.181731045720311,0.247854957845259,0.221421215242019,0.152393217428633,0.192874363782481,0.197687685403514,0.121927940825579
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,27000000.0,27000000.0,31000000.0,32000000.0,33000000.0,69000000.0,95000000.0,86000000.0
,GeneralAndAdministrativeExpenses,206000000.0,280000000.0,248000000.0,284000000.0,359000000.0,353000000.0,383000000.0,406000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-104000000.0,-101000000.0,-129000000.0,2000000.0,12000000.0,2000000.0,-1000000.0,-7000000.0
,operatingExpenses,889000000.0,1164000000.0,1126000000.0,1084000000.0,1233000000.0,1202000000.0,1547000000.0,1518000000.0
,costAndExpenses,8858000000.0,9701000000.0,11207000000.0,10156000000.0,9131000000.0,10241000000.0,12095000000.0,12558000000.0
,interestExpense,146000000.0,121000000.0,122000000.0,104000000.0,243000000.0,270000000.0,309000000.0,305000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,931000000.0,1295000000.0,2783000000.0,2222000000.0,847000000.0,1651000000.0,1911000000.0,964000000.0
,EBITDARatio,0.100258453586044,0.124125371417617,0.207640080578975,0.190696876072777,0.0908993346211633,0.147423877131887,0.145356355061991,0.0766722341525491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,428000000.0,732000000.0,2196000000.0,1496000000.0,187000000.0,958000000.0,1052000000.0,15000000.0
,operatingIncomeRatio,0.046090889511092,0.0701619860059427,0.163843915541297,0.128389975969791,0.0200686842670101,0.0855433520850076,0.0800182551152354,0.00119303268909568
,totalOtherIncomeExpensesNet,-109000000.0,-1049000000.0,-477000000.0,-233000000.0,-106000000.0,-1025000000.0,-806000000.0,-2457000000.0
,incomeBeforeTax,173000000.0,-438000000.0,1597000000.0,1159000000.0,-162000000.0,-337000000.0,-63000000.0,-2747000000.0
,incomeBeforeTaxRatio,0.0186301959939694,-0.0419821719543755,0.11915242856077,0.0994679025060076,-0.0173857050869285,-0.0300919724975444,-0.00479196774929642,-0.218484053129722
,incomeTaxExpense,187000000.0,415000000.0,726000000.0,600000000.0,184000000.0,402000000.0,284000000.0,123000000.0
,netIncome,-170000000.0,-1125000000.0,227000000.0,217000000.0,-400000000.0,-863000000.0,-256000000.0,-2909000000.0
,netIncomeRatio,-0.018307129011415,-0.107830921115691,0.0169365067522197,0.0186234122897357,-0.042927666881305,-0.0770604518260559,-0.0194721229177759,-0.231368806171956
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.916493970000705,-6.07,1.22,1.18,-2.19,-3.3,-1.403509,-16.009906
,EPSDiluted,-0.916493970000705,-6.07,1.2,1.16,-2.19,-3.3,-1.403509,-16.009906
,weightedAverageShsOut,185489491.0,185489491.0,186230908.0,184420404.0,182538152.0,181700000.0,182400000.0,181700000.0
,weightedAverageShsOutDil,185489491.0,185489491.0,188534139.0,186981665.0,182538152.0,181700000.0,182400000.0,181700000.0
