date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-13664000.0,-19293000.0,-28207000.0,-39547000.0,-33111000.0,-19639000.0,-20881000.0,-926000.0,-5693000.0,1482000.0,624000.0
,depreciationAndAmortization,5498000.0,6790000.0,8299000.0,8185000.0,5929000.0,4076000.0,3716000.0,2207000.0,1760000.0,1211000.0,1315000.0
,deferredIncomeTax,389000.0,176000.0,-392000.0,-3952000.0,0.0,0.0,0.0,42000.0,135000.0,61000.0,15000.0
,stockBasedCompensation,22500000.0,21340000.0,23324000.0,10560000.0,13068000.0,10355000.0,9949000.0,4856000.0,2521000.0,531000.0,757000.0
,changeInWorkingCapital,-6496000.0,1745000.0,6283000.0,-38416000.0,-26226000.0,-7556000.0,-4472000.0,99426000.0,-13666000.0,-2919000.0,2058000.0
,accountsReceivables,-8836000.0,860000.0,-3555000.0,1420000.0,-2850000.0,-925000.0,983000.0,-3719000.0,936000.0,-7647000.0,358000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,544000.0,692000.0,-1434000.0,-1558000.0,1494000.0,457000.0,685000.0,264000.0,-284000.0,49000.0,-1360000.0
,otherWorkingCapital,7320000.0,18200000.0,16455000.0,10172000.0,48588000.0,74814000.0,82370000.0,86842000.0,-12584000.0,1082000.0,4001000.0
,otherNonCashItems,5860000.0,2239000.0,937000.0,899000.0,78000.0,227000.0,83000.0,752000.0,386000.0,281000.0,0.0
,netCashProvidedByOperatingActivites,14406000.0,10450000.0,2523000.0,-11965000.0,-12324000.0,-8772000.0,-6050000.0,-414000.0,5723000.0,3115000.0,4772000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-579000.0,-280000.0,-252000.0,-728000.0,-3174000.0,-4606000.0,-2216000.0,-5133000.0,-1760000.0,-779000.0,-1250000.0
,acquisitionsNet,0.0,0.0,0.0,-48000000.0,-13000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-579000.0,-280000.0,-252000.0,-48501000.0,-15789000.0,-4606000.0,-2216000.0,-5140000.0,-5905000.0,-779000.0,-1250000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-44750000.0,-10000000.0,-55250000.0,0.0,0.0,0.0,-318000.0,-5794000.0,-2829000.0,-3748000.0,-421000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101924000.0,600000.0,434000.0,55000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-1780000.0,-806000.0,0.0,0.0,-6000.0,-2914000.0,-220000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,125893000.0,-6130000.0,-3003000.0,51866000.0,3279000.0,3450000.0,5914000.0,93216000.0,-2449000.0,4186000.0,-366000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-9000.0,36000.0,-122000.0,9000.0,-36000.0,-59000.0,8000.0,-80000.0,-21000.0,-46000.0,-28000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,139711000.0,4076000.0,-854000.0,-8591000.0,-24870000.0,-9987000.0,-2344000.0,87582000.0,-2652000.0,6476000.0,3128000.0
,cashAtEndOfPeriod,200491000.0,60780000.0,56704000.0,57558000.0,66149000.0,91019000.0,101006000.0,103350000.0,15768000.0,18420000.0,11944000.0
,cashAtBeginningOfPeriod,60780000.0,56704000.0,57558000.0,66149000.0,91019000.0,101006000.0,103350000.0,15768000.0,18420000.0,11944000.0,8816000.0
,operatingCashFlow,14406000.0,10450000.0,2523000.0,-11965000.0,-12324000.0,-8772000.0,-6050000.0,-414000.0,5723000.0,3115000.0,4772000.0
,capitalExpenditure,-579000.0,-280000.0,-252000.0,-728000.0,-3174000.0,-4606000.0,-2216000.0,-5133000.0,-2905000.0,-779000.0,-1250000.0
,freeCashFlow,13827000.0,10170000.0,2271000.0,-12693000.0,-15498000.0,-13378000.0,-8266000.0,-5547000.0,2818000.0,2336000.0,3522000.0
