date,,2020-12-31_FY,2019-12-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-2358889.0,-1724072.0,-1841453.0,-1772394.0,-1933192.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,94048.0,-176591339.0,24760839.0,-3004621.0,-26852032.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-94048.0,176497291.0,151736452.0,154741073.0
,otherNonCashItems,51811.0,176549244.0,-24734705.0,3003685.0,26825066.0
,netCashProvidedByOperatingActivites,-2213030.0,-1766167.0,-1815319.0,-1773330.0,-1960158.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,2383666.0,-2136824.0,-1211008.0,-453417.0
,netCashUsedForInvestingActivites,0.0,2383666.0,-2136824.0,-1211008.0,-453417.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-151886127.0,-154893571.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,141208042.0,-47163252.0,28737015.0,151863021.0,130428490.0
,netCashUsedProvidedByFinancingActivities,141208042.0,-47163252.0,28737015.0,-23106.0,-24465081.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,2383666.0,-2136824.0,-1211008.0,-453417.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,160279704.0,-46545753.0,24784872.0,-3007444.0,-26878656.0
,cashAtEndOfPeriod,288930188.0,128650484.0,176670999.0,151886127.0,154893571.0
,cashAtBeginningOfPeriod,128650484.0,175196237.0,151886127.0,154893571.0,181772227.0
,operatingCashFlow,-2213030.0,-1766167.0,-1815319.0,-1773330.0,-1960158.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,-2213030.0,-1766167.0,-1815319.0,-1773330.0,-1960158.0
