date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,3342000000.0,4029200000.0,3986300000.0,3993400000.0,3745300000.0,2674300000.0,2922620000.0,2950770000.0,2928429000.0,2537718000.0,2221014000.0,2159916000.0,2193723000.0,2009833000.0,1810496000.0,1715135000.0,1694232000.0,1570925000.0,1513742000.0,1129094000.0,889796000.0,830900000.0,795100000.0,720800000.0,656600000.0,572000000.0
,costOfRevenue,1685000000.0,1864100000.0,1918500000.0,1804900000.0,1744400000.0,1157100000.0,1322831000.0,1373358000.0,1372042000.0,1264278000.0,1090856000.0,1048612000.0,1041779000.0,969050000.0,881485000.0,846117000.0,847714000.0,797724000.0,780843000.0,559423000.0,384843000.0,359300000.0,341200000.0,319600000.0,303800000.0,269700000.0
,grossProfit,1657000000.0,2165100000.0,2067800000.0,2188500000.0,2000900000.0,1517200000.0,1599789000.0,1577412000.0,1556387000.0,1273440000.0,1130158000.0,1111304000.0,1151944000.0,1040783000.0,929011000.0,869018000.0,846518000.0,773201000.0,732899000.0,569671000.0,504953000.0,471600000.0,453900000.0,401200000.0,352800000.0,302300000.0
,grossProfitRatio,0.495810891681628,0.537352328005559,0.518726638737677,0.548029248259628,0.534242917790297,0.567326029241297,0.547381801260513,0.534576398702711,0.531475067348397,0.501805165112909,0.508847760527399,0.514512601415981,0.525109140944413,0.517845512537609,0.513125132560359,0.50667615085693,0.499647037713843,0.492194726037207,0.484163747851351,0.504538151827926,0.567492998395138,0.567577325791311,0.570871588479437,0.556603773584906,0.537313432835821,0.528496503496503
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1435000000.0,1723500000.0,1719100000.0,1674700000.0,1523000000.0,1077300000.0,1143106000.0,1144890000.0,1148731000.0,936847000.0,738901000.0,723227000.0,739168000.0,675365000.0,606410000.0,563341000.0,544264000.0,501518000.0,479131000.0,386235000.0,299734000.0,282400000.0,275100000.0,236300000.0,205200000.0,180100000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-14000000.0,-15400000.0,40700000.0,-5300000.0,20100000.0,3000000.0,1433000.0,653000.0,-490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
