date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,72660000.0,67062000.0,68921000.0,5135000.0,129535000.0,85436000.0,67560000.0,63868000.0,48846000.0,45852000.0,27195000.0,19626000.0,10582000.0,-9131000.0,55365000.0,43246000.0,46685000.0,14325000.0,15269000.0,-43017000.0,2111000.0,44700000.0,31800000.0,23600000.0,12600000.0,3800000.0,-33500000.0
,depreciationAndAmortization,163764000.0,138503000.0,97350000.0,102224000.0,103454000.0,97431000.0,86683000.0,69967000.0,50781000.0,28377000.0,26347000.0,23727000.0,22050000.0,20839000.0,8361000.0,5180000.0,6571000.0,9039000.0,15885000.0,38528000.0,29613000.0,21500000.0,11400000.0,9900000.0,10300000.0,8900000.0,7600000.0
,deferredIncomeTax,3349000.0,-22140000.0,-5734000.0,21660000.0,17702000.0,19328000.0,8437000.0,9573000.0,4775000.0,7513000.0,9444000.0,-6562000.0,5096000.0,-6832000.0,-9810000.0,-1358000.0,-3054000.0,25146000.0,9433000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,29602000.0,36763000.0,20360000.0,13683000.0,43613000.0,18380000.0,11045000.0,13572000.0,15186000.0,11254000.0,7790000.0,7645000.0,7888000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-59117000.0,38569000.0,169818000.0,68414000.0,33985000.0,-41812000.0,-51310000.0,1235000.0,-25280000.0,90762000.0,-54617000.0,-1618000.0,62922000.0,-50574000.0,-52662000.0,-3494000.0,43004000.0,31618000.0,-13889000.0,-5151000.0,-20394000.0,3600000.0,26000000.0,18300000.0,2300000.0,36700000.0,3000000.0
,accountsReceivables,8793000.0,0.0,-14760000.0,-8243000.0,-76460000.0,-11355000.0,-30643000.0,22496000.0,-61965000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,2484000.0,-7703000.0,5766000.0,-1700000.0,-13920000.0,8557000.0,-3422000.0,-13548000.0,5981000.0,-4963000.0,-2318000.0,-1680000.0,-2494000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,249309000.0,308426000.0,269857000.0,100039000.0,31625000.0,-2360000.0,39452000.0,90762000.0,89527000.0,114807000.0,24045000.0,78662000.0,80280000.0,17358000.0,67932000.0,120594000.0,124088000.0,81084000.0,49466000.0,63355000.0,68506000.0,88900000.0,85300000.0,59300000.0,41000000.0,38700000.0,2000000.0
,otherNonCashItems,10819000.0,9303000.0,6644000.0,4721000.0,6373000.0,8969000.0,7729000.0,4795000.0,1169000.0,46604000.0,3109000.0,3839000.0,18324000.0,10689000.0,7684000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0.0,-100000.0,3500000.0,35100000.0
,netCashProvidedByOperatingActivites,336302000.0,137649000.0,183932000.0,146197000.0,99830000.0,183071000.0,149026000.0,138418000.0,-9265000.0,83462000.0,81308000.0,44217000.0,77826000.0,24847000.0,60701000.0,53151000.0,58091000.0,37950000.0,78973000.0,22758000.0,-13639000.0,40300000.0,35400000.0,30600000.0,17800000.0,11000000.0,12200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-17804000.0,-23099000.0,-18265000.0,-25717000.0,-40812000.0,-27283000.0,-17627000.0,-21104000.0,-13050000.0,-10668000.0,-4957000.0,-2942000.0,-7021000.0,-8891000.0,-5988000.0,-3832000.0,-3862000.0,-2517000.0,-3812000.0,-3389000.0,-6574000.0,-16300000.0,-8800000.0,-7200000.0,-9300000.0,-5700000.0,-4700000.0
,acquisitionsNet,0.0,-757000000.0,0.0,0.0,0.0,-179000000.0,-204000000.0,-378000000.0,-325000000.0,-17000000.0,0.0,-7000000.0,0.0,-18000000.0,-146000000.0,-37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10000000.0,0.0,0.0,0.0,-2500000.0,-50938000.0,-85301000.0,0.0,0.0,0.0,0.0,-5200000.0,-6500000.0,-5000000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,35311000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,123763000.0,47864000.0,0.0,2515000.0,237000.0,0.0,4011000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,15934000.0,-25199000.0,-1467000.0,0.0,-7000000.0,-7000000.0,-1500000.0,0.0,-1046000.0,-1856000.0,-6183000.0,-5849000.0,-4830000.0,506000.0,0.0,-1573000.0,0.0,118000.0,-495000.0,-6740000.0,-16938000.0,-7400000.0,-11300000.0,-10800000.0,-13500000.0,-700000.0,-56600000.0
,netCashUsedForInvestingActivites,-30699000.0,-830481000.0,-45360000.0,-54414000.0,129633000.0,-199961000.0,-240690000.0,-410714000.0,-342940000.0,-47683000.0,-19349000.0,-23367000.0,-16956000.0,-25964000.0,-79437000.0,-79410000.0,-2497000.0,116000.0,1359000.0,-9903000.0,-32660000.0,-20200000.0,-24700000.0,-18000000.0,-22800000.0,-6400000.0,-61300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
