Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,6471000.0,7643000.0,23358000.0
Short-term investments,0.0,3173000.0,2781000.0
Cash and short-term investments,6471000.0,10816000.0,26139000.0
Receivables,7810000.0,6520000.0,5899000.0
Inventories,2235000.0,2260000.0,1784000.0
Total current assets,16273000.0,19123000.0,33163000.0
Property Plant & Equipment Net,1213000.0,1022000.0,1008000.0
Goodwill and Intangible Assets,298000.0,277000.0,257000.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,2119000.0,2154000.0,2384000.0
Total assets,18392000.0,21277000.0,35547000.0
Payables,3580000.0,3260000.0,3395000.0
Short-term debt,5000000.0,10696000.0,9621000.0
Total current liabilities,10051000.0,15767000.0,14320000.0
Long-term debt,442000.0,2875000.0,14970000.0
Total debt,5442000.0,13571000.0,24591000.0
Deferred revenue,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,1653000.0,4133000.0,15986000.0
Total liabilities,11704000.0,19900000.0,30306000.0
Other comprehensive income,0.0,113000.0,-45000.0
Retained earnings (deficit),-105546000.0,-105004000.0,-100885000.0
Total shareholders equity,6688000.0,1377000.0,5241000.0
Investments,0.0,3173000.0,2781000.0
Net Debt,,,
Other Assets,,,
Other Liabilities,1471000.0,1811000.0,1304000.0
