date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-189291000.0,-76970000.0,-86420000.0,-126203000.0,-61680000.0,-85779000.0,-59504000.0,-14943000.0,-32571000.0
,depreciationAndAmortization,22047000.0,21454000.0,6562000.0,6099000.0,6040000.0,5679000.0,4470000.0,5084000.0,5598000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,-211000.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,72720000.0,66267000.0,52142000.0,37539000.0,32132000.0,27681000.0,18698000.0,3444000.0,4561000.0
,changeInWorkingCapital,-7822000.0,-1237000.0,-70730000.0,470321000.0,68008000.0,-2101000.0,29320000.0,77039000.0,16265000.0
,accountsReceivables,-11973000.0,0.0,0.0,0.0,0.0,0.0,0.0,-8711000.0,0.0
,inventory,-9175000.0,-6887000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,17731000.0,-3051000.0,3630000.0,-714000.0,-298000.0,1970000.0,3485000.0,-2041000.0,770000.0
,otherWorkingCapital,591923000.0,599745000.0,600982000.0,671712000.0,201391000.0,133383000.0,135484000.0,106164000.0,29125000.0
,otherNonCashItems,202000.0,-88000.0,0.0,0.0,0.0,0.0,0.0,4285000.0,0.0
,netCashProvidedByOperatingActivites,81602000.0,-78705000.0,-76144000.0,-66513000.0,7108000.0,-18571000.0,22414000.0,25918000.0,-5605000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-3994000.0,-5762000.0,-8020000.0,-8500000.0,-1252000.0,-1977000.0,-8118000.0,-6806000.0,-744000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-8192000.0,-411299000.0,-576880000.0,-169000.0,-9041000.0,-41736000.0,-144727000.0,0.0,-2160000.0
,salesMaturitiesOfInvestments,468569000.0,537072000.0,62593000.0,78530000.0,16915000.0,37843000.0,45546000.0,17582000.0,22054000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,452487000.0,120018000.0,-522123000.0,69866000.0,6622000.0,-5868000.0,-107289000.0,10778000.0,19152000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-13023000.0,-12328000.0,-409000.0,-403000.0,-403000.0,-403000.0,-403000.0,-12232000.0,-18014000.0
,commonStockIssued,37829000.0,20778000.0,29847000.0,506115000.0,9881000.0,12749000.0,155933000.0,84000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-11463000.0,-12750000.0,-15612000.0,-9240000.0,-2740000.0,0.0,16865000.0,175000.0,7371000.0
,netCashUsedProvidedByFinancingActivities,13343000.0,-4300000.0,13875000.0,496472000.0,6738000.0,12346000.0,174092000.0,680000.0,6807000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4695000.0,-5000.0,-8000.0,51000.0,-10000.0,-38000.0,-94000.0,84000.0,-66000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,552127000.0,37008000.0,-584400000.0,499876000.0,20458000.0,-12131000.0,89123000.0,37460000.0,20288000.0
,cashAtEndOfPeriod,678393000.0,126266000.0,89258000.0,673658000.0,173782000.0,153324000.0,165455000.0,76332000.0,38872000.0
,cashAtBeginningOfPeriod,126266000.0,89258000.0,673658000.0,173782000.0,153324000.0,165455000.0,76332000.0,38872000.0,18584000.0
,operatingCashFlow,81602000.0,-78705000.0,-76144000.0,-66513000.0,7108000.0,-18571000.0,22414000.0,25918000.0,-5605000.0
,capitalExpenditure,-3994000.0,-5762000.0,-8020000.0,-8500000.0,-1252000.0,-1977000.0,-8118000.0,-6806000.0,-744000.0
,freeCashFlow,77608000.0,-84467000.0,-84164000.0,-75013000.0,5856000.0,-20548000.0,14296000.0,19112000.0,-6349000.0
