date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-158795000.0,130573000.0,107098000.0,100243000.0,39388000.0,127327000.0,91090000.0,208367000.0,49971000.0,100005000.0,52968000.0,-64463000.0
,depreciationAndAmortization,180261000.0,196811000.0,201593000.0,192282000.0,193838000.0,190399000.0,190911000.0,164094000.0,155482000.0,153689000.0,156267000.0,186074000.0
,deferredIncomeTax,-88256000.0,-25890000.0,-29490000.0,-19595000.0,-76845000.0,3996000.0,-13623000.0,-83603000.0,-7442000.0,-189000.0,5182000.0,-15145000.0
,stockBasedCompensation,14802000.0,24651000.0,27433000.0,25938000.0,21522000.0,22725000.0,19689000.0,21589000.0,44778000.0,39228000.0,39512000.0,47604000.0
,changeInWorkingCapital,-4697000.0,-165997000.0,45098000.0,-67765000.0,-37367000.0,-155963000.0,20912000.0,-56905000.0,44579000.0,-285162000.0,14678000.0,-30001000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,10169000.0,-15388000.0,-24707000.0,11065000.0,15053000.0,-3831000.0,-3126000.0,3768000.0,-8577000.0,-10525000.0,-2599000.0,27471000.0
,accountsPayables,-61638000.0,-23497000.0,-39871000.0,0.0,-8222000.0,-9141000.0,32182000.0,0.0,0.0,32179000.0,0.0,-66175000.0
,otherWorkingCapital,-626250000.0,-621553000.0,-455556000.0,-500654000.0,-432889000.0,-395522000.0,-239559000.0,-260471000.0,-203566000.0,-248145000.0,37017000.0,22339000.0
,otherNonCashItems,0.0,122455000.0,86106000.0,35031000.0,180013000.0,91350000.0,112858000.0,29851000.0,30238000.0,-32487000.0,29097000.0,566000.0
,netCashProvidedByOperatingActivites,138849000.0,317603000.0,288074000.0,409002000.0,340587000.0,395139000.0,352006000.0,377264000.0,340091000.0,322450000.0,275154000.0,195537000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,2178000.0,-161926000.0,-208224000.0,-260589000.0,-260578000.0,-210263000.0,-237868000.0,-237214000.0,-178720000.0,-120906000.0,-60476000.0,-57528000.0
,acquisitionsNet,0.0,0.0,0.0,39000000.0,29000000.0,8000000.0,-3063000.0,-100000000.0,4000000.0,10000000.0,0.0,1000000.0
,purchasesOfInvestments,0.0,-106992000.0,-113967000.0,0.0,-310334000.0,-170769000.0,-930000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,137627000.0,144895000.0,98278000.0,880193000.0,200389000.0,1519000.0,-11827000.0,190635000.0,-3545000.0,-7309000.0,14084000.0
,netCashUsedForInvestingActivites,-76639000.0,-131291000.0,-177296000.0,-123115000.0,295248000.0,-187595000.0,-240342000.0,-346137000.0,19944000.0,-113142000.0,-71721000.0,-39171000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-27259000.0,-26686000.0,-1945747000.0,-355616000.0,-43076000.0,-31873000.0,-180805000.0,-2227666000.0,-103261000.0,-196781000.0,-37206000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142242000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-104285000.0,-77355000.0,-272916000.0,-303491000.0,-164745000.0,8610000.0,-436000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-35734000.0,-33312000.0,-30988000.0,-31379000.0,-29332000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,-19374000.0,9613000.0,-27599000.0,39351000.0,2176000.0,-115928000.0,-33672000.0,-97865000.0,-19039000.0,-31534000.0,-123891000.0
,netCashUsedProvidedByFinancingActivities,0.0,-189359000.0,-164352000.0,-293505000.0,-657978000.0,-241001000.0,-148731000.0,-87127000.0,-586219000.0,-89300000.0,-167315000.0,-137397000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-1631000.0,-4146000.0,975000.0,2955000.0,-9193000.0,-7060000.0,4181000.0,5790000.0,-3460000.0,-1539000.0,870000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-4678000.0,-57720000.0,-6643000.0,-19188000.0,-42650000.0,-44127000.0,-51819000.0,-220394000.0,116548000.0,34579000.0,19839000.0
,cashAtEndOfPeriod,0.0,67145000.0,70543000.0,129543000.0,113149000.0,123094000.0,165773000.0,209871000.0,261690000.0,482084000.0,365536000.0,330957000.0
,cashAtBeginningOfPeriod,0.0,71823000.0,128263000.0,136186000.0,132337000.0,165744000.0,209900000.0,261690000.0,482084000.0,365536000.0,330957000.0,311118000.0
,operatingCashFlow,138849000.0,317603000.0,288074000.0,409002000.0,340587000.0,395139000.0,352006000.0,377264000.0,340091000.0,322450000.0,275154000.0,195537000.0
,capitalExpenditure,2178000.0,-161926000.0,-208224000.0,-260589000.0,-260578000.0,-210263000.0,-237868000.0,-237214000.0,-178720000.0,-120906000.0,-60476000.0,-57528000.0
