Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,114000000.0,273000000.0,137000000.0,123000000.0,151000000.0
Short-term investments,175000000.0,167000000.0,161000000.0,000000.0,000000.0
Cash and short-term investments,175000000.0,167000000.0,161000000.0,000000.0,000000.0
Receivables,63000000.0,53000000.0,29000000.0,48000000.0,40000000.0
Inventories,71000000.0,34000000.0,36000000.0,14000000.0,13000000.0
Total current assets,467000000.0,280000000.0,87000000.0,84000000.0,94000000.0
Property, Plant & Equipment Net,258000000.0,108000000.0,46000000.0,42000000.0,37000000.0
Goodwill and Intangible Assets,50000000,44000000,41000000,43000000,52000000
Long-term investments,141000000.0,126000000.0,000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,601000000.0,572000000.0,338000000.0,176000000.0,174000000.0
Total assets,929000000.0,817000000.0,457000000.0,275000000.0,302000000.0
Payables,26000000.0,24000000.0,13000000.0,19000000.0,15000000.0
Short-term debt,,,,,
Total current liabilities,116000000.0,86000000.0,56000000.0,65000000.0,44000000.0
Long-term debt,592000000.0,566000000.0,333000000.0,172000000.0,169000000.0
Total debt,592000000.0,566000000.0,333000000.0,172000000.0,169000000.0
Deferred revenue,1000000.0,2000000.0,1000000.0,2000000.0,2000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,601000000.0,572000000.0,338000000.0,176000000.0,174000000.0
Total liabilities,717000000.0,658000000.0,393000000.0,241000000.0,218000000.0
Other comprehensive income,-3000000.0,-0000000.0,-1000000.0,-1000000.0,000000.0
Retained earnings (deficit),-684000000.0,-707000000.0,-680000000.0,-652000000.0,-578000000.0
Total shareholders equity,212000000.0,159000000.0,63000000.0,34000000.0,84000000.0
Investments,141000000.0,126000000.0,000000.0,000000.0,000000.0
Net Debt,478000000,293000000,196000000,49000000,18000000
Other Assets,39000000,2000000,0,0,5000000
Other Liabilities,47000000,41000000,27000000,21000000,13000000
