date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-03-04_FY,2010-01-03_FY,2009-03-13_FY,2008-12-28_FY,2008-02-29_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,2000-01-02_FY,1999-01-03_FY,1997-12-28_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,117832000.0,136940000.0,460115000.0,194029000.0,129624000.0,161142000.0,121434000.0,45500000.0,7100000.0,9900000.0,-4300000.0,5062000.0,5100000.0,-680206000.0,-479700000.0,-55172000.0,16100000.0,-11329000.0,-57000000.0,13900000.0,-10800000.0,1300000.0,52400000.0,461921000.0,10100000.0,14600000.0,-3600000.0,-13900000.0,-37000000.0,-8100000.0
,depreciationAndAmortization,132775000.0,131693000.0,128879000.0,125687000.0,124304000.0,153732000.0,159860000.0,200200000.0,154200000.0,145300000.0,182200000.0,190251000.0,190300000.0,88315000.0,88300000.0,27965000.0,73400000.0,68338000.0,36700000.0,20300000.0,14000000.0,6600000.0,6500000.0,5434000.0,35300000.0,35200000.0,39400000.0,52700000.0,46900000.0,51500000.0
,deferredIncomeTax,10266000.0,837000.0,-6568000.0,-119330000.0,-14213000.0,89026000.0,69540000.0,12900000.0,-31600000.0,1600000.0,-29800000.0,-40127000.0,-40100000.0,-105276000.0,-105300000.0,-16788000.0,-10800000.0,-874000.0,-17000000.0,-6100000.0,-3600000.0,-1400000.0,-1100000.0,9745000.0,8900000.0,0.0,0.0,0.0,-1500000.0,-5100000.0
,stockBasedCompensation,18930000.0,18676000.0,17918000.0,20928000.0,18141000.0,23231000.0,28243000.0,19613000.0,11473000.0,16990000.0,13704000.0,15294000.0,0.0,9129000.0,0.0,30251000.0,0.0,0.0,-49943000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,69966000.0,-177184000.0,204342000.0,-45260000.0,-125344000.0,125917000.0,-351022000.0,150000000.0,44300000.0,45300000.0,-70545000.0,-55000.0,525551000.0,49000.0,-282894000.0,198094000.0,-198094000.0,-135206000.0,-167600000.0,-146600000.0,100200000.0,-46300000.0,-39619000.0,358419000.0,29500000.0,78300000.0,-65100000.0,37000000.0,22100000.0,-42000000.0
,accountsReceivables,-16243000.0,16935000.0,13226000.0,0.0,-38657000.0,-52620000.0,-2763000.0,174000.0,3999000.0,-49736000.0,-49736000.0,-6074000.0,9300000.0,-4187000.0,-69700000.0,-8256000.0,15800000.0,0.0,-1422000.0,-51200000.0,-100000.0,2000000.0,-400000.0,0.0,-11600000.0,10200000.0,2700000.0,0.0,0.0,0.0
,inventory,-841000.0,-163000.0,-434000.0,-305000.0,34000.0,-62000.0,706000.0,1477000.0,-561000.0,-517000.0,-394000.0,1879000.0,1600000.0,-140000.0,-13500000.0,-1554000.0,-1100000.0,1072000.0,0.0,200000.0,-100000.0,0.0,0.0,0.0,-14900000.0,10600000.0,-2100000.0,-15800000.0,-2500000.0,2500000.0
,accountsPayables,1620000.0,1054000.0,-145000.0,-2290000.0,-6635000.0,-7787000.0,-3105000.0,-380000.0,-9266000.0,11364000.0,-15795000.0,-2527000.0,35800000.0,-31376000.0,-85000000.0,33692000.0,-5700000.0,0.0,7089000.0,-6600000.0,2700000.0,-16100000.0,9000000.0,0.0,-200000.0,4900000.0,-10800000.0,0.0,0.0,0.0
,otherWorkingCapital,274315000.0,204349000.0,381533000.0,177191000.0,222451000.0,347795000.0,221878000.0,572900000.0,422900000.0,378600000.0,333300000.0,403845000.0,403900000.0,-121651000.0,-121700000.0,161194000.0,-36900000.0,161194000.0,296400000.0,464000000.0,610600000.0,510400000.0,556700000.0,596319000.0,237900000.0,208400000.0,130100000.0,195200000.0,158200000.0,136100000.0
,otherNonCashItems,0.0,42803000.0,-415587000.0,40042000.0,-26069000.0,-67505000.0,-52388000.0,63400000.0,108500000.0,78200000.0,126300000.0,0.0,142700000.0,0.0,595700000.0,0.0,-67900000.0,-31297000.0,-572900000.0,-51100000.0,-27200000.0,21500000.0,-229500000.0,0.0,17000000.0,-26700000.0,-13900000.0,72600000.0,-1500000.0,-7400000.0
,netCashProvidedByOperatingActivites,284361000.0,288933000.0,224228000.0,251640000.0,193825000.0,274314000.0,254776000.0,329800000.0,190400000.0,246700000.0,226300000.0,298798000.0,295100000.0,73605000.0,72100000.0,-586173000.0,20100000.0,601978000.0,-586500000.0,-18800000.0,-36700000.0,24200000.0,-174600000.0,49278000.0,37200000.0,18000000.0,25800000.0,36500000.0,-16700000.0,-7700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-74453000.0,-69857000.0,0.0,-150023000.0,-251622000.0,-298471000.0,-224245000.0,-197590000.0,-146763000.0,-147969000.0,0.0,-101900000.0,-91000000.0,-106000000.0,-106000000.0,-73000000.0,-80250000.0,-35400000.0,-12500000.0,-5300000.0,-100000.0,-25400000.0,-11955000.0,-16000000.0,-15900000.0,-13900000.0,-30100000.0,-70000000.0,-80400000.0
,acquisitionsNet,0.0,-5052000.0,-21401000.0,0.0,-2209000.0,-1232000.0,-53954000.0,-4612000.0,-40608000.0,-11210000.0,-3123000.0,-3000000.0,-3000000.0,-2000000.0,-28000000.0,-28000000.0,-21000000.0,-3000000.0,-3000000.0,-198000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-217797000.0,-269809000.0,-375000.0,-337130000.0,-1100823000.0,-302366000.0,-69320000.0,0.0,-157556000.0,404000.0,0.0,0.0,0.0,0.0,0.0,0.0,-426653000.0,0.0,0.0,0.0,0.0,0.0,-167479000.0,0.0,0.0,0.0,-64400000.0,-33800000.0,-17700000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,4111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600000.0,29800000.0,11000000.0
