date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,154132000.0,148122000.0,142163000.0,99517000.0,61792000.0,54994000.0,50130000.0,48761000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,155561000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.00927127397296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,70522000.0,66901000.0,60606000.0,41958000.0,28197000.0,24336000.0,24195000.0,22480000.0
,SellingAndMarketingExpenses,2498000.0,3075000.0,3002000.0,2105000.0,1198000.0,1199000.0,1057000.0,952000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,230131000.0,167000000.0,128000000.0,82000000.0,53000000.0,47000000.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,22909000.0,49641000.0,36758000.0,16691000.0,9202000.0,6766000.0,5433000.0,5610000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3850000.0,3168000.0,2443000.0,1025000.0,413000.0,275000.0,363000.0,487000.0
,EBITDA,-47811000.0,85666000.0,85376000.0,48742000.0,23484000.0,21483000.0,18986000.0,17504000.0
,EBITDARatio,-0.310195157397555,0.578347578347578,0.600550072803753,0.489785664760795,0.380049197307095,0.390642615558061,0.378735288250549,0.358975410676565
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-74570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,-0.483806088287961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-74570000.0,32857000.0,46175000.0,31026000.0,13869000.0,14442000.0,13190000.0,11407000.0
,incomeBeforeTaxRatio,-0.483806088287961,0.221823901918689,0.324803218840345,0.311765828953847,0.224446530295184,0.262610466596356,0.263115898663475,0.233936957814647
,incomeTaxExpense,400000.0,7278000.0,10350000.0,10377000.0,4495000.0,4142000.0,4203000.0,3534000.0
,netIncome,-74970000.0,25579000.0,35825000.0,20649000.0,9374000.0,10300000.0,8987000.0,7873000.0
,netIncomeRatio,-0.486401266446942,0.172688729560767,0.25199946540239,0.207492187264487,0.151702485758674,0.187293159253737,0.179273887891482,0.161461003670967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.80670869582138,1.64,2.33,1.66,1.09,1.55,1.207,1.005246
,EPSDiluted,-4.80670869582138,1.61,2.28,1.62,1.07,1.54,1.207,1.005246
,weightedAverageShsOut,14760810.0,15596951.0,15375536.0,12439157.0,8599083.0,6530968.0,6859017.0,6859017.0
,weightedAverageShsOutDil,14934058.0,15843211.0,15708784.0,12746296.0,8759813.0,6573377.0,6859017.0,6859017.0
