date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,7556000000.0,8200000000.0,4363547000.0,3881756000.0,2931188000.0,3307998000.0,3044454000.0,2566392000.0,2391122000.0,1967637000.0,1507012000.0,1401616000.0,1574749000.0,1360088000.0,1087620000.0,1034024000.0,822018000.0,717924000.0,696195000.0,783698000.0,1027976000.0,1121068000.0,670900000.0,564400000.0,453500000.0
,costOfRevenue,10837000000.0,5922000000.0,3129662000.0,2816443000.0,2006949000.0,2260182000.0,2108472000.0,1802365000.0,1696555000.0,1397213000.0,1057934000.0,1008290000.0,1147563000.0,990469000.0,790843000.0,774378000.0,616854000.0,528474000.0,516724000.0,573772000.0,723157000.0,762283000.0,434500000.0,361900000.0,285900000.0
,grossProfit,2137000000.0,2278000000.0,1233885000.0,1065313000.0,924239000.0,1047816000.0,935982000.0,764027000.0,694567000.0,570424000.0,449078000.0,393326000.0,427186000.0,369619000.0,296777000.0,259646000.0,205164000.0,189450000.0,179471000.0,209926000.0,304819000.0,358785000.0,236400000.0,202500000.0,167600000.0
,grossProfitRatio,0.282821598729486,0.277804878048781,0.282771103416555,0.274441000413215,0.31531208506585,0.316752307589061,0.30743837811312,0.297704715413701,0.290477441134329,0.289903066470086,0.297992318574769,0.280623223479184,0.27127243770277,0.271761091929346,0.272868281201155,0.251102488917085,0.249585775493967,0.263885870927842,0.257788406983676,0.267865938154748,0.296523459691666,0.320038570363261,0.352362498136831,0.358788093550673,0.369570011025358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,209900000.0,87450000.0,95166000.0,71375000.0,71213000.0,61886000.0,46289000.0,41307000.0,37193000.0,40203000.0,42447000.0,38981000.0,37434000.0,32701000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200000.0
,GeneralAndAdministrativeExpenses,-948000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129879000.0,146535000.0,156514000.0,106400000.0,87800000.0,48000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11000000.0,8200000.0,10194000.0,3073000.0,1038000.0,-652000.0,765000.0,2630000.0,-536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,-1392000000.0,1614900000.0,760448000.0,643580000.0,465878000.0,440249000.0,408873000.0,326717000.0,302288000.0,299723000.0,246268000.0,213294000.0,214670000.0,189878000.0,167217000.0,158389000.0,149759000.0,137741000.0,131937000.0,152145000.0,188197000.0,199128000.0,131600000.0,112400000.0,88400000.0
,costAndExpenses,9445000000.0,7536900000.0,3890110000.0,3460023000.0,2472827000.0,2700431000.0,2517345000.0,2129082000.0,1998843000.0,1696936000.0,1304202000.0,1221584000.0,1362233000.0,1180347000.0,958060000.0,932767000.0,766613000.0,666215000.0,648661000.0,725917000.0,911354000.0,961411000.0,566100000.0,474300000.0,374300000.0
