date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1995-03-31_FY
,revenue,1734919000.0,1784477000.0,1794716000.0,1781902000.0,3207716000.0,3179756000.0,2725239000.0,2234631000.0,2222588000.0,2024049000.0,1876847000.0,1752787000.0,1592608000.0,1494911000.0,1326592000.0,1125505000.0,946480000.0,766797000.0,640688000.0,546681000.0,502920000.0,437359000.0,370833000.0,304430000.0,274245000.0,0.0,226900000.0
,costOfRevenue,651377000.0,672461000.0,708154000.0,759302000.0,295188000.0,372817000.0,354598000.0,361899000.0,411076000.0,376483000.0,353931000.0,325457000.0,309737000.0,275854000.0,248479000.0,211861000.0,188587000.0,162627000.0,136263000.0,105986000.0,105152000.0,87705000.0,62017000.0,55914000.0,46168000.0,0.0,33600000.0
,grossProfit,1083542000.0,1112016000.0,1086562000.0,1022600000.0,2912528000.0,2806939000.0,2370641000.0,1872732000.0,1811512000.0,1647566000.0,1522916000.0,1427330000.0,1282871000.0,1219057000.0,1078113000.0,913644000.0,757893000.0,604170000.0,504425000.0,440695000.0,397768000.0,349654000.0,308816000.0,248516000.0,228077000.0,0.0,193300000.0
,grossProfitRatio,0.624549042347222,0.62316073561049,0.605422807842578,0.573881167426716,0.907975643729058,0.882752953371265,0.869883705612609,0.838049771975776,0.815046243388338,0.813995115730894,0.811422561348901,0.814320279646072,0.805515858265185,0.81547128892623,0.812693729496333,0.811763608335814,0.800749091370129,0.787913880727233,0.787317695976825,0.806128253954317,0.790917044460351,0.799466799585695,0.832762995742019,0.8163321617449,0.831654177833689,0.0,0.851917144116351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,476575000.0,499993000.0,482712000.0,460606000.0,819825000.0,828484000.0,1275668000.0,1022684000.0,952262000.0,908748000.0,824929000.0,771634000.0,705566000.0,674412000.0,579565000.0,507158000.0,414518000.0,344884000.0,293346000.0,276682000.0,227587000.0,201923000.0,189719000.0,149728000.0,135012000.0,0.0,115000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,40823000.0,39334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2309000.0,3881000.0,-866000.0,5416000.0,-3563000.0,-1667000.0,-1845000.0,517000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,895683000.0,926767000.0,913870000.0,843459000.0,228700000.0,230648000.0,-1176000.0,1584000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1547060000.0,1599228000.0,1622024000.0,1602761000.0,2688831000.0,2683927000.0,2562900000.0,2012672000.0,1967988000.0,1835963000.0,1682965000.0,1572049000.0,1445210000.0,1357587000.0,1192153000.0,1024649000.0,856561000.0,703172000.0,592269000.0,520568000.0,453389000.0,391952000.0,340907000.0,276793000.0,245617000.0,0.0,207400000.0
,interestExpense,10006000.0,16967000.0,16440000.0,18151000.0,23390000.0,23339000.0,19215000.0,5613000.0,6392000.0,4709000.0,3096000.0,4299000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,571260000.0,601964000.0,573969000.0,551548000.0,1304295000.0,1212644000.0,932634000.0,628089000.0,604650000.0,550732000.0,504105000.0,474958000.0,429907000.0,407321000.0,364109000.0,305630000.0,253456000.0,195661000.0,162660000.0,137900000.0,120650000.0,102324000.0,89171000.0,71151000.0,64437000.0,45800000.0,58800000.0
,EBITDA,759119000.0,787213000.0,746661000.0,730689000.0,1823180000.0,1708473000.0,1094973000.0,850048000.0,859250000.0,738818000.0,697987000.0,655696000.0,577305000.0,544645000.0,498548000.0,406486000.0,343375000.0,259286000.0,211079000.0,164013000.0,170181000.0,147731000.0,119097000.0,98788000.0,93065000.0,0.0,78300000.0
,EBITDARatio,0.437552992387541,0.441144940506378,0.416032954517595,0.410061271607529,0.568373259976881,0.537296886930947,0.40178971459017,0.380397479494377,0.386598865826685,0.365019819184219,0.371893393547796,0.3740876672408,0.362490330326107,0.364332726162293,0.375811100926283,0.361158768730481,0.362791606795706,0.338141646354902,0.329456771470669,0.300015914216883,0.338385826771654,0.337779718720776,0.321160738122012,0.324501527444733,0.339349851410235,0.0,0.345085940943147
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,187859000.0,185249000.0,172692000.0,179141000.0,518885000.0,495829000.0,162339000.0,221959000.0,254600000.0,188086000.0,193882000.0,180738000.0,147398000.0,137324000.0,134439000.0,100856000.0,89919000.0,63625000.0,48419000.0,26113000.0,49531000.0,45407000.0,29926000.0,27637000.0,28628000.0,0.0,19500000.0
,operatingIncomeRatio,0.108281135891647,0.103811368821229,0.0962224663957974,0.100533587144523,0.161761515046843,0.155933033855428,0.0595687203947984,0.0993269134814652,0.114551144881552,0.0929256159312349,0.103301974002143,0.103114639713782,0.0925513371777613,0.0918609870420379,0.101341633297954,0.0896095530450775,0.0950035922576283,0.0829750246805869,0.0755734460455011,0.0477664305143219,0.0984868368726636,0.103820888560656,0.0806993983814817,0.0907827743652071,0.104388411821546,0.0,0.0859409431467607
,totalOtherIncomeExpensesNet,-575667000.0,-134012000.0,-92684000.0,-71350000.0,-279772000.0,-261555000.0,-24341000.0,-34384000.0,25106000.0,0.0,0.0,0.0,0.0,13194000.0,13367000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8826000.0,6321000.0,0.0,0.0,2000000.0
,incomeBeforeTax,-397814000.0,34270000.0,63568000.0,89640000.0,218422000.0,213120000.0,121704000.0,184960000.0,276855000.0,183377000.0,190786000.0,176439000.0,139580000.0,128845000.0,124710000.0,92337000.0,84506000.0,57843000.0,43652000.0,19855000.0,43906000.0,41302000.0,35191000.0,30237000.0,25179000.0,0.0,18400000.0
,incomeBeforeTaxRatio,-0.229298313062454,0.0192045064184072,0.0354195315581964,0.0503057968395568,0.0680926865096536,0.0670240106473578,0.0446581015463231,0.0827698174776954,0.124564246724989,0.0905990912275345,0.101652398943547,0.100661974330024,0.0876424079246117,0.0861890774768531,0.0940078034542648,0.0820405062616337,0.0892845068041586,0.0754345674278851,0.0681330070174562,0.0363191696803072,0.0873021554123916,0.0944350064820891,0.0948971639525069,0.0993233255592419,0.0918120658535251,0.0,0.0810929925077127
,incomeTaxExpense,-131902000.0,6171000.0,12915000.0,-53278000.0,79139000.0,77411000.0,43471000.0,64294000.0,103812000.0,69610000.0,72410000.0,63561000.0,53811000.0,48570000.0,46075000.0,34344000.0,31890000.0,21417000.0,16212000.0,7519000.0,16645000.0,15700000.0,13707000.0,11841000.0,9786000.0,0.0,7100000.0
,netIncome,-265912000.0,28099000.0,50653000.0,142918000.0,139283000.0,135709000.0,78233000.0,120666000.0,173043000.0,113767000.0,118376000.0,112601000.0,90189000.0,80275000.0,78635000.0,57993000.0,52616000.0,36426000.0,27440000.0,12336000.0,27261000.0,25602000.0,21484000.0,18396000.0,15393000.0,0.0,11300000.0
,netIncomeRatio,-0.153270556147002,0.0157463503312175,0.0282234069345791,0.0802053087094576,0.0434212380397766,0.042679060909076,0.0287068400239392,0.0539981768802098,0.0778565348143695,0.0562076313369884,0.0630717368011351,0.0642411199991784,0.0566297544656312,0.053698848961577,0.0592759491991509,0.051526203792964,0.0555912433437579,0.0475040982163467,0.0428289588692156,0.0225652620083742,0.0542054402290623,0.0585377230147316,0.0579344340983677,0.0604276845251782,0.0561286440956079,0.0,0.0498016747465844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-7.87222431872289,0.832,1.499563,4.231033,1.93,1.87,1.08080515030946,1.59,2.28,1.46,1.46,1.386667,1.126667,0.986666670272051,1.0,0.773333,0.706667,0.497778,0.388148,0.183704,0.408889,0.379259,0.314074,0.284444,0.228148,0.0,0.17037
,EPSDiluted,-7.87222431872289,0.832,1.499563,4.231033,1.91,1.86,1.07576695130839,1.58,2.25,1.43,1.44,1.373333,1.106667,0.972217175937701,0.98,0.76,0.693333,0.488889,0.382222,0.180741,0.405926,0.373333,0.308148,0.278519,0.228148,0.0,0.038228
,weightedAverageShsOut,33981000.0,33778509.0,33778509.0,33778509.0,72354000.0,72568000.0,72384000.0,75747000.0,75820000.0,78101000.0,81194000.0,81138000.0,80113500.0,81359797.0,78817500.0,74769000.0,74403000.0,73446750.0,158619060.0,151177033.0,150395659.0,152193579.0,154089000.0,114649664.0,67444960.0,66326087.0,66326087.0
,weightedAverageShsOutDil,34901000.0,33778509.0,33778509.0,33778509.0,73013000.0,73043000.0,72723000.0,76390000.0,76826000.0,79339000.0,82102000.0,81951000.0,81138000.0,82569000.0,80065500.0,76207500.0,75862500.0,74675250.0,161076974.0,152800472.0,151472892.0,154264601.0,157285125.0,114649664.0,67444960.0,66326087.0,66326087.0
