date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-03-07_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1986-12-31_FY,1985-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-31861000.0,-20892000.0,2928000.0,-69054000.0,29488000.0,-8067000.0,-37167000.0,44351000.0,52661000.0,26547000.0,60462000.0,26171000.0,21640000.0,2543000.0,2543000.0,24678000.0,13160000.0,597000.0,3525000.0,22691000.0,24868000.0,34906000.0,26000000.0,17900000.0,9400000.0,4500000.0,-1000000.0,8600000.0,5000000.0,-6200000.0,14300000.0,1700000.0,3600000.0,3800000.0,2300000.0,1000000.0
,depreciationAndAmortization,28702000.0,36163000.0,37855000.0,44419000.0,46719000.0,43791000.0,44312000.0,40329000.0,38117000.0,36039000.0,30732000.0,28440000.0,17307000.0,16252000.0,16252000.0,21553000.0,21239000.0,20048000.0,17116000.0,15830000.0,21383000.0,18680000.0,18200000.0,19100000.0,19200000.0,19200000.0,16800000.0,7500000.0,6300000.0,4200000.0,1600000.0,1300000.0,800000.0,400000.0,200000.0,100000.0
,deferredIncomeTax,-1001000.0,3146000.0,-648000.0,-9376000.0,1772000.0,924000.0,-16816000.0,-2675000.0,-2933000.0,-2320000.0,8024000.0,3994000.0,2780000.0,-4205000.0,-4205000.0,2175000.0,2352000.0,1481000.0,-1624000.0,-4364000.0,891000.0,1057000.0,1700000.0,1200000.0,700000.0,-300000.0,-1200000.0,-600000.0,-1700000.0,-100000.0,-100000.0,-200000.0,-300000.0,0.0,0.0,0.0
,stockBasedCompensation,9919000.0,7751000.0,7838000.0,11162000.0,9261000.0,7987000.0,5073000.0,5647000.0,6767000.0,6491000.0,6713000.0,4839000.0,0.0,2766000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,36272000.0,-46043000.0,-63173000.0,23754000.0,-78793000.0,6630000.0,-9604000.0,47258000.0,10879000.0,32175000.0,61938000.0,16149000.0,18179000.0,0.0,22966000.0,26676000.0,-7700000.0,-12517000.0,43170000.0,-14489000.0,24251000.0,-5732000.0,-1800000.0,7700000.0,35400000.0,9400000.0,36700000.0,4500000.0,8600000.0,-12300000.0,16700000.0,100000.0,4600000.0,-800000.0,-2500000.0,0.0
,accountsReceivables,22454000.0,0.0,-6821000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2039000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,9999000.0,-3413000.0,2306000.0,-1926000.0,-2569000.0,6984000.0,-5286000.0,-736000.0,-3661000.0,-5992000.0,-9677000.0,954000.0,635000.0,0.0,2008000.0,-1741000.0,-2500000.0,-404000.0,-200000.0,1313000.0,4761000.0,-5727000.0,-1100000.0,1000000.0,2800000.0,0.0,-4100000.0,400000.0,-300000.0,-800000.0,-600000.0,-200000.0,900000.0,0.0,0.0,0.0
,accountsPayables,-10313000.0,0.0,-7339000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13755000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,252446000.0,216174000.0,262217000.0,325390000.0,301636000.0,380429000.0,373799000.0,383403000.0,336145000.0,325266000.0,293091000.0,231153000.0,215004000.0,196825000.0,196825000.0,173859000.0,147183000.0,154883000.0,167400000.0,124230000.0,138719000.0,114468000.0,120200000.0,122000000.0,114300000.0,78900000.0,69500000.0,32800000.0,28300000.0,19700000.0,32000000.0,15300000.0,15200000.0,10600000.0,11400000.0,13900000.0
,otherNonCashItems,1659000.0,12038000.0,15092000.0,8518000.0,-3744000.0,5025000.0,22618000.0,10068000.0,-1257000.0,200000.0,-1886000.0,-5358000.0,4474000.0,0.0,2766000.0,3482000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,0.0,-200000.0,0.0,200000.0,400000.0,100000.0,-200000.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,110715000.0,78814000.0,39669000.0,66301000.0,73216000.0,132023000.0,80823000.0,84304000.0,110721000.0,22884000.0,53029000.0,61753000.0,39928000.0,9575000.0,8043000.0,39742000.0,23558000.0,42557000.0,34585000.0,26181000.0,34836000.0,42623000.0,34400000.0,55600000.0,27200000.0,28200000.0,1100000.0,14700000.0,4300000.0,100000.0,-3000000.0,2100000.0,5900000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15022000.0,-13000000.0,-14978000.0,-20635000.0,-27081000.0,-35195000.0,-19929000.0,-21782000.0,-16638000.0,-30208000.0,-23000000.0,-14900000.0,-16600000.0,-18200000.0,-16500000.0,-9000000.0,-37900000.0,-15900000.0,-2900000.0,-1600000.0,-2900000.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,38000000.0,-9000000.0,-96000000.0,-7000000.0,2000000.0,-144000000.0,-41000000.0,-144000000.0,0.0,-221000000.0,0.0,0.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47300000.0,-22500000.0,0.0,0.0,0.0
