date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1726936.0,1147889.0,-2141134.0,-1098307.0,-1355096.0
,depreciationAndAmortization,1109857.0,1295799.0,1463443.0,1504037.0,1611139.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,270668.0,187783.0,219257.0,131918.0,136653.0
,changeInWorkingCapital,1478026.0,-1356964.0,551231.0,-85605.0,-683386.0
,accountsReceivables,1475821.0,-1791097.0,172719.0,269444.0,-328640.0
,inventory,-270582.0,-262894.0,1258015.0,-348121.0,-353114.0
,accountsPayables,273250.0,-345270.0,-371833.0,-343038.0,-209912.0
,otherWorkingCapital,177624.0,794959.0,-555329.0,135340.0,68168.0
,otherNonCashItems,-3311375.0,33272.0,87622.0,53760.0,53867.0
,netCashProvidedByOperatingActivites,1274112.0,1307779.0,180419.0,505803.0,-236823.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-987900.0,-479968.0,-169131.0,-801884.0,-924621.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,3948444.0,5980.0,695936.0,5699.0,5293.0
,netCashUsedForInvestingActivites,2960544.0,-473988.0,526805.0,-796185.0,-919328.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4503385.0,-894724.0,-1208436.0,-769047.0,-4492483.0
,commonStockIssued,0.0,61000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,431905.0,0.0,500000.0,104156.0,6225241.0
,netCashUsedProvidedByFinancingActivities,-4071480.0,-833724.0,-708436.0,-664891.0,1732758.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,163176.0,67.0,-1212.0,-955273.0,576607.0
,cashAtEndOfPeriod,163746.0,570.0,503.0,1715.0,956988.0
,cashAtBeginningOfPeriod,570.0,503.0,1715.0,956988.0,380381.0
,operatingCashFlow,1274112.0,1307779.0,180419.0,505803.0,-236823.0
,capitalExpenditure,-987900.0,-479968.0,-169131.0,-804545.0,-953928.0
,freeCashFlow,286212.0,827811.0,11288.0,-298742.0,-1190751.0
