Date,2018-09,2017-09,2016-09,2015-09,2014-09
Cash and cash equivalents,1000000.0,10000000.0,6000000.0,1000000.0,0000000.0
Short-term investments,000000.0,000000.0,000000.0,000000.0,1000000.0
Cash and short-term investments,000000.0,000000.0,000000.0,000000.0,1000000.0
Receivables,14000000.0,15000000.0,14000000.0,5000000.0,4000000.0
Inventories,11000000.0,17000000.0,14000000.0,6000000.0,6000000.0
Total current assets,35000000.0,24000000.0,19000000.0,9000000.0,8000000.0
Property, Plant & Equipment Net,27000000.0,20000000.0,18000000.0,8000000.0,7000000.0
Goodwill and Intangible Assets,3000000,3000000,1000000,1000000,1000000
Long-term investments,2000000.0,000000.0,000000.0,000000.0,000000.0
Tax assets,000000.0,000000.0,0000000.0,000000.0,000000.0
Total non-current assets,10000000.0,11000000.0,15000000.0,7000000.0,12000000.0
Total assets,67000000.0,70000000.0,56000000.0,23000000.0,20000000.0
Payables,7000000.0,7000000.0,8000000.0,4000000.0,3000000.0
Short-term debt,000000.0,5000000.0,7000000.0,3000000.0,000000.0
Total current liabilities,22000000.0,20000000.0,25000000.0,9000000.0,4000000.0
Long-term debt,8000000.0,9000000.0,15000000.0,7000000.0,12000000.0
Total debt,8000000.0,9000000.0,15000000.0,7000000.0,12000000.0
Deferred revenue,1000000.0,0000000.0,1000000.0,000000.0,000000.0
Tax Liabilities,2000000.0,2000000.0,0000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,10000000.0,11000000.0,15000000.0,7000000.0,12000000.0
Total liabilities,32000000.0,31000000.0,40000000.0,15000000.0,16000000.0
Other comprehensive income,-0000000.0,-0000000.0,-1000000.0,-0000000.0,-0000000.0
Retained earnings (deficit),4000000.0,14000000.0,11000000.0,6000000.0,4000000.0
Total shareholders equity,35000000.0,39000000.0,16000000.0,7000000.0,4000000.0
Investments,2000000.0,000000.0,000000.0,000000.0,000000.0
Net Debt,7000000,4000000,16000000,9000000,12000000
Other Assets,4000000,2000000,2000000,0,0
Other Liabilities,11000000,2000000,2000000,1000000,1000000
