Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,5352000.0,1536000.0,868000.0,121000.0
Stock-based compensation,1929000.0,1295000.0,1080000.0,305000.0
Operating Cash Flow,-6305000.0,-3571000.0,-5468000.0,-3039000.0
Capital Expenditure,115000.0,46000.0,50000.0,315000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-333000.0,-177000.0,-3185000.0,0.0
Investing Cash flow,-244830000.0,-121606000.0,-38512000.0,-59198000.0
Issuance (repayment) of debt,-732000.0,-118000.0,-150000.0,-0.0
Issuance (buybacks) of shares,101292000.0,111584000.0,50275000.0,66532000.0
Dividend payments,-23623000.0,-16249000.0,-8488000.0,-4296000.0
Financing Cash Flow,212873000.0,104781000.0,67494000.0,106095000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-38262000.0,-20396000.0,23514000.0,43858000.0
Free Cash Flow,-6420000.0,-3617000.0,-5518000.0,-3354000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0
