date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-44784921.0,-36698957.0,-38980313.0,-23233835.0,-7658283.0
,depreciationAndAmortization,1057458.0,5165592.0,760011.0,419568.0,202085.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,10480782.0,6520982.0,7173713.0,2775363.0,889556.0
,changeInWorkingCapital,21841726.0,14976451.0,-25325096.0,45647719.0,7906189.0
,accountsReceivables,-662584.0,-754898.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,741265.0,-1152688.0,376147.0,561586.0,0.0
,otherWorkingCapital,71211438.0,49369712.0,34393261.0,59718357.0,14070638.0
,otherNonCashItems,-21089079.0,-20760978.0,29960717.0,-37800329.0,-7307958.0
,netCashProvidedByOperatingActivites,-32494034.0,-30796910.0,-26410968.0,-12191514.0,-5968411.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-595259.0,-46353.0,-1854246.0,-1029942.0,-515979.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-9948867.0,-15134324.0,-39500000.0,0.0,0.0
,salesMaturitiesOfInvestments,15000000.0,18500000.0,21000000.0,0.0,0.0
,otherInvestingActivites,0.0,127500.0,0.0,-175035.0,-33.0
,netCashUsedForInvestingActivites,4455874.0,3446823.0,-20354246.0,-1204977.0,-516012.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,56682236.0,48998907.0,4169349.0,66155293.0,16414900.0
,commonStockRepurchased,0.0,0.0,0.0,-4159981.0,-1409864.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,1932027.0,1790858.0,12500.0,9008.0,0.0
,netCashUsedProvidedByFinancingActivities,58614263.0,50789765.0,4181849.0,62004320.0,15005036.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,30576103.0,23439678.0,-42583365.0,48607829.0,8520613.0
,cashAtEndOfPeriod,75016133.0,44440030.0,21000352.0,63533649.0,14925820.0
,cashAtBeginningOfPeriod,44440030.0,21000352.0,63583717.0,14925820.0,6405207.0
,operatingCashFlow,-32494034.0,-30796910.0,-26410968.0,-12191514.0,-5968411.0
,capitalExpenditure,-595259.0,-46353.0,-1854246.0,-1204942.0,-515979.0
,freeCashFlow,-33089293.0,-30843263.0,-28265214.0,-13396456.0,-6484390.0
