date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,revenue,11240000.0,6362000.0,6074000.0,0.0,0.0
,costOfRevenue,4097000.0,3173000.0,2008000.0,0.0,0.0
,grossProfit,7143000.0,3189000.0,4066000.0,0.0,0.0
,grossProfitRatio,0.635498220640569,0.501257466205596,0.669410602568324,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,11515000.0,18352000.0,27275000.0,29290000.0,29008000.0
,GeneralAndAdministrativeExpenses,0.0,81068000.0,65015000.0,35431000.0,10867000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,24909000.0,0.0,0.0,0.0,0.0
,operatingExpenses,141485000.0,99420000.0,92290000.0,64721000.0,39875000.0
,costAndExpenses,145582000.0,102593000.0,94298000.0,64721000.0,39875000.0
,interestExpense,8380000.0,8589000.0,8480000.0,3314000.0,1019000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,975000.0,912000.0,843000.0,955000.0,287000.0
,EBITDA,-133250000.0,-94826000.0,-85024000.0,-63766000.0,-39588000.0
,EBITDARatio,-11.8549822064057,-14.9050613014775,-13.9980243661508,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-130245000.0,-96231000.0,-88224000.0,-64721000.0,-39875000.0
,operatingIncomeRatio,-11.5876334519573,-15.1259038038353,-14.524860059269,0.0,0.0
,totalOtherIncomeExpensesNet,-12360000.0,-8096000.0,-6123000.0,-2017000.0,-2336000.0
,incomeBeforeTax,-142605000.0,-104327000.0,-94347000.0,-66738000.0,-42211000.0
,incomeBeforeTaxRatio,-12.6872775800712,-16.3984596038981,-15.5329272308199,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0
,netIncome,-142605000.0,-104327000.0,-94347000.0,-66738000.0,-42211000.0
,netIncomeRatio,-12.6872775800712,-16.3984596038981,-15.5329272308199,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.7226371860328,-1.99,-2.76,-2.49,-6.11
,EPSDiluted,-2.7226371860328,-1.99,-2.76,-2.49,-6.11
,weightedAverageShsOut,52377526.0,52377526.0,34209756.0,26753906.0,6903239.0
,weightedAverageShsOutDil,52377526.0,52377526.0,34209756.0,26753906.0,6903239.0
