date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,51253000000.0,56635000000.0,49388000000.0,44634000000.0,41454000000.0,69220000000.0,65525000000.0,57730262000.0,50924461000.0,46594486000.0,32091674000.0,23240540000.0,18033110000.0,14902887000.0,13880403000.0,13413396000.0,12565017000.0,10197907456.15,11531197278.12,8163785552.4,8169980603.3,5766183266.6,4614068680.2,3268251756.0
,costOfRevenue,37504000000.0,44445000000.0,37834000000.0,33931000000.0,31933000000.0,52934000000.0,48580000000.0,42704079000.0,37120732000.0,33932964000.0,24241476000.0,17493806000.0,13279497000.0,10724499000.0,9962965000.0,9438126000.0,8891475000.0,7322994235.5,8301745155.9,5821520739.3,5880257924.43,4176108573.1,3313565824.8,2357401572.0
,grossProfit,13749000000.0,12190000000.0,11554000000.0,10703000000.0,9521000000.0,16286000000.0,16945000000.0,15026183000.0,13803729000.0,12661522000.0,7850198000.0,5746734000.0,4753613000.0,4178388000.0,3917438000.0,3975270000.0,3673542000.0,2874913220.65,3229452122.22,2342264813.1,2289722678.87,1590074693.5,1300502855.4,910850184.0
,grossProfitRatio,0.26825746785554,0.215237927076896,0.233943468048919,0.239794775283416,0.229676267670189,0.235278821149957,0.258603586417398,0.260282605334443,0.271062839526176,0.271738634481342,0.244617903073551,0.247271965281358,0.26360472486443,0.280374399940092,0.282227972775718,0.296365663102767,0.292362676469121,0.281912071962983,0.280062169116451,0.286909154835825,0.280260479191975,0.275758611889833,0.281855981247256,0.27869645669977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1588000000.0,923000000.0,1057000000.0,972000000.0,884000000.0,1717000000.0,1484000000.0,1484734000.0,1753859000.0,1683097000.0,912676000.0,679581000.0,574023000.0,500347000.0,527145000.0,505652000.0,2690170000.0,2006119289.57,2337679428.9,1727108443.8,1740249526.54,1158189384.8,977232030.6,714868308.0
,SellingAndMarketingExpenses,7755000000.0,7431000000.0,7297000000.0,6804000000.0,6567000000.0,11313000000.0,10303000000.0,9180009000.0,8360114000.0,7936647000.0,4869462000.0,3496743000.0,2857116000.0,2552453000.0,2418929000.0,2300026000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-323229000.0,32131000.0,80278000.0,0.0,5546897.94,1690634.4,7748862.86,-1302403.6,3229518.6,-4977360.0
,operatingExpenses,0.0,0.0,9375000000.0,8780000000.0,8527000000.0,14061000000.0,12737000000.0,0.0,10945341000.0,10328242000.0,6322656000.0,4996908000.0,4970742000.0,3703071000.0,0.0,3494109000.0,3179739000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,49025000000.0,54423000000.0,47209000000.0,42711000000.0,40460000000.0,66995000000.0,61317000000.0,54588266000.0,48066073000.0,44261206000.0,30564132000.0,22490714000.0,18250239000.0,14427570000.0,13541905000.0,12932235000.0,12071214000.0,9662287186.33,11021116295.76,7888260913.5,7884489408.84,5491295156.5,4412815181.6,3139480980.0
,interestExpense,1174000000.0,1386000000.0,390000000.0,498000000.0,705000000.0,1133000000.0,687000000.0,867661000.0,924498000.0,411248000.0,111353000.0,120670000.0,68041000.0,0.0,0.0,622599000.0,583575000.0,743364050.5,686700301.26,375567000.6,336420371.37,673833760.9,218927048.2,94955976.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1804000000.0,1413000000.0,840000000.0,779000000.0,707000000.0,961000000.0,821000000.0,787405000.0,798354000.0,680547000.0,440139000.0,461611000.0,604743000.0,550696000.0,547943000.0,625281000.0,489569000.0,333173661.26,381691710.96,339631730.4,263981957.87,156997198.6,122017326.2,67211100.0
,EBITDA,4032000000.0,3625000000.0,3019000000.0,2702000000.0,1701000000.0,3186000000.0,5029000000.0,3929401000.0,3656742000.0,3013827000.0,1967681000.0,1211437000.0,387614000.0,1026013000.0,886441000.0,1106442000.0,983372000.0,868793931.08,891772693.32,615156369.3,549473152.33,431885308.7,323270824.8,195981876.0
,EBITDARatio,0.0786685657424931,0.0640063564933345,0.0611282092816069,0.0605368105032038,0.0410334346504559,0.0460271597804103,0.07674933231591,0.068064839199933,0.071807181228683,0.0646820527218607,0.0613143770561797,0.0521260263315741,0.0214945730381504,0.0688465932808858,0.0638627711313569,0.0824878352954017,0.078262687587291,0.0851933531281519,0.0773356549030779,0.0753518530529205,0.067255135478297,0.0748996847189456,0.0700619880642929,0.0599653547619787
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2228000000.0,2212000000.0,2179000000.0,1923000000.0,994000000.0,2225000000.0,4208000000.0,3141996000.0,2858388000.0,2333280000.0,1527542000.0,749826000.0,-217129000.0,475317000.0,338498000.0,481161000.0,493803000.0,535620269.82,510080982.36,275524638.9,285491194.46,274888110.1,201253498.6,128770776.0
,operatingIncomeRatio,0.0434706261096911,0.0390571201553809,0.0441200291568802,0.0430837478155666,0.0239783856805133,0.0321438890494077,0.0642197634490652,0.0544254588693881,0.0561299608060653,0.050076311604768,0.0475993243605803,0.0322637081582442,-0.0120405742548013,0.0318942900123983,0.0243867559176776,0.0358716763450509,0.0392998274494973,0.052522566234604,0.0442348673825795,0.0337496173964296,0.0349439256128325,0.0476724546186834,0.0436173608476232,0.0394005069418526
,totalOtherIncomeExpensesNet,401000000.0,-246000000.0,-2000000.0,-414000000.0,-138000000.0,-502000000.0,-204000000.0,-193757000.0,10819000.0,-195917000.0,108862000.0,288186000.0,14214000.0,-38007000.0,-376426000.0,15941000.0,85585000.0,7172532.62,5546897.94,1690634.4,7748862.86,-1302403.6,3229518.6,-4977360.0
,incomeBeforeTax,1901000000.0,760000000.0,1703000000.0,779000000.0,-47000000.0,70000000.0,2496000000.0,1754790000.0,1676334000.0,804655000.0,813403000.0,738260000.0,392951000.0,226145000.0,-258555000.0,260253000.0,291384000.0,421001121.23,287065242.72,232202132.4,323991772.51,-122040973.8,190722827.4,158723100.0
,incomeBeforeTaxRatio,0.0370905117749205,0.0134192637061888,0.0344820604195351,0.0174530626876372,-0.00113378684807256,0.00101126841953193,0.0380923311713087,0.0303963630028216,0.0329180509146675,0.0172693180905569,0.0253462315490304,0.0317660433019198,0.0217905286442549,0.0151745765770082,-0.018627341007318,0.0194024689944292,0.0231900999417669,0.0412830890101978,0.0248946606147044,0.0284429485450824,0.0396563698546768,-0.0211649488331232,0.0413350646942977,0.0485651387499782
,incomeTaxExpense,662000000.0,272000000.0,449000000.0,297000000.0,24000000.0,346000000.0,736000000.0,358583000.0,519898000.0,84999000.0,86558000.0,95840000.0,111006000.0,11404000.0,1472000.0,52994000.0,-49544000.0,95239461.7,72987548.58,-1586130.9,11654492.53,-32743577.8,18694478.6,14588352.0
,netIncome,2179000000.0,790000000.0,1193000000.0,619000000.0,-482000000.0,265000000.0,1270000000.0,1052495000.0,1051181000.0,718219000.0,722422000.0,609091000.0,260427000.0,210878000.0,85524000.0,256990000.0,369830000.0,325761659.53,214077694.14,233788263.3,312337279.98,-89297396.0,172028348.8,144134748.0
,netIncomeRatio,0.0425145845121261,0.0139489714840646,0.0241556653438082,0.0138683514809338,-0.0116273459738505,0.00382837330251372,0.019381915299504,0.0182312527873163,0.0206419661466815,0.0154142488018861,0.0225111971410404,0.0262081259729765,0.014441602141838,0.0141501441968929,0.00616149257337845,0.0191592047233974,0.0294333067754703,0.0319439709499957,0.0185650881670548,0.0286372371982837,0.0382298679942816,-0.0154863957441737,0.0372834391343614,0.0441014826154047
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,8.16104868913858,2.95804,4.46816479400749,2.324037,-1.81669,0.944667,4.51,3.98664798015189,4.01065636004991,2.76,2.82,2.3246,1.107,0.93,0.375,1.3,1.63,1.384882,0.946143699579451,1.06216459685463,1.54692171279691,-0.53967,1.10110651802045,0.9486
,EPSDiluted,8.16104868913858,2.95353,4.45149253731343,2.324037,-1.81669,0.944667,4.51,3.97720230357629,3.99042235770197,2.76,2.8,2.3246,1.107,0.93,0.375,1.3,1.63,1.370456,0.839822461549443,1.04415686522763,1.52049975631581,-0.53967,1.09149789782327,0.9486
,weightedAverageShsOut,267000000.0,267000000.0,267000000.0,266346844.0,266000000.0,265702000.0,265000000.0,264005000.0,262097000.0,260000000.0,256178014.0,254482000.0,235249000.0,227920000.0,227542756.0,227335832.0,227044478.0,226391924.0,226263404.0,220105494.0,201908912.0,165523422.0,156232250.0,148785676.0
,weightedAverageShsOutDil,267000000.0,268000000.0,268000000.0,266346844.0,266000000.0,265702000.0,265000000.0,264632000.0,263426000.0,260000000.0,258007857.0,254482000.0,235249000.0,227920000.0,227542756.0,227335832.0,227044478.0,226919038.0,254908274.0,223901476.0,205417514.0,165523422.0,157607586.0,148785676.0
