date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY
,revenue,963010000.0,975777000.0,1041179000.0,882060000.0,806247000.0,714623000.0,601881000.0,623597000.0,441085000.0,336510000.0,302023000.0,312715000.0,326603000.0,318634000.0,296668000.0,303318000.0,87920000.0,71734000.0,46253000.0,8655000.0
,costOfRevenue,410787000.0,420201000.0,464674000.0,381774000.0,339036000.0,308400000.0,261830000.0,276381000.0,213701000.0,165632000.0,144587000.0,149445000.0,158096000.0,153147000.0,139430000.0,141348000.0,36277000.0,27017000.0,18735000.0,3075000.0
,grossProfit,552223000.0,555576000.0,576505000.0,500286000.0,467211000.0,406223000.0,340051000.0,347216000.0,227384000.0,170878000.0,157436000.0,163270000.0,168507000.0,165487000.0,157238000.0,161970000.0,51643000.0,44717000.0,27518000.0,5580000.0
,grossProfitRatio,0.573434336092045,0.569367796125549,0.553704022074975,0.567179103462349,0.579488667864811,0.568443780846684,0.564980452946679,0.556795494526112,0.51551061586769,0.507794716353154,0.521271558788569,0.522104791903171,0.515938310425808,0.519363909689487,0.530013348254615,0.533994026071648,0.587386260236579,0.623372459363761,0.594945192744254,0.64471403812825
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,89112000.0,89759000.0,184925000.0,89143000.0,72418000.0,81273000.0,48481000.0,51467000.0,56700000.0,41960000.0,34195000.0,31888000.0,31414000.0,28416000.0,21158000.0,20198000.0,-3202000.0,0.0,0.0,560000.0
,SellingAndMarketingExpenses,147194000.0,143090000.0,147286000.0,128359000.0,110802000.0,99651000.0,89468000.0,90630000.0,57127000.0,42897000.0,31236000.0,38099000.0,34665000.0,32005000.0,32082000.0,38402000.0,14290000.0,0.0,0.0,149000.0
,otherExpenses,-1625000.0,-476000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,261068000.0,259896000.0,360639000.0,242853000.0,206896000.0,198664000.0,151435000.0,155332000.0,124561000.0,94733000.0,75983000.0,81206000.0,77093000.0,70805000.0,73334000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,671855000.0,680097000.0,825313000.0,624627000.0,545932000.0,507064000.0,413265000.0,431713000.0,338262000.0,260365000.0,220570000.0,230651000.0,235189000.0,223952000.0,212764000.0,209748000.0,71117000.0,44366000.0,31303000.0,3784000.0
,interestExpense,96566000.0,105299000.0,106267000.0,93546000.0,85322000.0,81326000.0,68642000.0,84420000.0,41338000.0,27318000.0,22936000.0,28579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,24762000.0,27047000.0,28428000.0,25351000.0,23676000.0,17740000.0,13486000.0,13235000.0,10734000.0,9876000.0,10552000.0,11219000.0,11014000.0,10384000.0,10777000.0,9800000.0,5429000.0,5274000.0,3992000.0,0.0
,EBITDA,315917000.0,322727000.0,244294000.0,282784000.0,283991000.0,225299000.0,202102000.0,205119000.0,113557000.0,86021000.0,92005000.0,93283000.0,102428000.0,105066000.0,94681000.0,103370000.0,22232000.0,32642000.0,18942000.0,4871000.0
,EBITDARatio,0.328051629785776,0.330738478156382,0.234632085357081,0.32059497086366,0.35223820987861,0.315269729633667,0.335783983877212,0.328928779323826,0.257449244476688,0.255626875872931,0.30462911764998,0.29830036934589,0.313616225203075,0.329738822598969,0.319148003829196,0.340797446903909,0.252866242038217,0.455042239384392,0.409530192636153,0.562796071634893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,291155000.0,295680000.0,215866000.0,257433000.0,260315000.0,207559000.0,188616000.0,191884000.0,102823000.0,76145000.0,81453000.0,82064000.0,91414000.0,94682000.0,83904000.0,93570000.0,16803000.0,27368000.0,14950000.0,4871000.0
,operatingIncomeRatio,0.302338501157828,0.303020054787108,0.207328422874453,0.291854295626148,0.322872519215575,0.290445451657727,0.313377561345183,0.307705136490394,0.233113798927644,0.226278565272949,0.269691381119981,0.262424252114545,0.27989332614826,0.297149707815236,0.282821200803592,0.308488121377564,0.191116924476797,0.381520617838124,0.323222277473894,0.562796071634893
,totalOtherIncomeExpensesNet,-3780000.0,-228653000.0,-2901000.0,-53240000.0,-17970000.0,1133000.0,-18286000.0,-1443000.0,-346000.0,-300000.0,-5407000.0,-249590000.0,187000.0,0.0,-9317000.0,-26863000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,191151000.0,-38055000.0,107086000.0,110850000.0,157185000.0,127458000.0,101748000.0,106034000.0,61157000.0,48528000.0,53111000.0,-195962000.0,54208000.0,55176000.0,47558000.0,21981000.0,6921000.0,5820000.0,979000.0,2391000.0
,incomeBeforeTaxRatio,0.198493265905858,-0.0389996894782312,0.102850710588669,0.12567172301204,0.194958864963218,0.178356979834122,0.169050028161713,0.170036097030614,0.138651280365462,0.144209681733084,0.175850845796512,-0.626647266680524,0.165975205371659,0.173164194655938,0.16030714468699,0.0724684984076118,0.0787192902638763,0.0811330749714222,0.0211661946252135,0.276256499133449
,incomeTaxExpense,48870000.0,-2255000.0,-232484000.0,41455000.0,57278000.0,49198000.0,29133000.0,40529000.0,23945000.0,19349000.0,21849000.0,-9186000.0,20289000.0,19098000.0,21281000.0,8522000.0,2738000.0,0.0,0.0,0.0
,netIncome,142281000.0,-35800000.0,339570000.0,69395000.0,99907000.0,78260000.0,72615000.0,65505000.0,37212000.0,29220000.0,32115000.0,-186776000.0,33919000.0,36078000.0,26277000.0,13459000.0,4183000.0,-14896000.0,545000.0,2528000.0
,netIncomeRatio,0.147746129323683,-0.0366887106377789,0.326139885648865,0.0786737863637394,0.123916119997966,0.109512288297466,0.120646772368624,0.105043802327465,0.0843646916127277,0.0868324864045645,0.10633296139698,-0.597272276673649,0.103853914385355,0.113227088132465,0.0885737592190597,0.0443725726794981,0.0475773430391265,-0.207656062675997,0.0117830194798175,0.29208549971115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.81,-0.69,6.4,1.31,1.89,1.5,1.41,1.29,0.74,0.583454803218786,0.642133045408194,-3.74,0.681775240698679,0.73,0.54,-0.41,0.08366,0.54,-0.55,0.0
,EPSDiluted,2.78,-0.69,6.34,1.3,1.88,1.49,1.39,1.27,0.73,0.580475982359251,0.641209943096736,-3.74,0.677851276004716,0.72,0.53,-0.41,0.08366,0.53,-0.55,0.0
,weightedAverageShsOut,50723000.0,52068000.0,53099000.0,52976000.0,52754000.0,52170000.0,51641000.0,50633000.0,50270000.0,50081000.0,50013000.0,49935000.0,49751000.0,49460000.0,48908000.0,29389329.0,50000000.0,48908000.0,27546000.0,24617000.0
,weightedAverageShsOutDil,51140000.0,52068000.0,53526000.0,53362000.0,53143000.0,52670000.0,52349000.0,51440000.0,50748000.0,50338000.0,50085000.0,49935000.0,50039000.0,50020000.0,50008000.0,50000000.0,50000000.0,50008000.0,27546000.0,26543000.0
