Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,403000000.0,390000000.0,401000000.0,355000000.0,427000000.0,348000000.0,322511000.0,315625000.0
Stock-based compensation,19000000.0,16000000.0,15000000.0,15000000.0,12000000.0,22000000.0,8668000.0,15476000.0
Operating Cash Flow,620000000.0,847000000.0,966000000.0,573000000.0,893000000.0,1127000000.0,1727218000.0,1358744000.0
Capital Expenditure,-570000000.0,-445000000.0,-627000000.0,-619000000.0,-835000000.0,-824000000.0,-710797000.0,-542048000.0
Acquisitions and disposals,902000000.0,6000000.0,17000000.0,-351000000.0,-143000000.0,-63000000.0,-11875000.0,-437475000.0
Investment purchases and sales,-1000000.0,106000000.0,-186000000.0,417000000.0,-21000000.0,69000000.0,-6687000.0,369701000.0
Investing Cash flow,331000000.0,-333000000.0,-800000000.0,-547000000.0,-996000000.0,-840000000.0,-740709000.0,-625529000.0
Issuance (repayment) of debt,-652000000.0,-274000000.0,-73000000.0,363000000.0,916000000.0,325000000.0,-313000.0,298442000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,94000.0
Dividend payments,-241000000.0,-237000000.0,-162000000.0,-347000000.0,-845000000.0,-634000000.0,-1019222000.0,-1131033000.0
Financing Cash Flow,-894000000.0,-511000000.0,-239000000.0,15000000.0,70000000.0,-309000000.0,-1018624000.0,-833666000.0
Effect of forex changes on cash,-24000000.0,-2000000.0,-1000000.0,-18000000.0,-16000000.0,4000000.0,41000.0,-5695000.0
Net cash flow / Change in cash,57000000.0,3000000.0,-73000000.0,41000000.0,-33000000.0,-22000000.0,-32115000.0,-100451000.0
Free Cash Flow,50000000.0,402000000.0,339000000.0,-46000000.0,58000000.0,303000000.0,1016421000.0,816696000.0
Net Cash/Marketcap,,,,,,,,
