Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-02-29
Revenue,175338000.0,164246000.0,154937000.0,133591000.0,99892000.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost of Revenue,42785000.0,5527000.0,3605000.0,4554000.0,2185000.0,0.0,0.0,0.0,2000.0
Gross Profit,132553000.0,158719000.0,151332000.0,129037000.0,97707000.0,0.0,0.0,0.0,-2000.0
R&D Expenses,140963000.0,123757000.0,78168000.0,70853000.0,50426000.0,7084009.0,662502.0,524000.0,0.0
SG&A Expense,128951000.0,103654000.0,101333000.0,92803000.0,79541000.0,17689439.0,29594515.0,1292296.0,12825.0
Operating Expenses,269914000.0,244286000.0,208728000.0,191805000.0,150640000.0,24773448.0,30257017.0,30257017.0,12825.0
Operating Income,-137361000.0,-80040000.0,-53791000.0,-58214000.0,-50748000.0,-24773448.0,-30257017.0,-30343856.0,-14825.0
Interest Expense,18800000.0,9800000.0,1200000.0,800000.0,7700000.0,46344.0,84087.0,105917.0,0.0
Earnings before Tax,-146448000.0,-101867000.0,-58363000.0,-57582000.0,105467000.0,-34549109.0,-30343856.0,0.0,-14825.0
Income Tax Expense,-21000.0,811000.0,1368000.0,-9679000.0,-11770000.0,75775.0,-1906000.0,-1906.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-146427000.0,-102678000.0,-59731000.0,-47903000.0,117237000.0,-34624884.0,-30343856.0,-30343856.0,-14825.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-146427000.0,-102678000.0,-59731000.0,-47903000.0,117237000.0,-34624884.0,-30343856.0,-30343856.0,-14825.0
EPS,-3.46,-2.54,-1.54,-1.29,3.49,-2.44,-8.29,-8.29,0.0
EPS Diluted,-3.46,-2.54,-1.54,-1.29,3.17,-2.44,-8.29,-8.29,0.0
Weighted Average Shs Out,42339961.0,40433171.0,38769816.0,36997865.0,33560249.0,14205264.0,3662114.0,3662114.0,106681.0
Weighted Average Shs Out (Dil),42339961.0,40433171.0,38769816.0,38288012.0,37581439.0,14205264.0,3662114.0,3662114.0,106681.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.755985582133,0.966349256603,0.976732478362,0.96591087723,0.978126376487,0.0,0.0,0.0,0.0
EBITDA Margin,-0.606040903854,-0.35064476456,-0.219398852437,-0.301861652357,-0.356565090298,0.0,0.0,0.0,0.0
EBIT Margin,-0.78340690552,-0.487317803782,-0.347179821476,-0.435762888219,-0.508028670965,0.0,0.0,0.0,0.0
Profit Margin,-0.835112753653,-0.625147644387,-0.385517984729,-0.358579545029,1.17363752853,0.0,0.0,0.0,0.0
Free Cash Flow margin,-0.333122312334,-0.156381281736,0.0420558033265,-0.0226362554364,-0.00576622752573,0.0,0.0,0.0,0.0
EBITDA,-106262000.0,-57592000.0,-33993000.0,-40326000.0,-35618000.0,-24557455.0,-30132132.0,-30218971.0,-14825.0
EBIT,-137361000.0,-80040000.0,-53791000.0,-58214000.0,-50748000.0,-24773448.0,-30257017.0,-30343856.0,-14825.0
Consolidated Income,-146427000.0,-102678000.0,-59731000.0,-47903000.0,117237000.0,-34624884.0,-30343856.0,-30343856.0,-14825.0
Earnings Before Tax Margin,-0.835232522328,-0.620209929009,-0.376688589556,-0.431032030601,1.0558102751,0.0,0.0,0.0,0.0
Net Profit Margin,-0.835112753653,-0.625147644387,-0.385517984729,-0.358579545029,1.17363752853,0.0,0.0,0.0,0.0
