Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,120575000.0,110051000.0,85605000.0,53075000.0,39751000.0,33117000.0,49450000.0,49109000.0,42120000.0,32996000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,114452000.0,81771000.0,111372000.0,84548000.0,70695000.0,72374000.0,52566000.0,91374000.0,44841000.0,20213000.0
Capital Expenditure,-50315000.0,-44767000.0,-23969000.0,-15661000.0,-10015000.0,-16319000.0,-18546000.0,-21868000.0,-8668000.0,-3585000.0
Acquisitions and disposals,-551968000.0,-28463000.0,-342456000.0,255218000.0,-407128000.0,82556000.0,-51348000.0,-60731000.0,-173732000.0,-1435000.0
Investment purchases and sales,-1783000.0,-3964000.0,-5778000.0,-2007000.0,-2008000.0,0.0,-15423000.0,-4032000.0,0.0,0.0
Investing Cash flow,-604080000.0,-77278000.0,-363021000.0,233880000.0,-424753000.0,66286000.0,-84426000.0,-86620000.0,-182392000.0,-4982000.0
Issuance (repayment) of debt,506141000.0,29016000.0,242072000.0,-173415000.0,243355000.0,8528000.0,47841000.0,112280000.0,19241000.0,-76500000.0
Issuance (buybacks) of shares,0.0,0.0,99359000.0,0.0,99868000.0,0.0,0.0,19598000.0,152973000.0,42085000.0
Dividend payments,-86256000.0,-86256000.0,-78192000.0,-78192000.0,-69552000.0,-69552000.0,-69552000.0,-66916000.0,-55165000.0,-46342000.0
Financing Cash Flow,500111000.0,-2588000.0,208726000.0,-254357000.0,265487000.0,-44122000.0,-82232000.0,114080000.0,119592000.0,-81209000.0
Effect of forex changes on cash,2958000.0,-1792000.0,-3174000.0,-1905000.0,-955000.0,450000.0,-37000.0,0.0,0.0,0.0
Net cash flow / Change in cash,13441000.0,113000.0,-46097000.0,62166000.0,-89526000.0,94988000.0,-114129000.0,118834000.0,-17959000.0,-65978000.0
Free Cash Flow,64137000.0,37004000.0,87403000.0,68887000.0,60680000.0,56055000.0,34020000.0,69506000.0,36173000.0,16628000.0
Net Cash/Marketcap,-1.4148,-0.5435,-0.5209,-0.2627,-0.5948,-0.1793,-0.3537,-0.1359,-0.1114,-0.0963
