date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,9603000000.0,10076000000.0,9696000000.0,9084000000.0,9061000000.0,10415000000.0,10886000000.0,9968000000.0,9781000000.0,11079000000.0,11793000000.0,12406000000.0,13322000000.0,12853000000.0,12164000000.0,12430000000.0,10996000000.0,11116000000.0,8390000000.0,9815000000.0,6848000000.0,6497000000.0,5931000000.0,6370000000.0,6041300000.0,6164100000.0,5915800000.0
,costOfRevenue,6171000000.0,6483000000.0,6240000000.0,5669000000.0,6009000000.0,6239000000.0,7036000000.0,6423000000.0,6351000000.0,4747000000.0,5261000000.0,5711000000.0,7295000000.0,6523000000.0,6769000000.0,7273000000.0,6057000000.0,6368000000.0,3769000000.0,4971000000.0,2431000000.0,2079000000.0,1915000000.0,2280000000.0,2036200000.0,1853300000.0,1719700000.0
,grossProfit,3432000000.0,3593000000.0,3456000000.0,3415000000.0,3052000000.0,4176000000.0,3850000000.0,3545000000.0,3430000000.0,6332000000.0,6532000000.0,6695000000.0,6027000000.0,6330000000.0,5395000000.0,5157000000.0,4939000000.0,4748000000.0,4621000000.0,4844000000.0,4417000000.0,4418000000.0,4016000000.0,4090000000.0,4005100000.0,4310800000.0,4196100000.0
,grossProfitRatio,0.357388316151203,0.356589916633585,0.356435643564356,0.375935711140467,0.336828164661737,0.40096015362458,0.353665258129708,0.355638041733547,0.350679889581842,0.571531726690135,0.553887899601458,0.539658229888764,0.452409548115899,0.492492025208123,0.443521867806643,0.414883346741754,0.449163332120771,0.427132061892767,0.550774731823599,0.493530310748854,0.645005841121495,0.680006156687702,0.677120215815208,0.642072213500785,0.662953337857746,0.699339725182914,0.709303898035769
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,364000000.0,181000000.0,54000000.0,-43000000.0,-3000000.0,-40000000.0,-14000000.0,-6000000.0,-11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1285000000.0,1248000000.0,1158000000.0,1986000000.0,1476000000.0,1214000000.0,1227000000.0,1246000000.0,1152000000.0,3590000000.0,3595000000.0,3574000000.0,3414000000.0,3404000000.0,3580000000.0,3203000000.0,3118000000.0,2783000000.0,3095000000.0,2952000000.0,2528000000.0,2581000000.0,2410000000.0,2699000000.0,2657800000.0,2799100000.0,2719500000.0
,costAndExpenses,7456000000.0,7731000000.0,7398000000.0,7655000000.0,7485000000.0,7453000000.0,8263000000.0,7669000000.0,7503000000.0,8337000000.0,8856000000.0,9285000000.0,10709000000.0,9927000000.0,10349000000.0,10476000000.0,9175000000.0,9151000000.0,6864000000.0,7923000000.0,4959000000.0,4660000000.0,4325000000.0,4979000000.0,4694000000.0,4652400000.0,4439200000.0
,interestExpense,600000000.0,569000000.0,476000000.0,391000000.0,385000000.0,393000000.0,389000000.0,402000000.0,423000000.0,475000000.0,472000000.0,527000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1285000000.0,1248000000.0,1158000000.0,1986000000.0,1476000000.0,1214000000.0,1227000000.0,1178000000.0,1054000000.0,976000000.0,955000000.0,838000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,3432000000.0,3593000000.0,3456000000.0,3415000000.0,3052000000.0,4176000000.0,3850000000.0,3477000000.0,3332000000.0,3718000000.0,3892000000.0,3959000000.0,3583000000.0,3725000000.0,2559000000.0,2548000000.0,2411000000.0,2390000000.0,2208000000.0,2492000000.0,2348000000.0,2432000000.0,2363000000.0,2074000000.0,2016400000.0,2252900000.0,2188400000.0
,EBITDARatio,0.357388316151203,0.356589916633585,0.356435643564356,0.375935711140467,0.336828164661737,0.40096015362458,0.353665258129708,0.34881621187801,0.340660464165218,0.335589854680025,0.330026286780293,0.319119780751249,0.268953610568984,0.289815607251225,0.210374876685301,0.204987932421561,0.21926154965442,0.215005397625045,0.263170441001192,0.253897096281202,0.342873831775701,0.374326612282592,0.398415107064576,0.325588697017268,0.333769221856223,0.36548725685826,0.369924608675074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
