date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,2187700000.0,2781900000.0,3769600000.0,3458000000.0,3150100000.0,2639600000.0,2364500000.0,2173300000.0,1963400000.0,1886300000.0,1815000000.0,1729600000.0,1771400000.0,1102800000.0
,costOfRevenue,1284800000.0,1617100000.0,2142700000.0,1987200000.0,1827400000.0,1497500000.0,1318800000.0,1232200000.0,1087100000.0,1035200000.0,1001700000.0,997300000.0,1053000000.0,627400000.0
,grossProfit,902900000.0,1164800000.0,1626900000.0,1470800000.0,1322700000.0,1142100000.0,1045700000.0,941100000.0,876300000.0,851100000.0,813300000.0,732300000.0,718400000.0,475400000.0
,grossProfitRatio,0.412716551629565,0.418706639347209,0.431584252971138,0.425332562174667,0.419891432018031,0.432679193817245,0.442249947134701,0.433028113928128,0.446317612305185,0.451200763399247,0.448099173553719,0.423392691951896,0.405554928305295,0.431084512150889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,545400000.0,662000000.0,732800000.0,640200000.0,583100000.0,502000000.0,471400000.0,490000000.0,419100000.0,389400000.0,373200000.0,364600000.0,383700000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-2100000.0,7700000.0,3500000.0,1900000.0,500000.0,4600000.0,3800000.0,2600000.0,4000000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,736700000.0,850700000.0,1002700000.0,904800000.0,823700000.0,714800000.0,668000000.0,684400000.0,609300000.0,569200000.0,544500000.0,537000000.0,566500000.0,0.0
,costAndExpenses,2021500000.0,2467800000.0,3145400000.0,2892000000.0,2651100000.0,2212300000.0,1986800000.0,1916600000.0,1696400000.0,1604400000.0,1546200000.0,1534300000.0,1619500000.0,996400000.0
,interestExpense,128900000.0,189500000.0,192000000.0,164000000.0,138800000.0,91400000.0,86200000.0,104700000.0,119400000.0,143100000.0,141400000.0,172600000.0,215200000.0,162300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,191300000.0,188700000.0,269900000.0,264600000.0,240600000.0,212800000.0,196600000.0,194400000.0,190200000.0,179800000.0,171300000.0,172400000.0,182800000.0,126600000.0
