date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,127656000.0,103101000.0,112750000.0,91547000.0,86198000.0
,depreciationAndAmortization,81860000.0,78701000.0,81115000.0,79022000.0,74967000.0
,deferredIncomeTax,-4506000.0,-5016000.0,10864000.0,550000.0,-8426000.0
,stockBasedCompensation,10080000.0,8872000.0,6837000.0,7151000.0,12618000.0
,changeInWorkingCapital,9422000.0,15727000.0,-4535000.0,80207000.0,11947000.0
,accountsReceivables,-23417000.0,4894000.0,5196000.0,-16358000.0,-17180000.0
,inventory,-15358000.0,28460000.0,-26832000.0,5655000.0,-3774000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,489097000.0,479675000.0,463948000.0,468483000.0,388276000.0
,otherNonCashItems,10704000.0,17043000.0,-35900000.0,-59614000.0,34858000.0
,netCashProvidedByOperatingActivites,235216000.0,218428000.0,171131000.0,198863000.0,212162000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-125792000.0,-105572000.0,-86647000.0,-78613000.0,-103076000.0
,acquisitionsNet,-13519000.0,-9000000.0,-22852000.0,-4339000.0,-23510000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,277000.0,1905000.0,1684000.0,269000.0,-3935000.0
,netCashUsedForInvestingActivites,-139034000.0,-112667000.0,-107815000.0,-82683000.0,-130521000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-23571000.0,-46429000.0,-20714000.0,-20714000.0,-15069000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-15253000.0,-13184000.0,-15500000.0,-6000000.0,-2408000.0
,dividendsPaid,-25405000.0,-23097000.0,-20857000.0,-18907000.0,-17329000.0
,otherFinancingActivites,-705000.0,-7784000.0,5423000.0,-4876000.0,5034000.0
,netCashUsedProvidedByFinancingActivities,-64934000.0,-90494000.0,-51648000.0,-50497000.0,-29772000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3307000.0,-78000.0,-10368000.0,7468000.0,-2269000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,34555000.0,15189000.0,1300000.0,73151000.0,49600000.0
,cashAtEndOfPeriod,349938000.0,315383000.0,300194000.0,298894000.0,225743000.0
,cashAtBeginningOfPeriod,315383000.0,300194000.0,298894000.0,225743000.0,176143000.0
,operatingCashFlow,235216000.0,218428000.0,171131000.0,198863000.0,212162000.0
,capitalExpenditure,-125792000.0,-105572000.0,-86647000.0,-78613000.0,-103076000.0
,freeCashFlow,109424000.0,112856000.0,84484000.0,120250000.0,109086000.0
