date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY
,revenue,3685281000.0,3360694000.0,3121058000.0,2724880000.0,2422532000.0,2242211000.0,2057472000.0,1962214000.0,1756017000.0,1535643000.0,1380661000.0,1360045000.0,1336951000.0,1212469000.0,1095560000.0,991931000.0,1092104000.0,1176983000.0,906534000.0,680350000.0,783778000.0,23200000.0,806100000.0,717900000.0,499100000.0,353500000.0
,costOfRevenue,794690000.0,752946000.0,735898000.0,654184000.0,542962000.0,518920000.0,456885000.0,453552000.0,392673000.0,340450000.0,281094000.0,273650000.0,258896000.0,234265000.0,223527000.0,172601000.0,154487000.0,147461000.0,139223000.0,130122000.0,75833000.0,7400000.0,62700000.0,49600000.0,30000000.0,20200000.0
,grossProfit,2890591000.0,2607748000.0,2385160000.0,2070696000.0,1879570000.0,1723291000.0,1600587000.0,1508662000.0,1363344000.0,1195193000.0,1099567000.0,1086395000.0,1078055000.0,978204000.0,872033000.0,819330000.0,937617000.0,1029522000.0,767311000.0,550228000.0,707945000.0,15800000.0,743400000.0,668300000.0,469100000.0,333300000.0
,grossProfitRatio,0.784361083998751,0.775955204490501,0.764215211636567,0.759921904817827,0.775870040106797,0.768567721771055,0.77793865481523,0.768857015595649,0.776384283295663,0.778301336964386,0.796406214124973,0.798793422276469,0.80635341160596,0.806786812693768,0.795970097484392,0.825994953278,0.858541860482152,0.874712718875294,0.846422748622776,0.808742558976997,0.903246837752527,0.681034482758621,0.92221808708597,0.930909597436969,0.939891805249449,0.942857142857143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1279022000.0,1136932000.0,1084822000.0,908841000.0,856705000.0,776229000.0,718768000.0,669197000.0,581628000.0,491871000.0,449229000.0,422108000.0,394747000.0,379221000.0,370629000.0,316992000.0,285281000.0,285880000.0,225545000.0,189831000.0,189280000.0,17200000.0,167100000.0,154400000.0,115000000.0,84200000.0
,GeneralAndAdministrativeExpenses,284530000.0,229218000.0,262560000.0,196844000.0,165962000.0,165097000.0,155215000.0,143791000.0,157459000.0,112760000.0,114887000.0,119100000.0,438631000.0,451130000.0,443234000.0,434344000.0,423919000.0,400713000.0,471798000.0,343636000.0,348010000.0,24700000.0,288700000.0,292600000.0,215200000.0,161800000.0
,SellingAndMarketingExpenses,632010000.0,632890000.0,622978000.0,549248000.0,502368000.0,474407000.0,453079000.0,425982000.0,415629000.0,363118000.0,339759000.0,324124000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,14053000.0,26487000.0,10045000.0,32243000.0,12053000.0,8810000.0,22823000.0,22952000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
