Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,77408000.0,64572000.0,55026000.0,43392000.0,30373000.0,26300000.0,19675000.0,13578000.0,13634000.0
Revenue Growth,0.1988,0.1735,0.2681,0.4286,0.1549,0.3367,0.449,-0.0041,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,77408000.0,64572000.0,55026000.0,43392000.0,30373000.0,26300000.0,19675000.0,13578000.0,13634000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,37069000.0,34201000.0,29173000.0,22539000.0,19044000.0,15458000.0,11937000.0,8867000.0,7697000.0
Operating Expenses,48838000.0,43993000.0,38923000.0,29643000.0,23902000.0,20361000.0,16477000.0,12033000.0,12032000.0
Operating Income,28570000.0,20579000.0,16103000.0,13749000.0,6471000.0,5939000.0,3198000.0,1545000.0,1602000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,28570000.0,20579000.0,16103000.0,13749000.0,6471000.0,5939000.0,3198000.0,1545000.0,1602000.0
Income Tax Expense,4223000.0,6494000.0,5604000.0,4873000.0,1931000.0,2019000.0,-2097000.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,24347000.0,14085000.0,10499000.0,8876000.0,4540000.0,3920000.0,5295000.0,1545000.0,1602000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,24347000.0,14085000.0,10499000.0,8876000.0,4540000.0,3920000.0,5295000.0,1545000.0,1602000.0
EPS,6.58,4.55,3.63,2.98,1.52,1.29,1.76,,
EPS Diluted,6.29,4.28,3.51,2.93,1.52,1.29,1.76,,
Weighted Average Shs Out,3736960.0,3674902.0,3057753.0,3241120.0,3235625.0,3240125.0,3240125.0,,
Weighted Average Shs Out (Dil),3736960.0,3674902.0,3057753.0,3241120.0,3235625.0,3240125.0,3240125.0,,
Dividend per Share,0.53,0.43,0.37,0.27,0.23,0.15,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.437,0.38,0.387,0.373,0.303,0.31,0.212,0.176,0.184
EBIT Margin,0.3691,0.3187,0.2926,0.3169,0.2131,0.2258,0.1625,0.1138,0.1175
Profit Margin,0.315,0.218,0.191,0.205,0.149,0.149,0.269,0.114,0.118
Free Cash Flow margin,0.2279,0.2179,-0.0001,-0.1976,-0.1613,0.1532,-0.2238,0.2511,0.4432
EBITDA,33833000.0,24517000.0,21313000.0,16179000.0,9202000.0,8161000.0,4170000.0,2392000.0,2509000.0
EBIT,28570000.0,20579000.0,16103000.0,13749000.0,6471000.0,5939000.0,3198000.0,1545000.0,1602000.0
Consolidated Income,24347000.0,14085000.0,10499000.0,8876000.0,4540000.0,3920000.0,5295000.0,1545000.0,1602000.0
Earnings Before Tax Margin,0.3691,0.3187,0.2926,0.3169,0.2131,0.2258,0.1625,0.1138,0.1175
Net Profit Margin,0.3145,0.2181,0.1908,0.2046,0.1495,0.149,0.2691,0.1138,0.1175
