Date,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-12-28,2013-12-29,2012-12-30,2011-12-31,2011-01-02,2010-12-31,2009-12-31
Revenue,688597000.0,669132000.0,711770000.0,687392000.0,611143000.0,551337000.0,509726000.0,474968000.0,439071000.0,432120000.0,
Revenue Growth,0.0290899254556649,-0.0599041825308737,0.0354644802383502,0.124764580466437,0.108474490193838,0.0816340543743109,0.0731796668407135,0.0817567090516112,0.0160858094973618,0.0,
Cost of Revenue,218946000.0,202888000.0,214609000.0,217328000.0,192250000.0,176123000.0,163514000.0,360033000.0,334416000.0,329996000.0,
Gross Profit,469651000.0,466244000.0,497161000.0,470064000.0,418893000.0,375214000.0,346212000.0,114935000.0,104655000.0,104655000.0,102124000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SG&A Expense,54525000.0,60144000.0,56084000.0,54521000.0,49414000.0,48521000.0,43870000.0,53541000.0,48261000.0,47107000.0,
Operating Expenses,679616000.0,710242000.0,684551000.0,624921000.0,551776000.0,503831000.0,472746000.0,76718000.0,73950000.0,73950000.0,68268000.0
Operating Income,8981000.0,-41110000.0,27219000.0,62471000.0,59367000.0,47506000.0,36980000.0,38217000.0,30705000.0,30705000.0,33856000.0
Interest Expense,3966000.0,2877000.0,2171000.0,1889000.0,2228000.0,18043000.0,24424000.0,24041000.0,19898000.0,19898000.0,20447000.0
Earnings before Tax,5015000.0,-43987000.0,25048000.0,60582000.0,57139000.0,13052000.0,12556000.0,14176000.0,10807000.0,13409000.0,
Income Tax Expense,-2772000.0,-7755000.0,8336000.0,22046000.0,20963000.0,3795000.0,4289000.0,4635000.0,3764000.0,5045000.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,7787000.0,-36232000.0,16712000.0,38536000.0,36176000.0,9257000.0,8267000.0,9541000.0,7043000.0,8364000.0,
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,7787000.0,-36232000.0,16712000.0,38536000.0,36176000.0,9257000.0,8267000.0,9541000.0,7043000.0,8364000.0,
EPS,0.29,-1.35,0.62,1.44,1.35,0.39,0.35,0.41,0.3,0.36,
EPS Diluted,0.29,-1.35,0.62,1.44,1.35,0.39,0.35,0.41,0.3,0.36,
Weighted Average Shs Out,26890577.0,26821471.0,26682227.0,26515029.0,26293714.0,23271431.0,22890018.0,23161822.0,,,
Weighted Average Shs Out (Dil),26894083.0,26821471.0,26689179.0,26522196.0,26296049.0,23271431.0,22890018.0,23161822.0,23161822.0,23161822.0,23161822.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.682040438747,0.696789273267,0.698485465811,0.683836879102,0.685425505978,0.68055291047,0.679211968783,0.242,0.2384,0.2363,
EBITDA Margin,0.068044153547,-0.00866944040937,0.0903437908313,0.135819154136,0.135357845872,0.125817784767,0.111601134727,0.122,0.113,0.113,0.124
EBIT Margin,0.0130424617011,-0.0614378030045,0.0382412858086,0.090881185699,0.0971409310096,0.0861650859638,0.0725487811099,0.0805,0.0699,0.0783,
Profit Margin,0.0113085011988,-0.0541477615777,0.0234794947806,0.0560611703366,0.0591940020584,0.016790093899,0.0162185173995,0.02,0.016,0.016,0.019
Free Cash Flow margin,-0.00587716763216,-0.00754111296426,-0.00236874271183,-0.0090457846469,-0.0163186030111,-0.01967762004,-0.00592671356768,0.0591,0.0254,0.037,
EBITDA,46855000.0,-5801000.0,64304000.0,93361000.0,82723000.0,69368000.0,56886000.0,57754000.0,49780000.0,53532000.0,
EBIT,8981000.0,-41110000.0,27219000.0,62471000.0,59367000.0,47506000.0,36980000.0,38217000.0,30705000.0,30705000.0,33856000.0
Consolidated Income,7787000.0,-36232000.0,16712000.0,38536000.0,36176000.0,9257000.0,8267000.0,9541000.0,7043000.0,8364000.0,
Earnings Before Tax Margin,0.00728292455529,-0.0657374030834,0.0351911432064,0.0881331176388,0.0934953030633,0.0236733613017,0.0246328419582,0.0298,0.0246,0.031,
Net Profit Margin,0.0113085011988,-0.0541477615777,0.0234794947806,0.0560611703366,0.0591940020584,0.016790093899,0.0162185173995,0.0201,0.016,0.0194,
