date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-421500000.0,-1119300000.0,-13200000.0,212800000.0,-460000000.0,-355200000.0,126000000.0,-29636000.0
,depreciationAndAmortization,638600000.0,617000000.0,577300000.0,545300000.0,503900000.0,387300000.0,280300000.0,140285000.0
,deferredIncomeTax,142100000.0,6900000.0,16300000.0,-197200000.0,2100000.0,22600000.0,67400000.0,-18003000.0
,stockBasedCompensation,28400000.0,39400000.0,41100000.0,48100000.0,30300000.0,36100000.0,19600000.0,14383000.0
,changeInWorkingCapital,-111200000.0,241200000.0,-12500000.0,-117200000.0,-175500000.0,-105200000.0,190323000.0,-22753000.0
,accountsReceivables,0.0,337100000.0,-113100000.0,-189400000.0,-118100000.0,197500000.0,-98100000.0,-75359000.0
,inventory,15100000.0,13600000.0,-12200000.0,-23500000.0,18700000.0,-6700000.0,-8200000.0,-2880000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,-2700000.0,-243900000.0,-231400000.0,-114200000.0,61300000.0,166500000.0,-23823000.0
,otherNonCashItems,-6600000.0,53700000.0,-43800000.0,29900000.0,54300000.0,-800000.0,-500000.0,9487000.0
,netCashProvidedByOperatingActivites,731100000.0,991900000.0,847600000.0,700100000.0,666400000.0,628400000.0,457300000.0,87839000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-302200000.0,-754900000.0,-843100000.0,-790800000.0,-663000000.0,-572300000.0,-763600000.0,-560784000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,-358000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-33600000.0,-4600000.0,8100000.0,400000.0,300000.0,2900000.0,0.0,0.0
,netCashUsedForInvestingActivites,-317700000.0,-741500000.0,-826300000.0,-610800000.0,-1380300000.0,-1097300000.0,-1041300000.0,-557786000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1786000000.0,-2971400000.0,-3060000000.0,-2123400000.0,-1924100000.0,-2150600000.0,-2795700000.0,-400888000.0
,commonStockIssued,0.0,0.0,46100000.0,106900000.0,891600000.0,24400000.0,412000000.0,419498000.0
,commonStockRepurchased,-1200000.0,-7800000.0,0.0,0.0,-1200000.0,-2500000.0,-700000.0,-2087000.0
,dividendsPaid,-232700000.0,-467200000.0,-194800000.0,-186000000.0,-185400000.0,-162800000.0,-89000000.0,-24044000.0
,otherFinancingActivites,-76600000.0,-137000000.0,-690200000.0,-643100000.0,-222500000.0,-491600000.0,-251500000.0,-90186000.0
,netCashUsedProvidedByFinancingActivities,-451200000.0,-273400000.0,47900000.0,-69800000.0,707600000.0,418500000.0,652400000.0,468792000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-37800000.0,-23000000.0,69200000.0,19500000.0,-6300000.0,-50400000.0,0.0,-1155000.0
,cashAtEndOfPeriod,39600000.0,77400000.0,100400000.0,31200000.0,11700000.0,18000000.0,68400000.0,1821000.0
,cashAtBeginningOfPeriod,77400000.0,100400000.0,31200000.0,11700000.0,18000000.0,68400000.0,0.0,2976000.0
,operatingCashFlow,731100000.0,991900000.0,847600000.0,700100000.0,666400000.0,628400000.0,457300000.0,87839000.0
,capitalExpenditure,-302200000.0,-754900000.0,-843100000.0,-790800000.0,-663000000.0,-572300000.0,-763600000.0,-560784000.0
,freeCashFlow,428900000.0,237000000.0,4500000.0,-90700000.0,3400000.0,56100000.0,-306300000.0,-472945000.0
