date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,46852605000.0,67730891000.0,52566197000.0,29325921000.0,8649427000.0,35054772000.0,46146370000.0,74624979000.0,91440880000.0,82853529000.0,91123052000.0,76913454000.0,59575394000.0,58735056000.0,42478325000.0,31664746685.0,16459869420.0,15334154402.0,4498701130.0,-822428087.04,877108050.0,4253773673.16,3898465000.0
,depreciationAndAmortization,164243683000.0,158915210000.0,155712580000.0,160174942000.0,148525921000.0,125735395000.0,114993551000.0,101534833000.0,103584737000.0,93997035000.0,91071327000.0,53082307000.0,41767309000.0,40925001000.0,26803985000.0,21279805580.0,18534925566.0,14042164643.0,8342856830.0,4446637816.32,3007227600.0,1474580617.5,788540000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4673097000.0,43180000.0,-2937775555.0,2657299302.0,79982077.0,-374025960.0,-271386898.56,2554215750.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,11117134000.0,-31781904000.0,-6344440000.0,-10364701000.0,28279199000.0,-38325177000.0,-12661818000.0,-1679002000.0,-5255111000.0,-74752935000.0,-45318690000.0,-2479279000.0,-51310250000.0,-5392035000.0,2266950000.0,10465222350.0,-382857138.0,-676563096.0,2254545370.0,-791441285.76,346987800.0,1443816632.46,60150000.0
,accountsReceivables,3129237000.0,6800942000.0,-15420291000.0,1799095000.0,-14192651000.0,-17641833000.0,-11791213000.0,-12386088000.0,5077352000.0,-11287204000.0,302354000.0,-7599026000.0,-5299903000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,11618280000.0,-2095622000.0,-3232136000.0,-2991009000.0,3076159000.0,-83902000.0,2470754000.0,-9564979000.0,4104304000.0,-6721377000.0,-2868024000.0,8479369000.0,-9361512000.0,-893226000.0,-5818505000.0,-1336046360.0,-5723987976.0,-2095324503.0,602597380.0,290149966.08,-1137348900.0,-1743765486.6,-218766000.0
,accountsPayables,3129237000.0,6800942000.0,-15420291000.0,1799095000.0,-14192651000.0,-17641833000.0,-11791213000.0,-12386088000.0,5077352000.0,-11287204000.0,302354000.0,-7599026000.0,-5299903000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-12569239000.0,-22158758000.0,-8872590000.0,-14188114000.0,23350944000.0,-4044611000.0,-17074104000.0,-12805021000.0,-9677503000.0,-70986195000.0,-48670776000.0,3830103000.0,-9978317000.0,-1372518000.0,-3529965000.0,-887159240.0,0.0,0.0,0.0,0.0,0.0,0.0,604779000.0
,otherNonCashItems,27900969000.0,25172157000.0,15682320000.0,25903187000.0,26371978000.0,22369681000.0,19732785000.0,20091051000.0,21560044000.0,144916755000.0,160424496000.0,4387810000.0,16771503000.0,-10893000.0,-1144270000.0,10615.0,-11106.0,35878346.0,0.0,0.0,0.0,0.0,3818491000.0
,netCashProvidedByOperatingActivites,280827543000.0,234278468000.0,248330528000.0,217772375000.0,235798054000.0,163726991000.0,240610514000.0,187789292000.0,206604355000.0,193240759000.0,201584824000.0,152808954000.0,87464008000.0,100825608000.0,70491350000.0,60583000115.0,37713943602.0,28944782894.0,18805194100.0,7961652495.36,7604815950.0,6861456566.22,4667181000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-108907418000.0,-132884335000.0,-143888033000.0,-119185137000.0,-138707157000.0,-128039913000.0,-126265297000.0,-118416286000.0,-121955947000.0,-120193188000.0,-77866409000.0,-53213700000.0,-26943957000.0,-39432660000.0,-46181010000.0,-48764397110.0,-21160150740.0,-22287872499.0,-24696102970.0,-10993247608.32,-16077101400.0,-6571762373.76,-2023686000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-8671662000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2271059000.0,-31463621000.0,0.0,0.0,-795189000.0,-14346555000.0,-2329472365.0,1748239884.0,0.0,0.0,-8174003489.28,-16048185750.0,-4327628049.3,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32679000.0,1316990000.0,0.0,0.0,712933846.0,9080519140.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,21000000000.0,0.0,0.0,5378807000.0,0.0,0.0,0.0,0.0,-152502000.0,-485775000.0,-261479295.0,-7176919320.0,-7103532014.0,-17620778560.0,-15162077427.84,2746986750.0,-4427932641.36,0.0
,netCashUsedForInvestingActivites,-135557493000.0,-163080089000.0,-148783031000.0,-140743523000.0,-150995503000.0,-131901546000.0,-147627646000.0,-134291601000.0,-197628131000.0,-123419627000.0,-112521018000.0,-52657481000.0,-41084011000.0,-59835249000.0,-55637430000.0,-51355348770.0,-26588830176.0,-28678470667.0,-33236362390.0,-34329328525.44,-29378300400.0,-15327323064.42,-3728267000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-360230964000.0,-136573891000.0,-202754264000.0,-171041215000.0,-125672444000.0,-133110776000.0,-36683909000.0,-60710863000.0,-97354311000.0,-41222218000.0,-148899354000.0,-62720695000.0,-41487985000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190453000.0
