Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Revenue,76822000.0,84693000.0,77947000.0,69135000.0,74405000.0,59612000.0,60886000.0,57379000.0,50847000.0,40199000.0,61536000.0
Revenue Growth,-0.0929,0.0865,0.1275,-0.0708,0.2482,-0.0209,0.0611,0.1285,0.2649,-0.3467,-0.1514
Cost of Revenue,49630000.0,52693000.0,50178000.0,47996000.0,46134000.0,34763000.0,32766000.0,33209000.0,28225000.0,24073000.0,40628000.0
Gross Profit,27192000.0,32000000.0,27769000.0,21139000.0,28271000.0,24849000.0,28120000.0,24170000.0,22622000.0,16126000.0,20908000.0
R&D Expenses,8040000.0,7980000.0,6826000.0,7381000.0,7911000.0,6691000.0,6781000.0,5591000.0,5768000.0,5221000.0,8012000.0
SG&A Expense,18980000.0,18469000.0,17347000.0,20316000.0,20397000.0,15216000.0,14473000.0,12983000.0,13468000.0,13023000.0,16684000.0
Operating Expenses,33950000.0,27052000.0,25950000.0,30523000.0,28308000.0,21907000.0,21254000.0,18574000.0,19236000.0,18244000.0,25753000.0
Operating Income,-6758000.0,4948000.0,1819000.0,-9384000.0,-37000.0,2942000.0,6866000.0,5596000.0,3386000.0,-2118000.0,-4845000.0
Interest Expense,252000.0,181000.0,264000.0,148000.0,-138000.0,-188000.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,-7003000.0,4489000.0,1262000.0,-9217000.0,-835000.0,3002000.0,7611000.0,2215000.0,3279000.0,-2551000.0,-5560000.0
Income Tax Expense,-212000.0,516000.0,1430000.0,12896000.0,-374000.0,575000.0,1401000.0,2548000.0,1453000.0,-1746000.0,-2035000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,-80000.0,3160000.0,824000.0,875000.0,0.0
Net Income,-6791000.0,3973000.0,-168000.0,-22113000.0,-461000.0,2427000.0,6210000.0,-333000.0,1826000.0,-805000.0,-3525000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-6791000.0,3973000.0,-168000.0,-22113000.0,-461000.0,2427000.0,6210000.0,-333000.0,1826000.0,-805000.0,-3525000.0
EPS,-0.71,0.42,-0.02,-2.36,-0.05,0.27,0.73,-0.04,0.21,-0.09,-0.4
EPS Diluted,-0.71,0.41,-0.02,-2.36,-0.05,0.26,0.72,-0.04,0.2,-0.09,-0.4
Weighted Average Shs Out,9644469.0,9552065.0,9420254.0,9345246.0,9350253.0,9147715.0,8565347.0,8397722.0,8661447.0,8952149.0,8860000.0
Weighted Average Shs Out (Dil),9612000.0,9469000.0,9382000.0,9360000.0,9252000.0,8983000.0,8512000.0,8433000.0,8879000.0,8923000.0,8860000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.15,0.4,0.0,0.0,0.0,0.0
Gross Margin,0.354,0.3778,0.3563,0.3058,0.38,0.4168,0.4618,0.4212,0.4449,0.4012,0.3398
EBITDA Margin,-0.061,0.082,0.048,-0.1,0.002,0.059,0.136,0.049,0.078,-0.042,-0.067
EBIT Margin,-0.0879,0.0551,0.0196,-0.1312,-0.0131,0.0472,0.125,0.0386,0.0645,-0.0635,-0.0904
Profit Margin,-0.088,0.047,-0.002,-0.32,-0.006,0.041,0.102,-0.006,0.036,-0.02,-0.057
Free Cash Flow margin,-0.0077,0.032,-0.0568,-0.1044,-0.0902,0.0735,0.0424,0.0404,0.106,-0.0604,0.0408
EBITDA,-4723000.0,6946000.0,3720000.0,-6932000.0,125000.0,3540000.0,8271000.0,2812000.0,3973000.0,-1673000.0,-4130000.0
EBIT,-6751000.0,4670000.0,1526000.0,-9069000.0,-973000.0,2814000.0,7611000.0,2215000.0,3279000.0,-2551000.0,-5560000.0
Consolidated Income,-6791000.0,3973000.0,-168000.0,-22113000.0,-461000.0,2427000.0,6210000.0,-333000.0,1826000.0,-805000.0,-3525000.0
Earnings Before Tax Margin,-0.0912,0.053,0.0162,-0.1333,-0.0112,0.0504,0.125,0.0386,0.0645,-0.0635,-0.0904
Net Profit Margin,-0.0884,0.0469,-0.0022,-0.3199,-0.0062,0.0407,0.102,-0.0058,0.0359,-0.02,-0.0573
