Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,463978067.4847,381398903.5795,269313000.0,167531000.0
Revenue Growth,0.216516521495419,0.416191953524338,0.607541290865571,
Cost of Revenue,0.0,0.0,,
Gross Profit,463978067.4847,381398903.5795,263239000.0,163581000.0
R&D Expenses,219502914.1104,140967107.3847,91952000.0,68191000.0
SG&A Expense,32775306.7485,23699935.5047,107115000.0,81643000.0
Operating Expenses,252278220.8589,164667042.8894,,
Operating Income,211699846.6258,216731860.6901,156125000.0,81938000.0
Interest Expense,1731134.9693,56780070.9449,,
Earnings before Tax,247234815.9509,171512415.3499,167600000.0,112008000.0
Income Tax Expense,21446319.0184,-6422283.1345,8431000.0,885000.0
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,225788496.9325,177934698.4844,,
Preferred Dividends,0.0,0.0,,
Net Income Com,225788496.9325,177934698.4844,176031000.0,112893000.0
EPS,0.3686,0.2925,0.29,0.19
EPS Diluted,0.364,0.2865,0.28,0.19
Weighted Average Shs Out,9862556.4417,611000000.0,603000000.0,595000000.0
Weighted Average Shs Out (Dil),9862556.4417,,,
Dividend per Share,0.0,0.0,,
Gross Margin,1.0,1.0,0.9774,0.9764
EBITDA Margin,0.0824,0.0966,,
EBIT Margin,0.5366,0.5986,,
Profit Margin,0.0747,0.0753,,
Free Cash Flow margin,0.1777,0.6343,,
EBITDA,248965950.9202,228292486.2947,,
EBIT,248965950.9202,228292486.2947,,
Consolidated Income,225788496.9325,177934698.4844,,
Earnings Before Tax Margin,0.5329,0.4497,0.6223,0.6686
Net Profit Margin,0.4866,0.4665,,
