Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,232000.0,769000.0,697000.0,325000.0,277000.0,185000.0,138000.0,50000.0,32000.0
Stock-based compensation,2087000.0,499000.0,949000.0,2154000.0,2678000.0,2953000.0,1248000.0,939000.0,78000.0
Operating Cash Flow,-14560000.0,-11920000.0,-16292000.0,-22989000.0,-22644000.0,-17362000.0,-13083000.0,-13089000.0,-7210000.0
Capital Expenditure,-198000.0,-259000.0,-117000.0,-199000.0,-351000.0,-293000.0,-158000.0,-451000.0,-7000.0
Acquisitions and disposals,0.0,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-198000.0,-259000.0,-4117000.0,-199000.0,-351000.0,-293000.0,-158000.0,-451000.0,-7000.0
Issuance (repayment) of debt,0.0,0.0,-8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,4647000.0,26454000.0,6636000.0,7055000.0,89000.0,57566000.0,20837000.0,7627000.0,11917000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,4647000.0,26454000.0,-1364000.0,15055000.0,89000.0,57566000.0,20837000.0,7627000.0,11917000.0
Effect of forex changes on cash,-4000.0,-3000.0,-17000.0,-47000.0,63000.0,1000.0,65000.0,126000.0,623000.0
Net cash flow / Change in cash,-10115000.0,14272000.0,-21790000.0,-8180000.0,-22843000.0,39912000.0,7661000.0,-5787000.0,5322000.0
Free Cash Flow,-14758000.0,-12179000.0,-16409000.0,-23188000.0,-22995000.0,-17655000.0,-13241000.0,-13540000.0,-7217000.0
Net Cash/Marketcap,1.5809,7.0002,0.1809,0.6235,0.4358,0.331,0.2516,0.0872,0.0872
