date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,273000.0,600000.0,745000.0,1236000.0,683000.0,0.0,0.0,0.0,0.0
,costOfRevenue,1188000.0,912000.0,946000.0,3098000.0,1664000.0,0.0,0.0,0.0,0.0
,grossProfit,-915000.0,-312000.0,-201000.0,-1862000.0,-981000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,-3.35164835164835,-0.52,-0.269798657718121,-1.50647249190939,-1.43631039531479,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,27997000.0,32805000.0,31844000.0,42701000.0,60723000.0,38762000.0,31803000.0,16336000.0,8523000.0
,GeneralAndAdministrativeExpenses,14575000.0,11690000.0,20008000.0,46838000.0,49777000.0,23214000.0,7836000.0,3514000.0,2408000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1244000.0,132000.0,1685000.0,1271000.0,-1000.0,-111000.0,101000.0,-14000.0,3706000.0
,operatingExpenses,42572000.0,44495000.0,51852000.0,89539000.0,110500000.0,61976000.0,39639000.0,0.0,0.0
,costAndExpenses,43760000.0,45407000.0,52798000.0,92637000.0,112164000.0,61976000.0,39639000.0,19850000.0,10931000.0
,interestExpense,1570000.0,1591000.0,4000.0,0.0,0.0,0.0,39000.0,2528000.0,444000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1062000.0,1149000.0,1186000.0,1289000.0,708000.0,358000.0,213000.0,257000.0,192000.0
,EBITDA,-42425000.0,-43658000.0,-50867000.0,-90112000.0,-110773000.0,-61618000.0,-39426000.0,-19607000.0,-7033000.0
,EBITDARatio,-155.40293040293,-72.7633333333333,-68.2778523489933,-72.9061488673139,-162.185944363104,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-43487000.0,-44807000.0,-52053000.0,-91401000.0,-111481000.0,-61976000.0,-39639000.0,-19850000.0,-10931000.0
,operatingIncomeRatio,-159.29304029304,-74.6783333333333,-69.8697986577181,-73.9490291262136,-163.222547584187,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-1244000.0,132000.0,1685000.0,1271000.0,-1000.0,-111000.0,-3199000.0,2819000.0,3806000.0
,incomeBeforeTax,-44731000.0,-44675000.0,-50368000.0,-90130000.0,-110583000.0,-61668000.0,-42877000.0,-19559000.0,-7569000.0
,incomeBeforeTaxRatio,-163.849816849817,-74.4583333333333,-67.6080536912752,-72.92071197411,-161.90775988287,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-44731000.0,-44675000.0,-50368000.0,-90130000.0,-110583000.0,-61668000.0,-42877000.0,-19559000.0,-7569000.0
,netIncomeRatio,-163.849816849817,-74.4583333333333,-67.6080536912752,-72.92071197411,-161.90775988287,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.45576566322296,-1.45,-1.65,-2.97,-3.69,-2.57,-5.46,-4.42,-0.729485
,EPSDiluted,-1.45576566322296,-1.45,-1.65,-2.97,-3.69,-2.57,-5.46,-4.42,-0.729485
,weightedAverageShsOut,52257321.0,30726786.0,30610244.0,30304158.0,29962781.0,23952562.0,7853228.0,4500520.0,11473844.0
,weightedAverageShsOutDil,52257321.0,30726786.0,30610244.0,30304158.0,29962781.0,23952562.0,7853228.0,4500520.0,11473844.0
