Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,23674037.0,28979511.0,24443736.0,16312274.0
Revenue Growth,-0.1831,0.1856,0.4985,
Cost of Revenue,27726833.0,20682498.0,17368249.0,12289773.0
Gross Profit,-4052796.0,8297013.0,7075487.0,4022501.0
R&D Expenses,1062582.0,1051665.0,1076568.0,593962.0
SG&A Expense,7328803.0,6978043.0,4847630.0,2751807.0
Operating Expenses,9990976.0,8029708.0,5924198.0,3345769.0
Operating Income,-14043772.0,267305.0,1151289.0,676732.0
Interest Expense,233101.0,82946.0,102274.0,117366.0
Earnings before Tax,-14219225.0,60009.0,1098972.0,736334.0
Income Tax Expense,0.0,-55102.0,89801.0,269581.0
Net Income - Non-Controlling int,-40.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-14219225.0,115111.0,1009171.0,466753.0
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-14219225.0,115111.0,1009171.0,466753.0
EPS,-1.49,0.01,0.13,0.06
EPS Diluted,-1.49,0.01,0.13,0.06
Weighted Average Shs Out,9423750.0,9225000.0,9225000.0,9225000.0
Weighted Average Shs Out (Dil),9558493.0,8303853.0,7900000.0,7900000.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,-0.1712,0.2863,0.2895,0.2466
EBITDA Margin,-0.574,0.017,0.06,0.069
EBIT Margin,-0.5908,0.0049,0.0491,0.0523
Profit Margin,-0.601,0.004,0.041,0.029
Free Cash Flow margin,-0.3656,-0.1037,-0.0613,-0.0572
EBITDA,-13590769.0,507125.0,1457350.0,1120234.0
EBIT,-13986124.0,142955.0,1201246.0,853700.0
Consolidated Income,-14219265.0,115111.0,1009171.0,466753.0
Earnings Before Tax Margin,-0.6006,0.0021,0.045,0.0451
Net Profit Margin,-0.6006,0.004,0.0413,0.0286
