Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,88663376.8116,82005527.6382,56629000.0,50697000.0
Revenue Growth,0.0811878097141665,0.448118943265818,0.117008895989901,
Cost of Revenue,0.0,0.0,18927000.0,16165000.0
Gross Profit,88663376.8116,82005527.6382,30609000.0,33084000.0
R&D Expenses,0.0,0.0,,
SG&A Expense,0.0,0.0,12435000.0,8471000.0
Operating Expenses,58246246.3768,58040842.1417,,
Operating Income,30417130.4348,23964685.4964,18173000.0,24038000.0
Interest Expense,9338057.971,12234205.5103,,
Earnings before Tax,21143608.6957,21152174.6664,8091000.0,27272000.0
Income Tax Expense,7385536.2319,14217691.9078,-6920000.0,-6433000.0
Net Income - Non-Controlling int,1210695.6522,1084959.2792,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,13758072.4638,6934482.7586,,
Preferred Dividends,0.0,0.0,,
Net Income Com,13758072.4638,6934482.7586,619000.0,20029000.0
EPS,0.2752,0.1386,0.01,0.4
EPS Diluted,0.2752,0.1386,0.01,0.4
Weighted Average Shs Out,724637.6812,50000000.0,50000000.0,
Weighted Average Shs Out (Dil),724637.6812,,,
Dividend per Share,0.0,0.0,,
Gross Margin,1.0,1.0,0.5405,0.6526
EBITDA Margin,0.0064,0.0091,,
EBIT Margin,0.3438,0.4071,,
Profit Margin,0.0022,0.0015,,
Free Cash Flow margin,0.3231,0.3227,,
EBITDA,38976318.8406,43106723.2715,,
EBIT,30481666.6667,33386380.1767,,
Consolidated Income,14968768.1159,8019442.0378,,
Earnings Before Tax Margin,0.2385,0.2579,0.1429,0.5379
Net Profit Margin,0.1552,0.0846,,
