date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3553700000.0,2574100000.0,2591000000.0,2118000000.0,1471894000.0,1387174000.0,1196640000.0,1015490000.0,1146316000.0,1466960000.0,1021820000.0,-150925000.0,322370000.0,687843000.0,624689000.0,311464000.0,321262000.0,-159936698.72,-207684563.98,-479826400.66,345439986.64,80795127.0,61647318.0,147545307.0,101317567.0,63952620.0
,depreciationAndAmortization,490800000.0,366000000.0,417000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140201000.0,119190000.0,126344000.0,87092000.0,90531000.0,123090000.0,144547603.29,165925418.58,159074849.67,66031980.58,42534212.0,33850602.0,15818166.0,9480946.0,6473253.0
,deferredIncomeTax,-211300000.0,0.0,-7000000.0,0.0,0.0,0.0,0.0,90045000.0,0.0,0.0,0.0,-49423000.0,-34155000.0,108926000.0,-69451000.0,17830000.0,156499000.0,-79437937.32,-22346193.53,-196227942.54,-8105865.62,4273297.0,-3836970.0,3636360.0,2330063.0,2417721.0
,stockBasedCompensation,53900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,531600000.0,411200000.0,5666000000.0,-460024000.0,-1998693000.0,39230000.0,2064096000.0,-1412205000.0,-964186000.0,781948000.0,912760000.0,1032950000.0,0.0,-2240501000.0,340016000.0,1647462000.0,0.0,514073284.69,-242435568.0,-97088965.35,-216205039.66,-89540479.0,-144952200.0,-172272555.0,-76008262.0,-40087374.0
,accountsReceivables,507500000.0,943300000.0,7000000.0,0.0,0.0,0.0,1054574000.0,121395000.0,607359000.0,0.0,1125479000.0,97540000.0,132147000.0,42054000.0,-362388000.0,203488000.0,-263083000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-706700000.0,0.0,120000000.0,0.0,0.0,0.0,0.0,301279000.0,0.0,0.0,0.0,86636000.0,139628000.0,79592000.0,54181000.0,11811000.0,46848000.0,95124794.0,-77357339.75,-377357278.14,-124651241.28,13217407.0,-134549748.0,-100181718.0,-49172364.0,-31508364.0
,accountsPayables,334300000.0,0.0,266000000.0,0.0,0.0,0.0,0.0,151412000.0,0.0,0.0,0.0,10430000.0,-94375000.0,-38944000.0,-8916000.0,3406000.0,166455000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1549500000.0,0.0,5666000000.0,0.0,460024000.0,2458717000.0,2419487000.0,355391000.0,1767596000.0,2731782000.0,1949834000.0,1037074000.0,4124000.0,4124000.0,2244625000.0,1904609000.0,257147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-794.03,0.0,0.0,-1064.74,0.0,-85266.0,0.0,-80347.0,-77991.0
,netCashProvidedByOperatingActivites,4627600000.0,0.0,1798000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97764000.0,280746000.0,670295000.0,477507000.0,713511000.0,350853000.0,508443611.99,-54115354.42,-235961532.77,185045423.56,38062157.0,-53376516.0,-15909075.0,40494888.0,35875860.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-962000000.0,-766600000.0,-574000000.0,-338900000.0,-316338000.0,-371770000.0,-358280000.0,-210804000.0,-171878000.0,-300898000.0,-128728000.0,-104959000.0,-260421236.88,-179434565.92,-70738696.09,-72604749.83,-74923944.56,-71315010.42,-138495130.1,-347338765.95,-131599734.52,-109813795.0,-97970634.0,-40999959.0,-37763090.0,-22149444.0
,acquisitionsNet,-255000000.0,0.0,0.0,0.0,-2923000000.0,0.0,0.0,-589000000.0,-13000000.0,0.0,0.0,0.0,0.0,-188011000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1475500000.0,-410000000.0,-1129000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1847981.0,-5303388.0
,salesMaturitiesOfInvestments,1359100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15818166.0,5222555.0,0.0
,otherInvestingActivites,-12200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3094334.91,0.0,-34970459.65,0.0,-13118028.0,-6821280.0,0.0,0.0,2261739.0
,netCashUsedForInvestingActivites,-1352200000.0,-1157500000.0,-491500000.0,-1209300000.0,-3188478000.0,-1159913000.0,-16212000.0,-368341000.0,-1119833000.0,-300898000.0,-124903000.0,-98082000.0,-260421236.88,-348490547.0,-65522758.13,-60756547.6,-60353289.2,-25657491.39,-79798848.89,-360599780.04,-128604620.9,-120049832.0,-101722338.0,-12818169.0,-34388516.0,-25191093.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3300000.0,-3800000.0,-243000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17000.0,-2411000.0,-9718000.0,-8318000.0,-12949000.0,-1581000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
