Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,25000000.0,20000000.0,33000000.0,31000000.0,33000000.0
Short-term investments,6000000.0,24000000.0,18000000.0,000000.0,3000000.0
Cash and short-term investments,6000000.0,24000000.0,18000000.0,000000.0,3000000.0
Receivables,1000000.0,1000000.0,1000000.0,4000000.0,8000000.0
Inventories,3000000.0,3000000.0,4000000.0,7000000.0,9000000.0
Total current assets,12000000.0,12000000.0,30000000.0,40000000.0,77000000.0
Property, Plant & Equipment Net,11000000.0,11000000.0,9000000.0,14000000.0,22000000.0
Goodwill and Intangible Assets,0,0,21000000,27000000,54000000
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,0000000.0,0000000.0,1000000.0,2000000.0,5000000.0
Total assets,51000000.0,63000000.0,91000000.0,122000000.0,141000000.0
Payables,2000000.0,2000000.0,4000000.0,11000000.0,23000000.0
Short-term debt,,,,,
Total current liabilities,15000000.0,18000000.0,20000000.0,51000000.0,53000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,1000000.0,1000000.0,1000000.0,2000000.0,5000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,0000000.0,0000000.0,1000000.0,2000000.0,5000000.0
Total liabilities,15000000.0,18000000.0,21000000.0,52000000.0,58000000.0
Other comprehensive income,-0000000.0,000000.0,000000.0,000000.0,000000.0
Retained earnings (deficit),-66000000.0,-55000000.0,-29000000.0,-31000000.0,-14000000.0
Total shareholders equity,36000000.0,44000000.0,70000000.0,70000000.0,84000000.0
Investments,,,,,
Net Debt,-25000000,-20000000,-33000000,-31000000,-33000000
Other Assets,3000000,2000000,5000000,35000000,4000000
Other Liabilities,1000000,1000000,2000000,21000000,8000000
