date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,903200000.0,1013500000.0,1125400000.0,1084400000.0,1355800000.0,1418600000.0,1480400000.0,1442300000.0,1409200000.0
,costOfRevenue,545300000.0,630400000.0,715500000.0,667300000.0,827100000.0,902400000.0,949900000.0,940500000.0,937400000.0
,grossProfit,357900000.0,383100000.0,409900000.0,417100000.0,528700000.0,516200000.0,530500000.0,501800000.0,471800000.0
,grossProfitRatio,0.396257750221435,0.377997039960533,0.364226052958948,0.384636665437108,0.389954270541378,0.363879881573382,0.358349094839233,0.347916522221452,0.334799886460403
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,17900000.0,18400000.0,20200000.0,20000000.0,23000000.0,22300000.0,27900000.0,24300000.0,24200000.0
,GeneralAndAdministrativeExpenses,264500000.0,273000000.0,289100000.0,296500000.0,312800000.0,296400000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,3800000.0,-24700000.0,17100000.0,-6900000.0,-19200000.0,1600000.0,500000.0,1700000.0,2200000.0
,operatingExpenses,282400000.0,291400000.0,309300000.0,316500000.0,335800000.0,318700000.0,0.0,0.0,0.0
,costAndExpenses,827700000.0,921800000.0,1024800000.0,983800000.0,1162900000.0,1221100000.0,1266700000.0,1260100000.0,1270000000.0
,interestExpense,21500000.0,22700000.0,92400000.0,70200000.0,65800000.0,2700000.0,4800000.0,5100000.0,2700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,46400000.0,43200000.0,42000000.0,36800000.0,36200000.0,31800000.0,34000000.0,34700000.0,34800000.0
,EBITDA,121900000.0,134900000.0,142600000.0,137400000.0,229100000.0,229300000.0,247700000.0,216900000.0,174000000.0
,EBITDARatio,0.134964570416298,0.133103108041441,0.126710502932291,0.126706012541498,0.16897772532822,0.161638234879459,0.167319643339638,0.150384802052278,0.123474311666194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,75500000.0,91700000.0,100600000.0,100600000.0,192900000.0,197500000.0,213700000.0,182200000.0,139200000.0
,operatingIncomeRatio,0.0835916740478299,0.0904785397138629,0.0893904389550382,0.0927701954998156,0.142277622068152,0.139221767940223,0.144352877600648,0.126326007072038,0.0987794493329549
,totalOtherIncomeExpensesNet,83700000.0,-34600000.0,2300000.0,-58700000.0,-21100000.0,-69600000.0,-17800000.0,-14200000.0,-2100000.0
,incomeBeforeTax,137700000.0,34400000.0,10500000.0,-28300000.0,106000000.0,125200000.0,191100000.0,162900000.0,134400000.0
,incomeBeforeTaxRatio,0.152457927369353,0.0339417858904785,0.00933001599431313,-0.0260973810402066,0.0781826228057236,0.0882560270689412,0.12908673331532,0.112944602371213,0.0953732614249219
,incomeTaxExpense,36700000.0,-6600000.0,26300000.0,82100000.0,32200000.0,84300000.0,55600000.0,51600000.0,48100000.0
,netIncome,100200000.0,46300000.0,15200000.0,553400000.0,72800000.0,40100000.0,134300000.0,109700000.0,85200000.0
,netIncomeRatio,0.110938883968113,0.0456832757770104,0.0135063088679581,0.510328292143121,0.0536952352854403,0.0282673057944452,0.0907187246690084,0.0760590723150524,0.0604598353675844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.3801652892562,0.637741046831956,0.21,7.74,1.03,0.568794,1.26,1.56,1.131474
,EPSDiluted,1.3801652892562,0.635116598079561,0.21,7.74,1.02,0.568794,1.26,1.56,1.131474
,weightedAverageShsOut,72600000.0,72600000.0,72100000.0,71500000.0,70800000.0,70500000.0,75300000.0,70500000.0,75300000.0
,weightedAverageShsOutDil,72600000.0,72900000.0,72100000.0,71500000.0,71700000.0,70500000.0,75400000.0,70500000.0,75300000.0
