Date,2017-07,2016-07,2015-07,2014-07,2013-07
Cash and cash equivalents,129000000.0,119000000.0,124000000.0,115000000.0,113000000.0
Short-term investments,19000000.0,000000.0,000000.0,000000.0,000000.0
Cash and short-term investments,19000000.0,000000.0,000000.0,000000.0,000000.0
Receivables,78000000.0,112000000.0,119000000.0,106000000.0,113000000.0
Inventories,131000000.0,146000000.0,133000000.0,125000000.0,116000000.0
Total current assets,167000000.0,244000000.0,223000000.0,241000000.0,227000000.0
Property, Plant & Equipment Net,103000000.0,108000000.0,106000000.0,114000000.0,111000000.0
Goodwill and Intangible Assets,28000000,119000000,106000000,114000000,106000000
Long-term investments,26000000.0,000000.0,000000.0,000000.0,000000.0
Tax assets,5000000.0,11000000.0,5000000.0,7000000.0,5000000.0
Total non-current assets,10000000.0,23000000.0,17000000.0,17000000.0,10000000.0
Total assets,538000000.0,633000000.0,628000000.0,614000000.0,588000000.0
Payables,27000000.0,29000000.0,30000000.0,37000000.0,32000000.0
Short-term debt,,,,,
Total current liabilities,67000000.0,78000000.0,80000000.0,85000000.0,91000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,8000000.0,9000000.0,9000000.0,11000000.0,9000000.0
Tax Liabilities,000000.0,000000.0,3000000.0,3000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,10000000.0,23000000.0,17000000.0,17000000.0,10000000.0
Total liabilities,78000000.0,102000000.0,97000000.0,102000000.0,101000000.0
Other comprehensive income,-5000000.0,-8000000.0,-5000000.0,8000000.0,9000000.0
Retained earnings (deficit),307000000.0,390000000.0,395000000.0,378000000.0,362000000.0
Total shareholders equity,460000000.0,531000000.0,531000000.0,513000000.0,486000000.0
Investments,26000000.0,000000.0,000000.0,000000.0,000000.0
Net Debt,-129000000,-119000000,-124000000,-115000000,-113000000
Other Assets,10000000,10000000,13000000,14000000,15000000
Other Liabilities,33000000,51000000,42000000,26000000,46000000
