Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,11270000000.0,7932000000.0,3845000000.0,1995000000.0
Revenue Growth,0.4208270297529,1.0629388816645,0.927318295739348,
Cost of Revenue,5623000000.0,4160000000.0,2228000000.0,1543000000.0
Gross Profit,5647000000.0,3772000000.0,1617000000.0,375000000.0
R&D Expenses,1505000000.0,1201000000.0,864000000.0,348000000.0
SG&A Expense,5233000000.0,4787000000.0,2575000000.0,1714000000.0
Operating Expenses,8680000000.0,7852000000.0,4640000000.0,
Operating Income,-3033000000.0,-4080000000.0,-3023000000.0,-1339000000.0
Interest Expense,648000000.0,479000000.0,334000000.0,
Earnings before Tax,1280000000.0,-4575000000.0,-342000000.0,-1603000000.0
Income Tax Expense,283000000.0,-542000000.0,28000000.0,13000000.0
Net Income - Non-Controlling int,-10000000.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,-2876000000.0,
Net Income,997000000.0,-4033000000.0,-370000000.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,997000000.0,-4033000000.0,-370000000.0,-2688000000.0
EPS,0.0,-9.46,-0.9,-1.6
EPS Diluted,0.0,-9.46,-0.9,-1.6
Weighted Average Shs Out,1683000000.0,1683000000.0,1683000000.0,1683000000.0
Weighted Average Shs Out (Dil),443368000.0,426360000.0,411501000.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.5011,0.4755,0.4205,0.188
EBITDA Margin,0.209,-0.452,0.088,
EBIT Margin,0.1711,-0.5164,-0.0021,
Profit Margin,0.088,-0.508,-0.096,
Free Cash Flow margin,-0.1535,-0.2392,-1.1769,
EBITDA,2354000000.0,-3586000000.0,339000000.0,
EBIT,1928000000.0,-4096000000.0,-8000000.0,
Consolidated Income,987000000.0,-4033000000.0,-370000000.0,
Earnings Before Tax Margin,0.1136,-0.5768,-0.0889,-0.8035
Net Profit Margin,0.0885,-0.5084,-0.0962,
