Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,1657000.0,1435000.0,1307000.0,1105839.0,833104.0,1176838.0,954928.0,814646.0,851847.0,949419.0
Stock-based compensation,327000.0,219000.0,132000.0,137762.0,120891.0,83852.0,74553.0,213514.0,216669.0,429166.0
Operating Cash Flow,24386000.0,19893000.0,22567000.0,16916506.0,9683980.0,15304485.0,8685413.0,9007159.0,4226501.0,7381269.0
Capital Expenditure,-1800000.0,-2833000.0,-2365000.0,-2667559.0,-1992979.0,-1399773.0,-502891.0,-330050.0,-292817.0,-158534.0
Acquisitions and disposals,0.0,-175000.0,-8316000.0,0.0,0.0,0.0,-350000.0,0.0,0.0,0.0
Investment purchases and sales,-1014000.0,-17302000.0,1833000.0,-2108050.0,-13698143.0,-7193663.0,-848209.0,7632659.0,-3671870.0,-2666981.0
Investing Cash flow,-2807000.0,-20288000.0,-8839000.0,-4699081.0,-15653070.0,-8553070.0,-1480645.0,7302609.0,-3964687.0,-2825515.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-29000.0,-246000.0,-6220000.0,-5428965.0,-1028665.0,-4262260.0,-3975532.0,-5940463.0,-378770.0,-427875.0
Dividend payments,-23017000.0,-7073000.0,-1370000.0,-789907.0,-650433.0,-657914.0,-603334.0,-599241.0,-639734.0,-641577.0
Financing Cash Flow,-23099000.0,-7319000.0,-7590000.0,-6253872.0,-1831156.0,-3934672.0,-4437008.0,-6384541.0,-878004.0,-977579.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1520000.0,-7714000.0,6138000.0,5963553.0,-7800246.0,2816743.0,2767760.0,9925227.0,-616190.0,3578175.0
Free Cash Flow,22586000.0,17060000.0,20202000.0,14248947.0,7691001.0,13904712.0,8182522.0,8677109.0,3933684.0,7222735.0
Net Cash/Marketcap,0.1544,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562
