date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,122694000.0,156700000.0,40603000.0,35711000.0,87520000.0,27762000.0,9520000.0,10172000.0,9524000.0,6849000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,122694000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,169802000.0,118590000.0,97501000.0,71772000.0,51872000.0,34140000.0,18516000.0,17000000.0,12668000.0,12663000.0
,GeneralAndAdministrativeExpenses,29689000.0,24286000.0,22472000.0,17501000.0,13108000.0,11960000.0,7461000.0,3692000.0,3086000.0,3638000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,200000.0,-256000.0,-125000.0,-7000.0,6000.0,-1081000.0,11000.0,16000.0,86000.0,65000.0
,operatingExpenses,199491000.0,142876000.0,119973000.0,89273000.0,64980000.0,46100000.0,25977000.0,0.0,0.0,0.0
,costAndExpenses,199491000.0,142876000.0,119973000.0,89273000.0,64980000.0,46100000.0,25977000.0,20692000.0,15754000.0,16301000.0
,interestExpense,0.0,0.0,16000.0,13000.0,21000.0,13000.0,9000.0,1213000.0,2461000.0,1850000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5794000.0,4298000.0,3251000.0,2030000.0,1466000.0,1113000.0,882000.0,711000.0,527000.0,607000.0
,EBITDA,-71003000.0,18122000.0,-76119000.0,-51532000.0,24006000.0,-17225000.0,-15575000.0,-9809000.0,-5703000.0,-8845000.0
,EBITDARatio,-0.578699854923631,0.115647734524569,-1.87471369110657,-1.4430287586458,0.274291590493601,-0.620452416972841,-1.63602941176471,-0.96431380259536,-0.598803023939521,-1.29142940575266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-76797000.0,13824000.0,-79370000.0,-53562000.0,22540000.0,-18338000.0,-16457000.0,-10520000.0,-6230000.0,-9452000.0
,operatingIncomeRatio,-0.62592302802093,0.0882195277600511,-1.95478166637933,-1.49987398840693,0.25754113345521,-0.660543188531086,-1.72867647058824,-1.03421156114825,-0.654136917261655,-1.3800554825522
,totalOtherIncomeExpensesNet,200000.0,-256000.0,-125000.0,-7000.0,6000.0,-1081000.0,11000.0,-48540000.0,86000.0,65000.0
,incomeBeforeTax,-69333000.0,27187000.0,-70409000.0,-49388000.0,24616000.0,-17592000.0,-16422000.0,-60259000.0,-8594000.0,-11203000.0
,incomeBeforeTaxRatio,-0.56508875739645,0.173497128270581,-1.73408368839741,-1.38299123519364,0.281261425959781,-0.633671925653771,-1.725,-5.92400707825403,-0.902351952960941,-1.63571324280917
,incomeTaxExpense,0.0,312000.0,0.0,-463000.0,991000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-69333000.0,26875000.0,-70409000.0,-48925000.0,23625000.0,-17592000.0,-16422000.0,-60259000.0,-8594000.0,-11203000.0
,netIncomeRatio,-0.56508875739645,0.171506062539885,-1.73408368839741,-1.3700260423959,0.269938299817185,-0.633671925653771,-1.725,-5.92400707825403,-0.902351952960941,-1.63571324280917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.21071603394343,0.48,-1.31,-1.05,0.57,-0.45,-0.522423,-1.921831,-0.51,-0.671137
,EPSDiluted,-1.21071603394343,0.46,-1.31,-1.05,0.56,-0.45,-0.522423,-3.85,-0.51,-0.671137
,weightedAverageShsOut,57266112.0,56531439.0,53942116.0,46817756.0,41267329.0,39015131.0,31434272.0,31354467.0,16692576.0,16692576.0
,weightedAverageShsOutDil,57266112.0,58467880.0,53942116.0,46817756.0,42388867.0,39015131.0,31434272.0,31354467.0,16692576.0,16692576.0
