Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,580000000.0,634000000.0,804000000.0,836000000.0,856000000.0
Revenue Growth,,,,,
Cost of Revenue,547000000.0,593000000.0,687000000.0,670000000.0,713000000.0
Gross Profit,33000000.0,42000000.0,117000000.0,166000000.0,143000000.0
R&D Expenses,,,,,
SG&A Expense,54000000.0,44000000.0,46000000.0,43000000.0,39000000.0
Operating Expenses,54000000.0,44000000.0,46000000.0,43000000.0,39000000.0
Operating Income,-21000000.0,-3000000.0,71000000.0,123000000.0,105000000.0
Interest Expense,32000000.0,31000000.0,29000000.0,30000000.0,30000000.0
Earnings before Tax,,,,,
Income Tax Expense,-59000000.0,-0000000.0,16000000.0,20000000.0,31000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,8000000.0,-27000000.0,27000000.0,33000000.0,59000000.0
Preferred Dividends,,,,,
Net Income Com,8000000.0,-27000000.0,27000000.0,33000000.0,59000000.0
EPS,0.48,-1.70,1.73,2.11,3.81
EPS Diluted,0.48,-1.70,1.72,2.08,3.77
Weighted Average Shs Out,16000000.0,16000000.0,16000000.0,15000000.0,15000000.0
Weighted Average Shs Out (Dil),16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
Dividend per Share,,,,,
Gross Margin,0.056896551724138,0.066246056782334,0.1455223880597,0.19856459330144,0.16705607476636
EBITDA Margin,0.08448275862069,0.10883280757098,0.17910447761194,0.15909090909091,0.19042056074766
EBIT Margin,-0.032758620689655,0.0063091482649842,0.08955223880597,0.099282296650718,0.14018691588785
Profit Margin,0.013793103448276,-0.042586750788644,0.033582089552239,0.039473684210526,0.06892523364486
Free Cash Flow margin,,,,,
EBITDA,49000000.0,69000000.0,144000000.0,133000000.0,163000000.0
EBIT,-19000000,4000000,72000000,83000000,120000000
Consolidated Income,8000000.0,-27000000.0,27000000.0,33000000.0,59000000.0
Earnings Before Tax Margin,0,0,0,0,0
Net Profit Margin,0.013793103448276,-0.042586750788644,0.033582089552239,0.039473684210526,0.06892523364486
