date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,9616000000.0,16273000000.0,11153000000.0,21308000000.0,7215000000.0,6960000000.0,9135000000.0,22003000000.0,14570000000.0,10009000000.0,8257000000.0,8635000000.0,8104000000.0,8144000000.0,19337000000.0,8085000000.0,11361000000.0,3910000000.0,9126000000.0,7788000000.0,3726000000.0,3179000000.0,3351000000.0,2213000000.0,1929000000.0,1572900000.0,1298400000.0
,depreciationAndAmortization,4777000000.0,6010000000.0,6384000000.0,6269000000.0,5757000000.0,5157000000.0,5537000000.0,6410000000.0,7611000000.0,9026000000.0,8487000000.0,4757000000.0,5090000000.0,5200000000.0,5293000000.0,5576000000.0,5093000000.0,4078000000.0,1036000000.0,1068000000.0,968000000.0,542000000.0,489000000.0,502000000.0,430000000.0,374000000.0,292000000.0
,deferredIncomeTax,-1468000000.0,614000000.0,-2205000000.0,-2410000000.0,-700000000.0,-18000000.0,317000000.0,1703000000.0,2198000000.0,454000000.0,1953000000.0,-9582000000.0,-1331000000.0,-2788000000.0,-1945000000.0,-1376000000.0,-1579000000.0,-104000000.0,-385000000.0,217000000.0,-265000000.0,286000000.0,-61000000.0,24000000.0,75000000.0,-12900000.0,32600000.0
,stockBasedCompensation,756000000.0,718000000.0,949000000.0,840000000.0,691000000.0,669000000.0,586000000.0,523000000.0,481000000.0,419000000.0,405000000.0,349000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-275000000.0,-22569000000.0,7354000000.0,2880000000.0,-6571000000.0,-21666000000.0,3193000000.0,82000000.0,3137000000.0,-2200000000.0,7414000000.0,8378000000.0,-8947000000.0,-546000000.0,12112000000.0,212000000.0,7152000000.0,-142000000.0,1416000000.0,-396000000.0,3200000000.0,-733000000.0,1224000000.0,687000000.0,-137200000.0,2700000.0,-128600000.0
,accountsReceivables,-1249000000.0,-742000000.0,-644000000.0,259000000.0,-134000000.0,21000000.0,148000000.0,940000000.0,275000000.0,-66000000.0,-608000000.0,-472000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-736000000.0,-1050000000.0,-717000000.0,-357000000.0,365000000.0,-199000000.0,175000000.0,-538000000.0,-631000000.0,1084000000.0,2917000000.0,1631000000.0,294000000.0,720000000.0,118000000.0,72000000.0,-542000000.0,-202000000.0,-129000000.0,-102000000.0,-436000000.0,-240000000.0,-439000000.0,-375000000.0,-149000000.0,-24600000.0,-110800000.0
,accountsPayables,353000000.0,-564000000.0,431000000.0,46000000.0,871000000.0,254000000.0,297000000.0,382000000.0,579000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-1238000000.0,-4501000000.0,18068000000.0,10714000000.0,7834000000.0,14405000000.0,36071000000.0,32878000000.0,32796000000.0,29659000000.0,31859000000.0,24445000000.0,16067000000.0,25014000000.0,25560000000.0,13448000000.0,13236000000.0,6084000000.0,6226000000.0,4810000000.0,5206000000.0,2006000000.0,2739000000.0,1515000000.0,828000000.0,965200000.0,962500000.0
,otherNonCashItems,-478000000.0,-1409000000.0,-1865000000.0,-10608000000.0,209000000.0,-160000000.0,-429000000.0,-324000000.0,-203000000.0,-766000000.0,-585000000.0,504000000.0,1536000000.0,3755000000.0,2369000000.0,334000000.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,-112200000.0,0.0
,netCashProvidedByOperatingActivites,14403000000.0,12588000000.0,15827000000.0,16470000000.0,15901000000.0,14512000000.0,16883000000.0,17765000000.0,17054000000.0,20240000000.0,11454000000.0,16587000000.0,18238000000.0,13353000000.0,17594000000.0,14733000000.0,16340000000.0,11739000000.0,10183000000.0,9263000000.0,6195000000.0,3056000000.0,2929000000.0,1629000000.0,2067000000.0,1821400000.0,1488500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2252000000.0,-2176000000.0,-2042000000.0,-1956000000.0,-1823000000.0,-1397000000.0,-1199000000.0,-1206000000.0,-1327000000.0,-1660000000.0,-1513000000.0,-1205000000.0,-1701000000.0,-1880000000.0,-2050000000.0,-2106000000.0,-2601000000.0,-2641000000.0,-1758000000.0,-2203000000.0,-2191000000.0,-1561000000.0,-1198000000.0,-943000000.0,-774000000.0,-696300000.0,-671500000.0
,acquisitionsNet,0.0,-10861000000.0,0.0,-1000000000.0,-18368000000.0,-16466000000.0,-195000000.0,-15000000.0,10800000000.0,-906000000.0,-273000000.0,-43123000000.0,-1184000000.0,-464000000.0,-2120000000.0,-1977000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-14402000000.0,-7036000000.0,-13474000000.0,-18133000000.0,-28186000000.0,-38123000000.0,-61672000000.0,-58058000000.0,-35163000000.0,-22491000000.0,-14851000000.0,-42219000000.0,-45062000000.0,-27061000000.0,-11522000000.0,-28727000000.0,-18828000000.0,-11814000000.0,-15529000000.0,-17931000000.0,-7982000000.0,-8633000000.0,-5845000000.0,-317000000.0,-2862000000.0,-2610400000.0,-1355900000.0
,salesMaturitiesOfInvestments,12730000000.0,16340000000.0,19908000000.0,15959000000.0,40690000000.0,52761000000.0,57449000000.0,48682000000.0,31751000000.0,27197000000.0,14874000000.0,54643000000.0,36805000000.0,30460000000.0,21004000000.0,28088000000.0,13293000000.0,12416000000.0,13258000000.0,12808000000.0,6592000000.0,7309000000.0,4209000000.0,217000000.0,3490000000.0,2184600000.0,1288200000.0
