date,,2020-07-31_FY,2019-08-02_FY,2018-08-03_FY,2017-07-28_FY,2016-07-29_FY,2015-07-31_FY,2014-08-01_FY,2013-08-02_FY,2012-08-03_FY,2011-07-29_FY,2010-07-30_FY,2009-07-31_FY,2008-08-01_FY,2007-08-03_FY,2006-07-28_FY,2005-07-29_FY,2004-07-30_FY,2003-08-01_FY,2002-08-02_FY,2001-08-03_FY,2000-07-28_FY,1999-07-30_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-32475000.0,223401000.0,247620000.0,201899000.0,189299000.0,163903000.0,132100000.0,117300000.0,103100000.0,85200000.0,85300000.0,65926000.0,65600000.0,162100000.0,116300000.0,126600000.0,111900000.0,106500000.0,91800000.0,49200000.0,59000000.0,70200000.0,104100000.0,86600000.0,63500000.0,66000000.0,58000000.0,45700000.0,33900000.0,22900000.0,15300000.0,10900000.0
,depreciationAndAmortization,118178000.0,107537000.0,93692000.0,86319000.0,78223000.0,72955000.0,68400000.0,66100000.0,64500000.0,62800000.0,61000000.0,59286000.0,57700000.0,56900000.0,72300000.0,67300000.0,63900000.0,64400000.0,62800000.0,64900000.0,65200000.0,53800000.0,43400000.0,35700000.0,31400000.0,26400000.0,20400000.0,15800000.0,12500000.0,9300000.0,6700000.0,5700000.0
,deferredIncomeTax,0.0,-4174.0,-14388.0,5063.0,13642.0,0.0,-2838.0,-4872.0,1257000.0,7798000.0,3372.0,0.0,150.0,-12490.0,-7152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,15500000.0,-2000000.0,400000.0,-100000.0,200000.0,-200000.0,100000.0,-100000.0,0.0
,stockBasedCompensation,6386000.0,8181000.0,6977000.0,8458000.0,13202000.0,16210000.0,7924000.0,17839000.0,14420000.0,9796000.0,13193000.0,6946000.0,8491000.0,12717000.0,13439000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,342050000.0,-92227000.0,-40896000.0,-3894000.0,-24290000.0,26013000.0,-900000.0,-32100000.0,39400000.0,52000000.0,-6563000.0,-22537000.0,30300000.0,-48800000.0,79200000.0,-65600000.0,31400000.0,-9000000.0,-19600000.0,-12400000.0,-23800000.0,-66600000.0,200000.0,37300000.0,-20300000.0,-17100000.0,-15400000.0,43500000.0,-17700000.0,56100000.0,-17700000.0,500000.0
,accountsReceivables,3124000.0,-3261000.0,-1380000.0,1273000.0,-1339000.0,4654000.0,-6762000.0,-1333000.0,-2330000.0,-1251000.0,-800000.0,754000.0,-1725000.0,-325000.0,-893000.0,-3900000.0,-800000.0,-800000.0,2000000.0,1400000.0,-2700000.0,-3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,16094000.0,1295000.0,114000.0,-4059000.0,750000.0,12368000.0,-18739000.0,-3420000.0,-1720000.0,-2532000.0,-6655000.0,18530000.0,-11538000.0,-16113000.0,4628000.0,-1000000.0,-5800000.0,-11300000.0,-8100000.0,-9200000.0,-6900000.0,-8900000.0,-17900000.0,-11800000.0,-10000000.0,-9500000.0,-13600000.0,-5200000.0,-7400000.0,-3100000.0,-3300000.0,-1800000.0
,accountsPayables,-30593000.0,9889000.0,3937000.0,-14098000.0,-624000.0,34640000.0,-12160000.0,9366000.0,1592000.0,-16539000.0,24050000.0,-1021000.0,52000.0,22116000.0,-13864000.0,-44400000.0,28900000.0,3300000.0,-20600000.0,-2500000.0,4900000.0,-29100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,191956000.0,-150094000.0,-57867000.0,-16971000.0,-13077000.0,11213000.0,-14800000.0,-13900000.0,18200000.0,-21200000.0,-73200000.0,-66637000.0,-44100000.0,-74400000.0,-25600000.0,-104800000.0,-39200000.0,-70600000.0,-61600000.0,-42000000.0,-29600000.0,-5800000.0,60800000.0,60600000.0,23300000.0,43600000.0,60700000.0,76100000.0,32600000.0,50300000.0,-5800000.0,11900000.0
,otherNonCashItems,63442000.0,18446000.0,14096000.0,11407000.0,17722000.0,0.0,11800000.0,19600000.0,12600000.0,7500000.0,15500000.0,65926000.0,10400000.0,-108500000.0,22300000.0,22700000.0,21400000.0,19600000.0,10900000.0,25500000.0,4700000.0,-300000.0,100000.0,0.0,100000.0,200000.0,100000.0,-100000.0,0.0,0.0,0.0,100000.0
,netCashProvidedByOperatingActivites,161002000.0,362796000.0,330620000.0,320767000.0,271378000.0,334055000.0,177600000.0,208500000.0,219800000.0,138200000.0,212100000.0,164124000.0,124900000.0,63100000.0,214800000.0,279900000.0,200400000.0,240600000.0,191400000.0,147800000.0,160200000.0,140900000.0,150800000.0,124200000.0,103700000.0,92400000.0,72300000.0,68600000.0,48000000.0,38900000.0,24900000.0,17300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-297328000.0,-138293000.0,-152249000.0,-110591000.0,-114022000.0,-90855000.0,-91646000.0,-74417000.0,-80922000.0,-77962000.0,-70132000.0,-68104000.0,-88027000.0,-96538000.0,-146291000.0,-171400000.0,-144600000.0,-120900000.0,-96700000.0,-91400000.0,-138000000.0,-164700000.0,-182500000.0,-148600000.0,-137600000.0,-121100000.0,-101900000.0,-85000000.0,-71500000.0,-64000000.0,-38400000.0,-25900000.0
,acquisitionsNet,-33000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-89100000.0,-14772000.0,0.0,-14653000.0,0.0,-12473000.0,-3570000.0,-14923000.0,-33563000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-600000.0,-4000000.0,-7200000.0,0.0,-54900000.0,0.0,-55600000.0,0.0,-18800000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,4200000.0,13900000.0,39000000.0,11300000.0,0.0,9700000.0,0.0,15700000.0,0.0
