date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,16258000000.0,6543000000.0,8727000000.0,4107000000.0,2616000000.0,4100000000.0,1597000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,13956000000.0,1000000.0,7263000000.0,3389000000.0,2028000000.0,3568000000.0,760000000.0
,costAndExpenses,13956000000.0,5368000000.0,7192000000.0,3354000000.0,2024000000.0,3568000000.0,608000000.0
,interestExpense,0.0,0.0,0.0,21000000.0,32000000.0,39000000.0,35000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.141591831713618,0.179581231850833,0.175890913257706,0.183345507669832,0.226299694189602,0.129756097560976,0.619286161552912
,totalOtherIncomeExpensesNet,561000000.0,475000000.0,377000000.0,315000000.0,273000000.0,238000000.0,81000000.0
,incomeBeforeTax,2302000000.0,1175000000.0,1535000000.0,753000000.0,592000000.0,532000000.0,989000000.0
,incomeBeforeTaxRatio,0.141591831713618,0.179581231850833,0.175890913257706,0.183345507669832,0.226299694189602,0.129756097560976,0.619286161552912
,incomeTaxExpense,117000000.0,122000000.0,87000000.0,-52000000.0,14000000.0,54000000.0,-8000000.0
,netIncome,2172000000.0,1053000000.0,1448000000.0,805000000.0,562000000.0,463000000.0,916000000.0
,netIncomeRatio,0.133595768237176,0.160935350756534,0.165921851724533,0.196006817628439,0.214831804281346,0.112926829268293,0.573575453976205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,11.44,5.34,7.41,4.11,2.807,2.312221,4.574502
,EPSDiluted,11.41,5.32,7.37,4.02,2.807,2.312221,4.574502
,weightedAverageShsOut,186600000.0,197100000.0,195300000.0,186751109.0,200240377.0,200240377.0,200240377.0
,weightedAverageShsOutDil,187204207.0,197100000.0,196472185.0,192440714.0,200240377.0,200240377.0,200240377.0
