Date,2018-06,2017-06,2016-06,2015-06,2014-06
Cash and cash equivalents,3000000.0,12000000.0,17000000.0,11000000.0,10000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,0000000.0,0000000.0,0000000.0,0000000.0,1000000.0
Inventories,1000000.0,2000000.0,2000000.0,1000000.0,1000000.0
Total current assets,4000000.0,6000000.0,7000000.0,7000000.0,7000000.0
Property, Plant & Equipment Net,1000000.0,3000000.0,4000000.0,4000000.0,4000000.0
Goodwill and Intangible Assets,2000000,1000000,1000000,1000000,1000000
Long-term investments,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Tax assets,,,,,
Total non-current assets,3000000.0,2000000.0,16000000.0,3000000.0,4000000.0
Total assets,10000000.0,22000000.0,34000000.0,21000000.0,20000000.0
Payables,1000000.0,0000000.0,1000000.0,1000000.0,1000000.0
Short-term debt,000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Total current liabilities,3000000.0,2000000.0,2000000.0,4000000.0,4000000.0
Long-term debt,0000000.0,1000000.0,1000000.0,1000000.0,2000000.0
Total debt,0000000.0,1000000.0,1000000.0,1000000.0,2000000.0
Deferred revenue,1000000.0,0000000.0,13000000.0,000000.0,000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,3000000.0,2000000.0,16000000.0,3000000.0,4000000.0
Total liabilities,5000000.0,5000000.0,18000000.0,7000000.0,8000000.0
Other comprehensive income,-2000000.0,-2000000.0,-2000000.0,-2000000.0,-2000000.0
Retained earnings (deficit),-138000000.0,-125000000.0,-121000000.0,-103000000.0,-90000000.0
Total shareholders equity,5000000.0,17000000.0,17000000.0,14000000.0,12000000.0
Investments,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
Net Debt,-3000000,-11000000,-16000000,-10000000,-8000000
Other Assets,1000000,0,8000000,1000000,0
Other Liabilities,1000000,0,0,0,0
