date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,872727000.0,521534000.0,582847000.0,462439000.0,512785000.0,583106000.0,443611000.0,749811000.0,289650000.0,272679000.0,159072000.0,231014000.0,125232000.0,1324690000.0,873635000.0,438292000.0,284017000.0,365322000.0,444383000.0,208032000.0,152998000.0,119776000.0,93112000.0,39756000.0
,depreciationAndAmortization,685985000.0,680176000.0,645649000.0,617547000.0,694403000.0,639542000.0,628573000.0,565397000.0,454044000.0,439184000.0,338371000.0,321681000.0,304147000.0,288978000.0,276759000.0,267641000.0,252941000.0,210477000.0,186429000.0,150163000.0,133150000.0,120059000.0,75418000.0,38773000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,44142000.0,40958000.0,40117000.0,35361000.0,32911000.0,29183000.0,28099000.0,45155000.0,29679000.0,0.0,32852000.0,26636000.0,23106000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-109970000.0,32703000.0,372186000.0,169240000.0,-274284000.0,-821200000.0,-586488000.0,589868000.0,-668973000.0,1220957000.0,-158508000.0,1289575000.0,2209728000.0,-161000000.0,-654000000.0,-102000000.0,94000000.0,-61000000.0,-64000000.0,-20000000.0,257000000.0,-108000000.0,-1318700000.0,-17947000.0
,accountsReceivables,22550000.0,-24876000.0,29204000.0,2433000.0,3688000.0,-46326000.0,12869000.0,-443000.0,23155000.0,0.0,0.0,0.0,0.0,-31522000.0,-56887000.0,-97937000.0,-72560000.0,-53279000.0,24135000.0,-29550000.0,-13501000.0,-37000000.0,-36100000.0,-5300000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-4059000.0,12627000.0,1353000.0,10482000.0,15666000.0,-6310000.0,3903000.0,13108000.0,3854000.0,0.0,0.0,0.0,0.0,-18570000.0,-61361000.0,-26380000.0,-76506000.0,6942000.0,21125000.0,11681000.0,-15543000.0,40300000.0,36100000.0,5600000.0
,otherWorkingCapital,-79204000.0,1342804000.0,1310101000.0,937915000.0,768675000.0,1042959000.0,1864159000.0,2450647000.0,1860779000.0,2529752000.0,1308795000.0,1467303000.0,177728000.0,-2032000000.0,-1871000000.0,-1217000000.0,-1115000000.0,-1209000000.0,-1148000000.0,-1084000000.0,-1064000000.0,-1321000000.0,-1213000000.0,105700000.0
,otherNonCashItems,23384000.0,22254000.0,21303000.0,-1284000.0,-35052000.0,-42271000.0,-39343000.0,-383342000.0,43131000.0,49361000.0,50830000.0,52167000.0,41936000.0,-934198000.0,-504167000.0,-109367000.0,41614000.0,-41187000.0,-127763000.0,79077000.0,82127000.0,60346000.0,46750000.0,-1513000.0
,netCashProvidedByOperatingActivites,1156840000.0,1181165000.0,1150245000.0,907445000.0,1036874000.0,799411000.0,695553000.0,777926000.0,642949000.0,606328000.0,375893000.0,617376000.0,560908000.0,629378000.0,527979000.0,472249000.0,429506000.0,488275000.0,437380000.0,419403000.0,339664000.0,303366000.0,215287000.0,59069000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-445997000.0,-860519000.0,-442844000.0,-575974000.0,-1132594000.0,-642024000.0,-394757000.0,-277684000.0,-422273000.0,-1432302000.0,-1322565000.0,-604164000.0,-663841000.0,-1697449000.0,-554611000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-2132000.0,-902000.0,-1669000.0,-1161000.0,-668909000.0,-1780000.0,-1558000.0,-1235000.0,0.0,-22500000.0,0.0,0.0,-30374000.0,-282764000.0,-37500000.0,0.0,-4495000.0,-4158000.0,-7163000.0,-18879000.0,-6500000.0,0.0,0.0
,salesMaturitiesOfInvestments,2551000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149000.0,4078000.0,14697000.0,0.0,23566000.0,39813000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-3403000.0,-20568000.0,-99455000.0,-15770000.0,8290000.0,-1799000.0,0.0,12491000.0,-2049000.0,331243000.0,-267500000.0,0.0,-147000000.0,1739899000.0,1130978000.0,749049000.0,-277684000.0,0.0,0.0,0.0,-21032000.0,-653490000.0,-438122000.0,5167000.0
,netCashUsedForInvestingActivites,-613719000.0,-1015091000.0,-1098876000.0,-897814000.0,-1329057000.0,-280226000.0,-665124000.0,-532640000.0,-1278032000.0,-90096000.0,-1161274000.0,-446601000.0,-1315676000.0,576931000.0,229756000.0,356605000.0,-171014000.0,97496000.0,-1017283000.0,-1303622000.0,-573363000.0,-657727000.0,-2179215000.0,-552587000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-282168000.0,-1125912000.0,-1510464000.0,-3080338000.0,-1357870000.0,-58260000.0,-1290529000.0,-473779000.0,-985572000.0,-1310927000.0,-1648783000.0,-250238000.0,-1930262000.0,-1456618000.0,-661139000.0,-1098690000.0,-419731000.0,-1762470000.0,-1484602000.0,-340221000.0,-1075241000.0,-706505000.0,-699714000.0,-707625000.0
