date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2004-05-19_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,1338812000.0,1350759000.0,784495000.0,816828000.0,774775000.0,674688000.0,751942000.0,824504000.0,928594000.0,855275000.0,631986000.0,454812000.0,338600000.0,301064000.0,255447000.0,122401000.0,928896000.0,45122000.0,45123000.0,45093000.0,37296000.0,29931000.0,26888000.0,30168000.0
,costOfRevenue,978635000.0,1121471000.0,683598000.0,648068000.0,575896000.0,706777000.0,743869000.0,692985000.0,617231000.0,446150000.0,416706000.0,338740000.0,204526000.0,171159000.0,132648000.0,91345000.0,73000000.0,0.0,42322000.0,44367000.0,41483000.0,28361000.0,28892000.0,31719000.0
,grossProfit,360177000.0,229288000.0,100897000.0,168760000.0,198879000.0,-32089000.0,8073000.0,131519000.0,311363000.0,409125000.0,239807000.0,116072000.0,134074000.0,129905000.0,122799000.0,31056000.0,855896000.0,45122000.0,2801000.0,726000.0,-4187000.0,1570000.0,-2004000.0,-1551000.0
,grossProfitRatio,0.269027316755452,0.169747527131043,0.128613949101014,0.206604083111744,0.256692588170759,-0.0475612431227471,0.010736200398435,0.159512870768365,0.335305849488582,0.478354915085791,0.379449861231103,0.255208745591585,0.395965741287655,0.431486328488295,0.480722028444257,0.253723417292342,0.921412084883561,1.0,0.0620747733971589,0.0161000598762557,-0.11226404976405,0.0524539774815409,-0.0745313894674204,-0.051412092283214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,36375000.0,31752000.0,22649000.0,21397000.0,23663000.0,18027000.0,17908000.0,17596000.0,20790000.0,18291000.0,20038000.0,15767000.0,13122000.0,12382000.0,9172000.0,6936000.0,7556000.0,0.0,5928000.0,2558000.0,2138000.0,2638000.0,2212000.0,2584000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,81937000.0,43970000.0,52630000.0,37818000.0,37968000.0,35685000.0,27814000.0,52166000.0,46018000.0,24792000.0,20142000.0,59471000.0,41374000.0,26692000.0,20031000.0,18425000.0,0.0,9253000.0,7430000.0,6450000.0,5147000.0,4493000.0,4587000.0
,costAndExpenses,1154538000.0,1203408000.0,727568000.0,700698000.0,613714000.0,744745000.0,779554000.0,720799000.0,669397000.0,492168000.0,441498000.0,358882000.0,263997000.0,212533000.0,159340000.0,111376000.0,91425000.0,0.0,51575000.0,51797000.0,47933000.0,33508000.0,33385000.0,36306000.0
,interestExpense,9216000.0,16879000.0,8139000.0,7185000.0,2115000.0,3640000.0,5072000.0,6664000.0,7678000.0,6199000.0,2061000.0,4292000.0,951000.0,0.0,0.0,0.0,0.0,-1156000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,272444000.0,253453000.0,147289000.0,122888000.0,115955000.0,150845000.0,147710000.0,135913000.0,108153000.0,82756000.0,86483000.0,83169000.0,46349000.0,28992000.0,17520000.0,13095000.0,10869000.0,0.0,3325000.0,4872000.0,4312000.0,2509000.0,2281000.0,2003000.0
,EBITDA,456718000.0,400804000.0,204216000.0,239018000.0,277016000.0,80788000.0,120098000.0,239618000.0,367350000.0,445863000.0,276971000.0,179099000.0,120952000.0,117523000.0,113627000.0,24120000.0,848340000.0,-7608000.0,-3127000.0,-1832000.0,-6325000.0,-1068000.0,-4216000.0,-4135000.0
,EBITDARatio,0.341136769016113,0.296725026448093,0.260315234641394,0.292617295195561,0.357543803039592,0.119741273003225,0.15971710584061,0.290620785344886,0.395598076231378,0.521309520329719,0.43825496134408,0.393786883371591,0.357212049616066,0.390358860574496,0.444816341550302,0.197057213584856,0.913277697395618,-0.168609547449138,-0.0692994703366354,-0.0406271483378795,-0.169589232089232,-0.0356820687581437,-0.156798571853615,-0.137065765049059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,184274000.0,147351000.0,56927000.0,116130000.0,161061000.0,-70057000.0,-27612000.0,103705000.0,259197000.0,363107000.0,190488000.0,95930000.0,74603000.0,88531000.0,96107000.0,11025000.0,837471000.0,-7608000.0,-6452000.0,-6704000.0,-10637000.0,-3577000.0,-6497000.0,-6138000.0
