date,,2021-01-31_FY,2020-01-31_FY,2019-01-31_FY,2018-01-31_FY,2017-01-31_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY,2013-01-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,8834000.0,39664000.0,73899000.0,47362000.0,26376000.0,16613000.0,10166000.0,1233000.0,11169000.0
,depreciationAndAmortization,115904000.0,55352000.0,18185000.0,15952000.0,13186000.0,8601000.0,5890000.0,4270000.0,3365000.0
,deferredIncomeTax,-5132000.0,3665000.0,408000.0,4306000.0,-2891000.0,-2178000.0,1593000.0,3552000.0,-4905000.0
,stockBasedCompensation,42863000.0,39844000.0,21057000.0,14310000.0,8398000.0,5883000.0,2525000.0,57000.0,47000.0
,changeInWorkingCapital,12295000.0,-220261000.0,120718000.0,59790000.0,54174000.0,15054000.0,101561000.0,14287000.0,1965000.0
,accountsReceivables,-413000.0,-5009000.0,-4306000.0,-4734000.0,-2728000.0,-5174000.0,-3380000.0,-1546000.0,571000.0
,inventory,0.0,0.0,0.0,377000.0,28000.0,5000.0,-234000.0,-118000.0,18000.0
,accountsPayables,0.0,-3839000.0,863000.0,-581000.0,567000.0,1011000.0,-1156000.0,1492000.0,245000.0
,otherWorkingCapital,7125000.0,145363000.0,365624000.0,244906000.0,185116000.0,130942000.0,115888000.0,14327000.0,40000.0
,otherNonCashItems,6855000.0,0.0,0.0,87000.0,68000.0,23000.0,0.0,38000.0,112000.0
,netCashProvidedByOperatingActivites,181619000.0,105010000.0,113422000.0,81702000.0,45591000.0,26541000.0,15046000.0,18015000.0,11770000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-13093000.0,-42074000.0,-15042000.0,-33383000.0,-12675000.0,-49761000.0,-8132000.0,-1595000.0,-831000.0
,acquisitionsNet,0.0,-1645000000.0,0.0,-3000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-53845000.0,-728000.0,-483000.0,-379000.0,-40791000.0,-305000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,41422000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,-800000.0
,netCashUsedForInvestingActivites,-96964000.0,-1740494000.0,25652000.0,-36748000.0,-13054000.0,-90552000.0,-8437000.0,-4639000.0,-3537000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-239063000.0,-7813000.0,0.0,0.0,0.0,0.0,0.0,-2167000.0,-7568000.0
,commonStockIssued,286779000.0,458495000.0,0.0,0.0,0.0,23492000.0,132587000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3371000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,-50347000.0,-694000.0,0.0
,otherFinancingActivites,-3862000.0,-246294000.0,0.0,0.0,16634000.0,11240000.0,3429000.0,271000.0,0.0
,netCashUsedProvidedByFinancingActivities,52422000.0,1465735000.0,22929000.0,14564000.0,23776000.0,36647000.0,90479000.0,-5364000.0,-7458000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,137077000.0,-169749000.0,162003000.0,59518000.0,56313000.0,-27364000.0,97088000.0,8012000.0,775000.0
,cashAtEndOfPeriod,328803000.0,191726000.0,361475000.0,199472000.0,139954000.0,83641000.0,111005000.0,13917000.0,5905000.0
,cashAtBeginningOfPeriod,191726000.0,361475000.0,199472000.0,139954000.0,83641000.0,111005000.0,13917000.0,5905000.0,5130000.0
,operatingCashFlow,181619000.0,105010000.0,113422000.0,81702000.0,45591000.0,26541000.0,15046000.0,18015000.0,11770000.0
,capitalExpenditure,-96964000.0,-42074000.0,-15042000.0,-33383000.0,-12675000.0,-49761000.0,-8132000.0,-5439000.0,-2737000.0
,freeCashFlow,84655000.0,62936000.0,98380000.0,48319000.0,32916000.0,-23220000.0,6914000.0,12576000.0,9033000.0
