date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-12-31_FY,1995-01-28_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,revenue,976765000.0,1036551000.0,1029650000.0,1019154000.0,1001102000.0,983968000.0,940162000.0,884800000.0,855000000.0,762500000.0,739200000.0,682400000.0,647572000.0,658700000.0,681700000.0,655600000.0,590200000.0,557923000.0,519700000.0,476600000.0,418200000.0,339900000.0,280200000.0,246500000.0,233900000.0,228300000.0,228300000.0,12800000.0,214500000.0,157300000.0,127100000.0
,costOfRevenue,696783000.0,724682000.0,720658000.0,722885000.0,711867000.0,693452000.0,666483000.0,625500000.0,597500000.0,537700000.0,517700000.0,488800000.0,473244000.0,472800000.0,482900000.0,465900000.0,423000000.0,399300000.0,370200000.0,341400000.0,298200000.0,238100000.0,196100000.0,168200000.0,168800000.0,176000000.0,171300000.0,10400000.0,155200000.0,109700000.0,89600000.0
,grossProfit,279982000.0,311869000.0,308992000.0,296269000.0,289235000.0,290516000.0,273679000.0,259300000.0,257500000.0,224900000.0,221500000.0,193600000.0,174328000.0,185800000.0,198800000.0,189700000.0,167200000.0,158623000.0,149500000.0,135100000.0,119900000.0,101800000.0,84000000.0,78300000.0,65100000.0,52200000.0,57000000.0,2500000.0,59300000.0,47600000.0,37500000.0
,grossProfitRatio,0.286642129887946,0.300871833609731,0.300094206769291,0.290700914680215,0.288916613891492,0.295249439006147,0.291097704438171,0.293060578661844,0.301169590643275,0.294950819672131,0.299648268398268,0.283704572098476,0.269202497946174,0.282070745407621,0.291623881472789,0.289353264185479,0.283293798712301,0.284309842039134,0.287665961131422,0.283466219051616,0.286704925872788,0.299499852897911,0.299785867237687,0.317647058823529,0.278324070115434,0.228646517739816,0.249671484888305,0.1953125,0.276456876456876,0.302606484424666,0.295043273013375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,258117000.0,256460000.0,259232000.0,258568000.0,251323000.0,243883000.0,231826000.0,215700000.0,209000000.0,182700000.0,179200000.0,168500000.0,165953000.0,166700000.0,161100000.0,158900000.0,146400000.0,138178000.0,123700000.0,112700000.0,100700000.0,80900000.0,66500000.0,59400000.0,57400000.0,58900000.0,0.0,3700000.0,53200000.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,258117000.0,257660000.0,259232000.0,258568000.0,251323000.0,243883000.0,231826000.0,215600000.0,209000000.0,182700000.0,179100000.0,168500000.0,165953000.0,166700000.0,161100000.0,158900000.0,146300000.0,138178000.0,123600000.0,112800000.0,100700000.0,80900000.0,66500000.0,65200000.0,56900000.0,62200000.0,63600000.0,3700000.0,56600000.0,37300000.0,28600000.0
,costAndExpenses,954900000.0,982342000.0,979890000.0,981453000.0,963190000.0,937335000.0,898309000.0,841100000.0,806500000.0,720400000.0,696800000.0,657300000.0,639197000.0,639500000.0,644000000.0,624800000.0,569300000.0,537478000.0,493800000.0,454200000.0,398900000.0,319000000.0,262600000.0,233400000.0,225700000.0,238200000.0,234900000.0,14100000.0,211800000.0,147000000.0,118200000.0
,interestExpense,-412000.0,191000.0,150000.0,-292000.0,-169000.0,-168000.0,165000.0,-200000.0,-200000.0,266000.0,-258000.0,-174000.0,0.0,-264000.0,-152000.0,-354000.0,-658000.0,0.0,-800000.0,-2300000.0,-3200000.0,-1000000.0,-500000.0,0.0,-1200000.0,-1600000.0,0.0,-100000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16114000.0,16950000.0,21843000.0,23804000.0,23699000.0,23078000.0,20063000.0,17430000.0,15960000.0,14450000.0,13740000.0,14980000.0,16845000.0,15810000.0,14470000.0,14770000.0,14430000.0,13833000.0,12480000.0,11170000.0,10350000.0,8380000.0,6570000.0,5800000.0,5240000.0,4710000.0,4700000.0,360000.0,3400000.0,1700000.0,1400000.0
,EBITDA,37979000.0,71159000.0,71603000.0,61505000.0,61611000.0,69711000.0,61916000.0,61130000.0,64460000.0,56550000.0,56140000.0,40080000.0,25220000.0,34910000.0,52070000.0,45570000.0,35330000.0,34278000.0,38380000.0,33570000.0,29550000.0,29280000.0,24170000.0,18900000.0,13440000.0,-5290000.0,-1900000.0,-840000.0,6100000.0,12000000.0,10300000.0
,EBITDARatio,0.0388824333386229,0.0686497818245315,0.0695411062011363,0.0603490738396749,0.0615431794162833,0.070846816156623,0.0658567353285923,0.0690890596745027,0.0753918128654971,0.0741639344262295,0.0759469696969697,0.0587338804220399,0.0389454763331336,0.0529983300440261,0.0763825729793164,0.0695088468578401,0.0598610640460861,0.0614385856112761,0.0738502982489898,0.0704364246747797,0.0706599713055954,0.0861429832303619,0.0862598144182727,0.0766734279918864,0.0574604531851219,-0.0231712658782304,-0.00832238282961016,-0.065625,0.0284382284382284,0.0762873490146217,0.0810385523210071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,21865000.0,54209000.0,49760000.0,37701000.0,37912000.0,46633000.0,41853000.0,43700000.0,48500000.0,42100000.0,42400000.0,25100000.0,8375000.0,19100000.0,37600000.0,30800000.0,20900000.0,20445000.0,25900000.0,22400000.0,19200000.0,20900000.0,17600000.0,13100000.0,8200000.0,-10000000.0,-6600000.0,-1200000.0,2700000.0,10300000.0,8900000.0
