date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-10179700000.0,-2403086000.0,420277000.0,529000000.0,-126314000.0,-1074900000.0,-65040000.0,20711000.0,-170842000.0,-105451000.0,-97567000.0
,depreciationAndAmortization,1805600000.0,3670884000.0,324901000.0,299800000.0,301201000.0,218000000.0,197755000.0,200067000.0,106013000.0,87541000.0,51258000.0
,deferredIncomeTax,0.0,-135407000.0,170604000.0,71700000.0,135265000.0,-3900000.0,-26792000.0,-5965000.0,-1127000.0,0.0,0.0
,stockBasedCompensation,0.0,17239000.0,22225000.0,28100000.0,9879000.0,9800000.0,6352000.0,1642000.0,3762000.0,4504000.0,2249000.0
,changeInWorkingCapital,1955200000.0,231810000.0,-205000000.0,-365000000.0,258969000.0,-46400000.0,-18940000.0,202271000.0,-22305000.0,-87099000.0,65937000.0
,accountsReceivables,341800000.0,-31904000.0,-160427000.0,-242700000.0,-20138000.0,100000.0,-220277000.0,-19098000.0,-31092000.0,-193770000.0,-7797000.0
,inventory,0.0,-78511000.0,-53011000.0,-37100000.0,-17550000.0,-3000000.0,-4918000.0,-28033000.0,-8575000.0,-10486000.0,-2827000.0
,accountsPayables,743800000.0,174585000.0,305409000.0,-93500000.0,-17804000.0,170300000.0,187815000.0,229717000.0,-82298000.0,100239000.0,48302000.0
,otherWorkingCapital,-375700000.0,325672000.0,259757000.0,256500000.0,12400000.0,400000.0,184749000.0,220615000.0,193787000.0,41667000.0,34222000.0
,otherNonCashItems,1949500000.0,1079015000.0,182274000.0,222100000.0,360718000.0,299200000.0,230046000.0,337198000.0,148606000.0,130185000.0,27353000.0
,netCashProvidedByOperatingActivites,976200000.0,2594637000.0,443057000.0,295300000.0,30352000.0,-397700000.0,297532000.0,615259000.0,-17964000.0,-58577000.0,12168000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-343100000.0,-1427965000.0,-754637000.0,-589500000.0,-442110000.0,-1193600000.0,-447776000.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-27900000.0,-1355455000.0,-2843002000.0,-3673700000.0,-1111474000.0,-539200000.0,-1439165000.0,-155052000.0,-18401000.0,-9072000.0,-31396000.0
,salesMaturitiesOfInvestments,69800000.0,1720701000.0,3392650000.0,3166200000.0,377272000.0,994700000.0,1152228000.0,495000.0,0.0,2166000.0,0.0
,otherInvestingActivites,0.0,-51028000.0,0.0,100000.0,-70583000.0,-24000000.0,90020000.0,84288000.0,-28403000.0,0.0,-20652000.0
,netCashUsedForInvestingActivites,-403800000.0,-1186820000.0,57964000.0,-975800000.0,-644349000.0,-542500000.0,-701474000.0,-472537000.0,-391965000.0,-509988000.0,-419914000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1026500000.0,-1547005000.0,-1084476000.0,-2243500000.0,-1549085000.0,-1076900000.0,-1555807000.0,-864084000.0,-186555000.0,-304657000.0,-67444000.0
,commonStockIssued,23800000.0,37800000.0,0.0,1231300000.0,1451607000.0,313000000.0,32000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-12853000.0,-12179000.0,-47400000.0,-346330000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,76949000.0,-73200000.0,-9180000.0,534400000.0,73987000.0,-5811000.0,0.0,114905000.0,0.0
,netCashUsedProvidedByFinancingActivities,933500000.0,-913503000.0,-161243000.0,856800000.0,526656000.0,1161100000.0,246618000.0,132445000.0,549381000.0,603320000.0,337947000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-89000000.0,-15570000.0,67039000.0,36800000.0,0.0,26600000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1416900000.0,478744000.0,406817000.0,213100000.0,-87341000.0,247500000.0,-157324000.0,275167000.0,139452000.0,34755000.0,-69799000.0
,cashAtEndOfPeriod,3064800000.0,1647880000.0,1169136000.0,762300000.0,549164000.0,636500000.0,388959000.0,546283000.0,271116000.0,131664000.0,96909000.0
,cashAtBeginningOfPeriod,1647900000.0,1169136000.0,762319000.0,549200000.0,636505000.0,389000000.0,546283000.0,271116000.0,131664000.0,96909000.0,166708000.0
,operatingCashFlow,976200000.0,2594637000.0,443057000.0,295300000.0,30352000.0,-397700000.0,297532000.0,615259000.0,-17964000.0,-58577000.0,12168000.0
,capitalExpenditure,-452700000.0,-1560419000.0,-854841000.0,-645600000.0,-442110000.0,-1246300000.0,-447776000.0,-402268000.0,-449449000.0,-503082000.0,-388518000.0
,freeCashFlow,523500000.0,1034218000.0,-411784000.0,-350300000.0,-411758000.0,-1644000000.0,-150244000.0,212991000.0,-467413000.0,-561659000.0,-376350000.0
