date,,2021-01-03_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-31_FY,2000-12-31_FY
,revenue,1041212000.0,996495000.0,987581000.0,1009635000.0,1021235000.0,1029098000.0,977860000.0,993300000.0,940500000.0,902100000.0,896800000.0,895500000.0,864700000.0,898300000.0,876805000.0,814000000.0,782200000.0,710400000.0,667600000.0,622481000.0,571858000.0
,costOfRevenue,692041000.0,684473000.0,686732000.0,686303000.0,696777000.0,704134000.0,664411000.0,664600000.0,637700000.0,610500000.0,599100000.0,597800000.0,579200000.0,589200000.0,565888000.0,534200000.0,496600000.0,455600000.0,429200000.0,407679000.0,377808000.0
,grossProfit,349171000.0,312022000.0,300849000.0,323332000.0,324458000.0,324964000.0,313449000.0,328700000.0,302800000.0,291600000.0,296900000.0,297800000.0,285500000.0,309100000.0,310917000.0,279800000.0,285600000.0,254800000.0,238400000.0,214802000.0,194050000.0
,grossProfitRatio,0.335350533800993,0.313119483790686,0.304632227634999,0.320246425688491,0.317711398453833,0.315775562677218,0.320545885914139,0.330917144870633,0.321956406166932,0.323245759893582,0.331066012488849,0.332551647124511,0.330172314097375,0.344094400534343,0.354602220562155,0.343734643734644,0.365124009204807,0.358671171171171,0.357100059916117,0.345073986193956,0.339332491632538
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,-498900.0,-1300000.0,0.0,0.0,-200000.0,-1200000.0,-44013000.0,-1297000.0,-1536000.0,-1488000.0,32000.0,17000.0,20000.0,0.0,70203000.0,0.0,3102000.0,3832000.0,160044000.0,145337000.0
,SellingAndMarketingExpenses,275406000.0,297193000.0,302076000.0,0.0,294971000.0,298425000.0,288274000.0,281313000.0,276797000.0,272436000.0,263488000.0,260068000.0,257883000.0,256180000.0,0.0,159797000.0,145337000.0,186798000.0,174868000.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,12777000.0,9464000.0,10412000.0,9966000.0,0.0,0.0
