date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,1164377000.0,1199619000.0,1981924000.0,1279788000.0,1182147994.28,941592163.7,859584947.76,803760140.2,897393757.26,826448868.7,735746932.3,621978678.48,587319812.38,491857953.1,406687076.74,384120523.12,331180000000.0,289790000000.0,289790000.0,71204194.14,225804735.5,-247000541.76,16285806.0
,depreciationAndAmortization,1785899000.0,1524686000.0,724847000.0,735479000.0,737799543.8,656105740.52,575099374.08,469431580.5,455873781.44,429971698.65,378374125.6,319027046.6,298593106.14,249197147.1,233897387.62,212303438.12,1810000000.0,216377000000.0,1625000.0,363588256.73,311813367.96,282443068.32,237892140.0
,deferredIncomeTax,111104000.0,0.0,89171000.0,-203046000.0,-5351327.52,-41573126.32,93576344.4,11523876.34,53279136.68,0.0,0.0,0.0,0.0,807268.99,8261851.76,-3102839.25,-70000000.0,91312000000.0,-12514000.0,-52150547.91,81914707.16,-89366565.75,20122776.0
,stockBasedCompensation,0.0,0.0,10745000.0,46811000.0,28692547.84,11271355.18,6995816.52,9843778.74,20019562.64,22429730.05,21038913.9,23553358.16,22899960.86,0.0,0.0,0.0,1126000000.0,1456000000.0,3980000.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1235463000.0,-1137909000.0,460514000.0,1209853000.0,-141234921.08,-15733066.66,-202150890.48,98613763.14,130669309.54,-306683409.5,-177934879.3,-97361232.24,-301916146.98,32150842.12,-3957414.87,-38068249.28,-285530000000.0,793120674000.0,0.0,91743649.39,-206866205.12,311730059.62,-141626826.0
,accountsReceivables,71695000.0,-64111000.0,-170490000.0,-86247000.0,-305917556.56,-302990271.6,-227144877.96,-37836956.64,-52327156.42,-195043210.7,-225776020.6,-29310132.24,-173814574.78,0.0,0.0,0.0,79893000000.0,53563000000.0,-56306000.0,0.0,0.0,0.0,0.0
,inventory,-355831000.0,0.0,-157092000.0,-62692000.0,-63390601.12,-275320891.94,-70523948.88,-39770517.24,-36505683.06,-117190729.5,13779319.4,-62071676.68,-67604414.08,-49948482.75,-32241982.57,-8283525.41,0.0,-22993000000.0,0.0,-33943205.91,-24496473.18,-15656167.66,-33509538.0
,accountsPayables,1373617000.0,0.0,368390000.0,518741000.0,170563580.88,526993249.58,193456900.56,153179277.78,178184391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79893000000.0,7199000000.0,-56306000.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15270895.55,-51819934.48,8101998.76,508117000000.0,793647000000.0,526326000.0,0.0,0.0,0.0,0.0
,otherNonCashItems,368019000.0,0.0,725000000.0,736000000.0,736901000.0,655811220.0,574829640.0,0.0,0.0,68931048.55,11043155.3,15356515.92,138353720.68,16603540.96,12585230.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,4233156000.0,0.0,2061911000.0,2191811000.0,2034685400.88,1792776589.02,1530734325.12,1473565084.9,1541817096.82,1116033187.1,1028693187.5,934301121.32,730119339.32,822751819.38,687853712.7,565944370.24,122751000000.0,754019000000.0,58913000.0,476816569.68,416596560.84,348795445.25,228512880.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1051983000.0,-1124791000.0,-1057276000.0,-944460000.0,-979357593.28,-871618844.38,-766132779.72,-541641740.84,-510628903.4,-461275025.25,-393716645.1,-400354043.76,-493755309.04,-397558372.67,-353987464.17,-265762614.39,-205615021.76,-231269177.8,-227912305.2,-309328129.75,-242800115.38,-159280686.04,-325375056.0
,acquisitionsNet,0.0,-2433000000.0,895000000.0,-170000000.0,-367000000.0,-65000000.0,-1771000000.0,-477000000.0,263000000.0,-1775000000.0,0.0,52000000.0,-218000000.0,-228000000.0,-3792000000.0,-125000000.0,-78336000000.0,-92190000000.0,-314421000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-355386000.0,-599796000.0,-925267000.0,-565694000.0,-549187118.04,-289773434.6,-1463026136.88,-358994130.5,-1420717495.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,42241000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20229735.65,390744521.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6309684.0
,netCashUsedForInvestingActivites,-1334942000.0,-3285987000.0,-245039000.0,-991541000.0,-1311519284.68,-915286542.1,-2212769281.8,-873027957.2,-1724940594.3,-1809955226.95,-845905545.6,-487192831.04,-640328994.34,-532888754.11,-3213448151.28,-356716753.45,-269155088.56,-292698514.72,-267986599.64,-525698787.31,-513037515.82,-252891728.88,-239000598.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4181723000.0,699978000.0,-1319740000.0,-1456717000.0,-1203412580.04,-624710036.02,-1791515371.8,-748374129.62,-2885569369.76,-1028530930.05,-1001156353.8,-595944770.48,-350747463.5,0.0,0.0,0.0,0.0,-968888000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25189877.12,0.0,0.0,0.0,0.0,0.0,32190622.58,273307117.59,67497518.64,0.0,0.0,0.0,7182908.81,593957755.82,0.0,509720148.0
