date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,58759000.0,37690000.0,31087000.0,21154000.0,21431000.0,27302000.0,36544000.0,34759000.0,34262000.0,18298000.0,16122000.0,17235000.0,23633000.0,-3202000.0,10950000.0,-9470000.0,-5560000.0,8560000.0,7900000.0,6600000.0,3500000.0,3400000.0,2100000.0,1600000.0,3600000.0,4200000.0,3500000.0,2700000.0
,depreciationAndAmortization,46453000.0,44516000.0,39913000.0,38576000.0,39122000.0,38029000.0,33423000.0,29195000.0,25156000.0,19511000.0,16290000.0,13525000.0,11146000.0,10668000.0,6040000.0,21500000.0,5100000.0,-4668000.0,-4600000.0,-5600000.0,-6100000.0,-6200000.0,-3200000.0,-2900000.0,-2300000.0,-1700000.0,-800000.0,-900000.0
,deferredIncomeTax,-2641000.0,3602000.0,3649000.0,-5091000.0,4205000.0,1558000.0,3655000.0,381000.0,2687000.0,-1326000.0,1743000.0,3876000.0,3256000.0,-6026000.0,-2410000.0,-2860000.0,-900000.0,-2431000.0,-500000.0,-100000.0,100000.0,500000.0,800000.0,100000.0,900000.0,0.0,0.0,0.0
,stockBasedCompensation,5688000.0,4403000.0,3165000.0,4376000.0,4674000.0,4837000.0,4671000.0,3519000.0,2923000.0,2130000.0,1603000.0,923000.0,918000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-49086000.0,50541000.0,657000.0,61895000.0,5647000.0,-18283000.0,22343000.0,30063000.0,30353000.0,-25937000.0,12276000.0,10742000.0,9947000.0,10526000.0,-13000000.0,20787000.0,3613000.0,7600000.0,8500000.0,-1400000.0,6900000.0,0.0,-2300000.0,1900000.0,-800000.0,2300000.0,-2200000.0,-2000000.0
,accountsReceivables,2903000.0,-39710000.0,-15871000.0,-46190000.0,-27485000.0,-17765000.0,15706000.0,-6227000.0,-40330000.0,-19739000.0,-6520000.0,-11523000.0,7552000.0,0.0,16500000.0,0.0,0.0,-5207000.0,5100000.0,-18600000.0,-2400000.0,-3600000.0,1200000.0,2300000.0,-500000.0,1400000.0,-3600000.0,600000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4003000.0,-4003000.0,0.0,0.0,0.0,0.0,9100000.0,0.0,0.0,-1580000.0,0.0,0.0,0.0,0.0,400000.0,2300000.0,-1800000.0,0.0,0.0,0.0
,accountsPayables,-43079000.0,22492000.0,19953000.0,8149000.0,17322000.0,6742000.0,-17303000.0,-5289000.0,11067000.0,35062000.0,-1718000.0,6746000.0,-6033000.0,0.0,9500000.0,0.0,0.0,2085000.0,-5600000.0,100000.0,3800000.0,-4700000.0,300000.0,-3200000.0,3200000.0,-1200000.0,1900000.0,-200000.0
,otherWorkingCapital,193284000.0,242370000.0,191829000.0,191172000.0,129277000.0,123630000.0,141913000.0,119570000.0,89507000.0,59154000.0,85091000.0,72815000.0,62073000.0,52126000.0,41600000.0,54600000.0,33813000.0,30200000.0,22600000.0,14100000.0,15500000.0,8600000.0,8600000.0,10900000.0,9000000.0,9800000.0,7500000.0,9700000.0
,otherNonCashItems,1951000.0,1029000.0,237000.0,1194000.0,194000.0,200000.0,139000.0,151000.0,110000.0,44000.0,85000.0,-162000.0,85000.0,19317000.0,-320000.0,1670000.0,1020000.0,9336000.0,9200000.0,11000000.0,11900000.0,12500000.0,6200000.0,5600000.0,4500000.0,3600000.0,1600000.0,1800000.0
,netCashProvidedByOperatingActivites,175167000.0,64899000.0,84789000.0,-9198000.0,54490000.0,43000000.0,54976000.0,95062000.0,29999000.0,30394000.0,44837000.0,23911000.0,38779000.0,16693000.0,21930000.0,21410000.0,5660000.0,9234000.0,7300000.0,3800000.0,14100000.0,4200000.0,6600000.0,5700000.0,7300000.0,10600000.0,-200000.0,3600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-44355000.0,-57828000.0,-50704000.0,-30843000.0,-25371000.0,-46599000.0,-39045000.0,-42725000.0,-37249000.0,-42342000.0,-21895000.0,-29680000.0,-27955000.0,-26085000.0,-13810000.0,-5300000.0,-4130000.0,-4340000.0,-4500000.0,-4300000.0,-5100000.0,-5000000.0,-4400000.0,-3300000.0,-5200000.0,-2400000.0,-1300000.0,-500000.0
,acquisitionsNet,0.0,-80000000.0,-47000000.0,0.0,-12000000.0,-13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-12900000.0,-100000.0,0.0,100000.0,-2000000.0,0.0,0.0
,netCashUsedForInvestingActivites,-40926000.0,-133497000.0,-93203000.0,-26501000.0,-34128000.0,-56928000.0,-38725000.0,-41574000.0,-36045000.0,-41036000.0,-20617000.0,-28932000.0,-26059000.0,-25135000.0,-13300000.0,-780000.0,-2250000.0,-2755000.0,-3000000.0,-4000000.0,-2800000.0,-16100000.0,-4400000.0,-3100000.0,-5000000.0,-4400000.0,-1100000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
