Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,20385000.0,30067000.0,42846000.0,34504000.0,16777000.0,13832000.0
SG&A Expense,12435000.0,17078000.0,15094000.0,13112000.0,6777000.0,5710000.0
Operating Expenses,32820000.0,47145000.0,57940000.0,47616000.0,23554000.0,19542000.0
Operating Income,-32820000.0,-47145000.0,-57940000.0,-47616000.0,-23554000.0,-19542000.0
Interest Expense,0.0,0.0,0.0,0.0,832000.0,444000.0
Earnings before Tax,-34515000.0,-48207000.0,-57904000.0,-47973000.0,-24350000.0,-20014000.0
Income Tax Expense,0.0,0.0,-49000.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-34515000.0,-48207000.0,-57855000.0,-47973000.0,-24350000.0,-20014000.0
Preferred Dividends,0.0,0.0,0.0,15000.0,416000.0,1637000.0
Net Income Com,-34515000.0,-48207000.0,-57855000.0,-47988000.0,-24766000.0,-21651000.0
EPS,-16.1,-26.18,-34.16,-42.42,-415.66,-397.46
EPS Diluted,-16.1,-26.18,-34.16,-42.42,-415.66,-397.46
Weighted Average Shs Out,2144539.0,2125596.0,1694181.0,1689172.0,1610696.0,
Weighted Average Shs Out (Dil),2139793.0,1842847.0,1691501.0,1131311.0,59587.0,54483.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,,,,,,
EBIT Margin,0.0,0.0,0.0,0.0,0.0,0.0
Profit Margin,,,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA,-33769000.0,-47494000.0,-57004000.0,-47104000.0,-22689000.0,-18856000.0
EBIT,-34515000.0,-48207000.0,-57904000.0,-47973000.0,-23518000.0,-19570000.0
Consolidated Income,-34515000.0,-48207000.0,-57855000.0,-47973000.0,-24350000.0,-20014000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0,0.0,0.0
