date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,1559869000.0,1723691000.0,1492639000.0,1250548000.0,1018460000.0,854637000.0,817647000.0,717463000.0,623151000.0,553076000.0,390406000.0,318224000.0,393582000.0,336128000.0,291247000.0,241333000.0,189100000.0,156939000.0,126601000.0
,costOfRevenue,673175000.0,659770000.0,547929000.0,602525000.0,505084000.0,401861000.0,359266000.0,292436000.0,254098000.0,85625000.0,59249000.0,105592000.0,90485000.0,89227000.0,31220000.0,0.0,0.0,0.0,0.0
,grossProfit,886694000.0,1063921000.0,944710000.0,648023000.0,513376000.0,452776000.0,458381000.0,425027000.0,369053000.0,467451000.0,331157000.0,212632000.0,303097000.0,246901000.0,260027000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.568441324239407,0.617234179443996,0.632912579665947,0.518191224966974,0.504070852070774,0.529787500424157,0.560609896446755,0.592402674423629,0.59223687356676,0.845184025341906,0.848237475858465,0.668183417969732,0.77009873419008,0.734544578255902,0.892805762806141,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9327000.0,8510000.0,8738000.0,7823000.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,292109000.0,275807000.0,209319000.0,27729000.0,44610000.0,37499000.0,32860000.0,28176000.0,22081000.0,121528000.0,99649000.0,11421000.0,11686000.0,32256000.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,266684000.0,259869000.0,229234000.0,163654000.0,20468000.0,17406000.0,15748000.0,14860000.0,13834000.0,17278000.0,13728000.0,10816000.0,11746000.0,4711000.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,491000.0,932000.0,-775000.0,15259000.0,-563000.0,2145000.0,-1331000.0,-33000.0,-2089000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,716127000.0,678080000.0,558423000.0,378401000.0,310762000.0,216188000.0,179633000.0,148288000.0,147434000.0,211702000.0,163108000.0,81208000.0,106672000.0,94809000.0,124924000.0,120197000.0,0.0,0.0,0.0
,costAndExpenses,1389302000.0,1337850000.0,1106352000.0,980926000.0,815846000.0,618049000.0,538899000.0,440724000.0,401532000.0,297327000.0,222357000.0,186800000.0,197157000.0,184036000.0,156144000.0,120197000.0,92791000.0,88585000.0,0.0
,interestExpense,157080000.0,134677000.0,105023000.0,107067000.0,113418000.0,46189000.0,36042000.0,29419000.0,10433000.0,17129000.0,10684000.0,19484000.0,46852000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,157334000.0,142404000.0,119870000.0,203724000.0,141651000.0,83077000.0,70380000.0,58208000.0,75263000.0,45369000.0,29893000.0,21930000.0,20123000.0,15018000.0,10988000.0,9918000.0,7376000.0,7284000.0,0.0
,EBITDA,327901000.0,528245000.0,506157000.0,473346000.0,344265000.0,319665000.0,349128000.0,334947000.0,296882000.0,301118000.0,197942000.0,153354000.0,216548000.0,167110000.0,146091000.0,131054000.0,103685000.0,75638000.0,126601000.0
,EBITDARatio,0.210210601018419,0.306461540960648,0.339102086974814,0.378510860838608,0.338025057439664,0.374035994229129,0.426991109855476,0.466849161559551,0.476420642829747,0.544442355119369,0.507015773323156,0.481905827341747,0.550197925718148,0.497161795506474,0.501605166748499,0.543042186522357,0.548307773664728,0.481957958187576,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,170567000.0,385841000.0,386287000.0,269622000.0,202614000.0,236588000.0,278748000.0,276739000.0,221619000.0,255749000.0,168049000.0,131424000.0,196425000.0,152092000.0,135103000.0,121136000.0,96309000.0,68354000.0,126601000.0
,operatingIncomeRatio,0.109347002857291,0.223845805309652,0.258794658319929,0.215603079609899,0.198941539186615,0.276828641867834,0.340914844670133,0.385718845431751,0.35564253286924,0.462412037405348,0.430446765674708,0.412992106189351,0.499070079424364,0.452482387661843,0.463877739513197,0.501945444676029,0.5093019566367,0.435545020676823,1.0
,totalOtherIncomeExpensesNet,-314568000.0,-34648000.0,-42645000.0,16140000.0,-2095000.0,-5491000.0,58933000.0,-8920000.0,-5003000.0,-30015000.0,-12283000.0,113304000.0,0.0,23722000.0,-15211000.0,-65778000.0,-9721000.0,-8605000.0,0.0
,incomeBeforeTax,-301081000.0,216516000.0,238619000.0,178695000.0,87101000.0,184908000.0,301639000.0,238400000.0,206183000.0,208605000.0,145082000.0,225244000.0,195765000.0,163137000.0,116476000.0,27873000.0,84160000.0,56934000.0,40123000.0
,incomeBeforeTaxRatio,-0.193016849491848,0.12561184110145,0.159863838476685,0.142893355552926,0.0855222590970681,0.216358524145339,0.368911033734607,0.332281943459105,0.330871650691405,0.3771723958371,0.371618264063565,0.707815878123586,0.497393173468299,0.485341893564356,0.399921715931838,0.115496015878475,0.445055526176626,0.36277789459599,0.316924826818114
,incomeTaxExpense,-20597000.0,61223000.0,68843000.0,19525000.0,29625000.0,75296000.0,101621000.0,90102000.0,109474000.0,74983000.0,57453000.0,85585000.0,68125000.0,111560000.0,41867000.0,9220000.0,32941000.0,22294000.0,15702000.0
,netIncome,-243638000.0,99006000.0,168295000.0,160266000.0,60637000.0,101904000.0,202211000.0,149208000.0,96922000.0,133622000.0,87629000.0,139659000.0,127640000.0,51577000.0,74609000.0,18653000.0,51219000.0,34640000.0,24421000.0
,netIncomeRatio,-0.15619132119428,0.0574383691740573,0.112749968344657,0.128156616139484,0.0595379298156039,0.119236588165502,0.247308435058161,0.207966125082408,0.155535335737245,0.241597899746147,0.224456079056162,0.438870104077631,0.324303448836583,0.153444521134806,0.256170879013346,0.0772915432203636,0.270856689582232,0.22072270117689,0.192897370478906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-5.62466525071567,2.29,3.9,3.72521,1.49,2.63,5.2,3.83,2.5,3.45,2.28,3.65,3.28,1.29,1.85,0.464074239936309,1.28,0.87,0.61
,EPSDiluted,-5.62466525071567,2.26,3.86,3.72521,1.48,2.62,5.18,3.82,2.48,3.43,2.25,3.55,3.22,1.27,1.81,0.457910887443231,1.28,0.87,0.61
,weightedAverageShsOut,43842000.0,43316000.0,43156000.0,43022000.0,40809000.0,38771000.0,38890000.0,38946000.0,38840000.0,38686000.0,38486000.0,38303000.0,38885000.0,40042000.0,40373000.0,40194000.0,40000000.0,40000000.0,40000000.0
,weightedAverageShsOutDil,43842000.0,43769000.0,43574000.0,43022000.0,40914000.0,38843000.0,39000000.0,39103000.0,39092000.0,38998000.0,39052000.0,39364000.0,39787000.0,40751000.0,41553000.0,40735000.0,40000000.0,40000000.0,40000000.0
