Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,1000000.0,27000000.0,2000000.0,6000000.0,4000000.0
Revenue Growth,,,,,
Cost of Revenue,000000.0,000000.0,000000.0,000000.0,1000000.0
Gross Profit,1000000.0,27000000.0,2000000.0,6000000.0,3000000.0
R&D Expenses,44000000.0,21000000.0,20000000.0,7000000.0,5000000.0
SG&A Expense,10000000.0,8000000.0,6000000.0,9000000.0,12000000.0
Operating Expenses,54000000.0,30000000.0,26000000.0,19000000.0,19000000.0
Operating Income,-53000000.0,-3000000.0,-24000000.0,-13000000.0,-16000000.0
Interest Expense,7000000.0,7000000.0,7000000.0,1000000.0,0000000.0
Earnings before Tax,-75000000.0,2000000.0,-36000000.0,-12000000.0,-16000000.0
Income Tax Expense,0000000.0,-2000000.0,-1000000.0,-1000000.0,-0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-75000000.0,4000000.0,-35000000.0,-13000000.0,-18000000.0
Preferred Dividends,,,,,
Net Income Com,-75000000.0,4000000.0,-35000000.0,-13000000.0,-18000000.0
EPS,-5.60,0.40,-4.20,-0.80,-1.60
EPS Diluted,-5.67,0.40,-4.20,-0.80,-1.60
Weighted Average Shs Out,13000000.0,10000000.0,8000000.0,16000000.0,12000000.0
Weighted Average Shs Out (Dil),13000000.0,12000000.0,8000000.0,16000000.0,12000000.0
Dividend per Share,,,,,
Gross Margin,1,1,1,1,0.75
EBITDA Margin,-64,0.44444444444444,-13,-1.3333333333333,-3.25
EBIT Margin,-68,0.33333333333333,-14.5,-2.1666666666667,-4.5
Profit Margin,-75,0.14814814814815,-17.5,-2.1666666666667,-4.5
Free Cash Flow margin,,,,,
EBITDA,-64000000.0,12000000.0,-26000000.0,-8000000.0,-13000000.0
EBIT,-68000000,9000000,-29000000,-13000000,-18000000
Consolidated Income,-75000000.0,4000000.0,-35000000.0,-13000000.0,-18000000.0
Earnings Before Tax Margin,-75,0.074074074074074,-18,-2,-4
Net Profit Margin,-75,0.14814814814815,-17.5,-2.1666666666667,-4.5
