Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,35000000.0,88000000.0,106000000.0,130000000.0,14000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,,,,,
Inventories,,,,,
Total current assets,1000000.0,4000000.0,4000000.0,3000000.0,2000000.0
Property, Plant & Equipment Net,0000000.0,3000000.0,3000000.0,3000000.0,1000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,000000.0,17000000.0,15000000.0,3000000.0,41000000.0
Total assets,36000000.0,93000000.0,111000000.0,134000000.0,17000000.0
Payables,0000000.0,4000000.0,3000000.0,3000000.0,2000000.0
Short-term debt,000000.0,3000000.0,000000.0,2000000.0,0000000.0
Total current liabilities,6000000.0,13000000.0,7000000.0,9000000.0,4000000.0
Long-term debt,000000.0,17000000.0,15000000.0,3000000.0,3000000.0
Total debt,000000.0,17000000.0,15000000.0,3000000.0,3000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,000000.0,17000000.0,15000000.0,3000000.0,41000000.0
Total liabilities,6000000.0,30000000.0,22000000.0,12000000.0,45000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-193000000.0,-152000000.0,-101000000.0,-62000000.0,-30000000.0
Total shareholders equity,30000000.0,62000000.0,89000000.0,122000000.0,-28000000.0
Investments,,,,,
Net Debt,-35000000,-68000000,-91000000,-125000000,-11000000
Other Assets,0,0,0,0,1000000
Other Liabilities,6000000,2000000,2000000,2000000,39000000
